time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784298787609921500,205.23692163085937,25.200000762939453,2,1.8940397500991821,4.599999904632568,3.473860263824463,263,75.80000305175781,1.240035,41.1182017
1784298788609922600,206.2369226074219,27.899999618530273,1.7999999523162842,2.9431204795837402,5.320000171661377,2.4315478801727295,253,67.0999984741211,1.24,41.1181967
1784298789609923600,207.23692358398438,66.0999984741211,2,2.953120470046997,5.320000171661377,1.2528338432312012,253,67.0999984741211,1.23998,41.1181917
1784298790609924900,208.2369248046875,179.89999389648438,1.899999976158142,2.963120460510254,5.239999771118164,0.2166980504989624,253,67.0999984741211,1.2399717,41.11819
1784298791609926000,209.23692578125,179.89999389648438,1.7999999523162842,2.9731204509735107,5.239999771118164,0.20640361309051514,253,67.0999984741211,1.2399717,41.1181917
1784298792609927000,210.23692700195312,0,1.7000000476837158,2.9831204414367676,5.199999809265137,0.0947088897228241,0,67.0999984741211,1.2399717,41.1181917
1784298793609928000,211.23692797851564,179.89999389648438,1.7000000476837158,2.9931204319000244,5.179999828338623,0.21772749722003937,253,67.0999984741211,1.2399717,41.1181917
1784298794015000000,211.642,0,0,3.410733699798584,7.882999897003174,0,0,66.69999694824219,1.2399717,41.1181917
1784298794609929000,212.23692895507813,179.89999389648438,1.7000000476837158,3.4166829586029053,7.833000183105469,0.22390416264533997,253,66.69999694824219,1.2399717,41.1181917
1784298795609930000,213.23692993164062,179.89999389648438,1.7000000476837158,3.426682949066162,7.732999801635742,0.25221389532089233,253,66.69999694824219,1.2399717,41.1181917
1784298796609931300,214.23693115234374,179.89999389648438,1.600000023841858,3.436682939529419,7.599999904632568,0.11015055328607559,253,66.69999694824219,1.2399717,41.1181917
1784298797609932300,215.23693237304687,0,1,3.446682929992676,7.4670000076293945,0.009265000000596046,0,66.69999694824219,1.2399717,41.1181917
1784298798609933300,216.2369333496094,179.89999389648438,1.600000023841858,3.4566829204559326,7.349999904632568,0.33405470848083496,253,66.69999694824219,1.2399717,41.1181917
1784298799609934300,217.23693432617188,68,1.2999999523162842,3.4666831493377686,4.440000057220459,0.7798041701316833,253,66.69999694824219,1.2399717,41.1181917
1784298800123000000,217.75,0,0,5.7564005851745605,7.88700008392334,0,0,66.30000305175781,1.2399717,41.1181917
1784298800609935600,218.236935546875,41.29999923706055,2.200000047683716,5.761270046234131,7.920000076293945,2.4063262939453125,263,66.30000305175781,1.2399717,41.1181917
1784298801609936600,219.2369365234375,19.799999237060547,1.7999999523162842,5.771269798278809,8.003000259399414,3.778575897216797,257,66.30000305175781,1.2399117,41.1181817
1784298802609937700,220.23693774414062,13.699999809265137,1.7000000476837158,5.7812700271606445,8.036999702453613,5.031924247741699,254,66.30000305175781,1.23986,41.1181683
1784298803609939000,221.23693896484374,10.699999809265137,1.600000023841858,5.791269779205322,8.003000259399414,6.251301288604736,257,66.30000305175781,1.239795,41.118155
1784298804609940000,222.23693994140626,8.100000381469727,1.399999976158142,5.801270008087158,7.936999797821045,6.916837215423584,256,66.30000305175781,1.2397183,41.11814
1784298805609941000,223.23694091796875,7.699999809265137,1.399999976158142,5.811269760131836,4.380000114440918,7.927751541137695,257,66.30000305175781,1.2396333,41.118125
1784298806609942300,224.2369423828125,5.300000190734863,1.2999999523162842,5.821269989013672,4.21999979019165,8.718879699707031,256,66.30000305175781,1.2395383,41.118105
1784298807609943300,225.236943359375,5.400000095367432,1.5,5.831270217895508,4.099999904632568,10.029362678527832,257,66.30000305175781,1.2394317,41.118085
1784298808609944600,226.23694458007813,6.400000095367432,1.600000023841858,5.8412699699401855,4.039999961853027,10.40974235534668,255,66.30000305175781,1.2393133,41.1180633
1784298809609945600,227.23694555664062,6.099999904632568,1.5,5.8512701988220215,4.019999980926514,10.08340835571289,257,66.30000305175781,1.239195,41.1180417
1784298810609946600,228.23694653320314,6.599999904632568,1.600000023841858,5.861269950866699,4.039999961853027,9.820384979248047,258,66.30000305175781,1.2390767,41.1180233
1784298811609948000,229.23694799804687,7,1.399999976158142,5.871270179748535,4.079999923706055,9.064772605895996,258,66.30000305175781,1.238965,41.1180083
1784298812609949000,230.23694897460936,7.800000190734863,1.600000023841858,5.881269931793213,4.159999847412109,8.860942840576172,257,66.30000305175781,1.2388617,41.1179917
1784298813609950000,231.23694995117188,8.5,1.7000000476837158,5.891270160675049,4.21999979019165,8.60512638092041,256,66.30000305175781,1.2387617,41.1179733
1784298814609951200,232.236951171875,7.599999904632568,1.5,5.901269912719727,4.260000228881836,8.33541202545166,256,66.30000305175781,1.2386633,41.117955
1784298815609952300,233.2369521484375,9.100000381469727,1.7000000476837158,5.9112701416015625,4.300000190734863,8.517622947692871,259,66.30000305175781,1.238565,41.1179383
1784298816609953300,234.23695336914062,8.199999809265137,1.7000000476837158,5.92126989364624,4.340000152587891,8.54593276977539,255,66.30000305175781,1.2384667,41.1179217
1784298817609954600,235.23695458984375,7.800000190734863,1.600000023841858,5.931270122528076,4.360000133514404,8.976241111755371,258,66.30000305175781,1.2383667,41.117905
1784298818609955600,236.23695556640624,8,1.7000000476837158,5.941270351409912,7.079999923706055,9.117789268493652,254,66.30000305175781,1.2382617,41.1178867
1784298819609956900,237.23695678710936,7.400000095367432,1.600000023841858,5.95127010345459,9.079999923706055,9.138378143310547,256,66.30000305175781,1.238155,41.1178667
1784298820609958000,238.2369580078125,6.900000095367432,1.600000023841858,5.961270332336426,10.720000267028809,9.675233840942383,255,66.30000305175781,1.238045,41.1178467
1784298821609959200,239.23695922851562,7.199999809265137,1.7000000476837158,5.9712700843811035,12,10.248119354248047,255,66.30000305175781,1.2379283,41.1178267
1784298822609960200,240.23696020507813,7.099999904632568,1.600000023841858,5.9812703132629395,13,10.2692232131958,255,66.30000305175781,1.2378083,41.11781
1784298823609961200,241.23696118164062,6.199999809265137,1.399999976158142,5.991270065307617,11.699999809265137,10.037083625793457,256,66.30000305175781,1.2376933,41.1177917
1784298824609962500,242.23696240234375,7,1.600000023841858,6.001270294189453,11.039999961853027,9.784355163574219,257,66.30000305175781,1.2375783,41.1177733
1784298825609963500,243.23696362304688,6.099999904632568,1.5,6.011270046234131,10.579999923706055,10.237825393676758,258,66.30000305175781,1.2374583,41.117755
1784298826609964800,244.23696484375,5.300000190734863,1.5,6.021270275115967,10.460000038146973,10.887404441833496,258,66.30000305175781,1.2373317,41.117735
