time,seconds_elapsed,level,frequency,capabilities,BSSID,SSID
1784299022403000000,440.03,-91,2437,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:43:39,CGASTECH
1784299022403000000,440.03,-89,2437,[ESS],80:80:2c:ca:43:38,Carglass_Clientes
1784299022403000000,440.03,-92,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],1e:e8:29:c7:22:ae,(hidden SSID)
1784299022403000000,440.03,-86,2412,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:23:fb,CGEnroll
1784299022403000000,440.03,-84,2412,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:23:fc,CGPAY
1784299022403000000,440.03,-86,2412,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS][MFPC],80:80:2c:ca:23:fa,CGCORP
1784299022403000000,440.03,-91,2437,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:43:3e,CGTEXA
1784299022403000000,440.03,-91,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:43:3c,CGPAY
1784299022403000000,440.03,-83,2412,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:23:fd,CGTaller
1784299022403000000,440.03,-91,2437,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:43:3d,CGTaller
1784299022403000000,440.03,-84,2412,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:23:fe,CGTEXA
1784299022403000000,440.03,-85,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],fc:98:16:69:b9:84,AndroidAuto_b984
1784299022403000000,440.03,-91,2437,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS][MFPC],80:80:2c:ca:43:3a,CGCORP
1784299022403000000,440.03,-91,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],38:b8:00:81:6e:b6,Audi_MMI_8027
1784299022403000000,440.03,-90,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:43:3b,CGEnroll
1784299022403000000,440.03,-94,5240,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],3e:64:cf:36:cd:5b,Bar Can Joan
1784299022403000000,440.03,-88,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],fc:ec:da:8d:45:47,ADNv
1784299022403000000,440.03,-84,2412,[ESS],80:80:2c:ca:23:f8,Carglass_Clientes
1784299022403000000,440.03,-84,2412,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:23:f9,CGASTECH
1784299022403000000,440.03,-95,5500,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],cc:d4:a1:68:32:23,MOVISTAR_PLUS_321A
1784299022403000000,440.03,-93,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],ce:f9:57:44:5f:c9,Audi_MMI_5047_5GHz
1784299062405000000,480.032,-86,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],02:ec:da:8d:45:47,(hidden SSID)
1784299062405000000,480.032,-90,5180,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:24:01,CGASTECH
1784299062405000000,480.032,-91,5180,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS][MFPC],80:80:2c:ca:24:02,CGCORP
1784299062405000000,480.032,-90,5180,[ESS],80:80:2c:ca:24:00,Carglass_Clientes
1784299062405000000,480.032,-86,5220,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],0a:ec:da:8e:45:47,(hidden SSID)
1784299062405000000,480.032,-82,5240,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:c9:fa:c1,CGASTECH
1784299062405000000,480.032,-89,5180,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:24:05,CGTaller
1784299062405000000,480.032,-85,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS][MFPC],80:80:2c:c9:fa:c2,CGCORP
1784299062405000000,480.032,-90,5180,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:ca:24:06,CGTEXA
1784299062405000000,480.032,-90,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:24:03,CGEnroll
1784299062405000000,480.032,-82,5240,[ESS],80:80:2c:c9:fa:c0,Carglass_Clientes
1784299062405000000,480.032,-90,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:ca:24:04,CGPAY
1784299062405000000,480.032,-84,5240,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:c9:fa:c5,CGTaller
1784299062405000000,480.032,-84,5240,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:c9:fa:c6,CGTEXA
1784299062405000000,480.032,-84,5240,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:c9:fa:c3,CGEnroll
1784299062405000000,480.032,-85,5240,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:c9:fa:c4,CGPAY
1784299062405000000,480.032,-95,2437,[ESS],48:12:8f:6c:7f:f2,welcome@lidl
1784299062405000000,480.032,-92,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],48:12:8f:6c:7f:f1,ES-ID01
1784299062405000000,480.032,-86,5220,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],02:ec:da:8e:45:47,ADNv
1784299062405000000,480.032,-82,5500,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],54:b7:bd:9c:c1:e9,Livebox6-C1EB
1784299062405000000,480.032,-82,5500,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],72:b7:bd:9c:c1:eb,(hidden SSID)
1784299062405000000,480.032,-92,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],fc:98:16:69:b9:84,AndroidAuto_b984
1784299062405000000,480.032,-81,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],fc:ec:da:8d:45:47,ADNv
1784299062405000000,480.032,-91,2422,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],24:79:2a:41:a0:23,island-01A020
1784299062405000000,480.032,-91,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],1e:e8:29:c8:22:ae,ADNv
1784299062405000000,480.032,-86,5220,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],06:ec:da:8e:45:47,(hidden SSID)
1784299062405000000,480.032,-83,2462,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS][MFPC],80:80:2c:c9:fa:bd,CGTaller
1784299062405000000,480.032,-80,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],80:80:2c:c9:fa:bc,CGPAY
1784299102406000000,520.0330002441407,-81,5280,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],de:51:93:44:db:0f,(hidden SSID)
1784299102406000000,520.0330002441407,-89,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],d6:21:f9:3b:86:a6,WLAN_DE
1784299102406000000,520.0330002441407,-87,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],e2:21:f9:3b:86:a6,(hidden SSID)
1784299102406000000,520.0330002441407,-81,5280,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],dc:51:93:d4:db:0f,DIGIFIBRA-PLUS-KzXh
1784299102406000000,520.0330002441407,-82,2427,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],dc:51:93:d4:db:0e,DIGIFIBRA-KzXh
1784299102406000000,520.0330002441407,-93,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],fc:98:16:69:b9:84,AndroidAuto_b984
1784299102406000000,520.0330002441407,-89,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],de:21:f9:3b:86:a6,(hidden SSID)
1784299102406000000,520.0330002441407,-93,2447,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],9e:a3:a9:8c:50:a8,(hidden SSID)
1784299102406000000,520.0330002441407,-95,5785,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],40:d5:21:0a:f6:f5,Hyundai_chfY
1784299102406000000,520.0330002441407,-89,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],da:21:f9:3b:86:a6,(hidden SSID)
1784299102406000000,520.0330002441407,-94,2427,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS][MFPC],58:b5:68:77:35:28,0CbN4ddwVEIZ7oaIaOaVybfthRlLeOG1
1784299102406000000,520.0330002441407,-87,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],02:92:bf:67:dd:d7,(hidden SSID)
1784299102406000000,520.0330002441407,-95,2437,[ESS],f4:12:fa:5b:9e:a5,ABL10386481
1784299102406000000,520.0330002441407,-88,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],fa:92:bf:67:dd:d7,Audi_Clients
1784299102406000000,520.0330002441407,-95,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],f6:92:bf:68:d3:8a,(hidden SSID)
1784299102406000000,520.0330002441407,-88,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],da:61:62:87:62:c4,DIRECT-zV-MPC307_4317
1784299102406000000,520.0330002441407,-87,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],fe:92:bf:67:dd:d7,Guest_Audi
1784299142406000000,560.0330002441407,-79,2437,[WPA2-PSK-TKIP][RSN-PSK-TKIP][ESS],dc:9f:db:02:f7:58,SRH OFICINES_OLD
1784299142406000000,560.0330002441407,-94,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],90:a4:de:7a:4a:74,AGYL_TARRAGONA
1784299142406000000,560.0330002441407,-90,5745,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],fc:98:16:69:b9:84,AndroidAuto_b984
1784299182408000000,600.035,-95,2422,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],24:79:2a:41:a0:23,island-01A020
1784299182408000000,600.035,-95,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],00:1e:42:4c:94:36,RUT240_inco
1784299222410000000,640.0369997558594,-89,2437,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1e:e8:29:ea:13:3e,ALVIC-CORP
1784299222410000000,640.0369997558594,-93,5240,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],18:e8:29:eb:13:3e,ALVIC
1784299222410000000,640.0369997558594,-84,2437,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],18:e8:29:ea:13:3e,ALVIC
1784299222410000000,640.0369997558594,-84,2437,[ESS],22:e8:29:ea:13:3e,GA Invitados Guests Invités
1784299222410000000,640.0369997558594,-92,2462,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2c:ea:dc:9a:38:6f,MOVISTAR_3860
1784299222410000000,640.0369997558594,-94,5180,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],ca:84:4e:aa:2b:a5,PROJaa2ba5
1784299222410000000,640.0369997558594,-93,5805,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][WPA-PSK-CCMP-128][ESS][MFPC],c8:84:4e:2a:1e:33,HotspotMPxC
1784299222410000000,640.0369997558594,-94,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1e:e8:29:eb:13:3e,ALVIC-CORP
1784299222410000000,640.0369997558594,-94,5240,[ESS],22:e8:29:eb:13:3e,GA Invitados Guests Invités
1784299262410000000,680.0369997558594,-62,2467,[WPA-PSK-CCMP-128][ESS],4a:81:d4:83:94:c8,DALONGYI TARRAGONA TPV
