time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784098601789434400,15.066434326171875,180,0.31688565015792847,3.5615909099578857,13.095000267028809,0.3102013170719147,89.9969253540039,84.80000305175781,1.5190212,41.1921759
1784098602797918000,16.07491796875,180,0.32308831810951233,3.5715909004211426,12.788999557495117,0.3008527159690857,89.9973373413086,84.80000305175781,1.5190204,41.1921766
1784098603806401500,17.083401611328124,180,0.32366523146629333,3.5815908908843994,12.519000053405762,0.3089676797389984,89.99729919433594,84.80000305175781,1.5190193,41.1921774
1784098604814885600,18.0918857421875,180,0.32368820905685425,3.5915908813476562,12.27299976348877,0.28185635805130005,89.99732208251953,84.80000305175781,1.5190184,41.1921782
1784098604915734300,18.192734375,180,0.3076435923576355,1.2046571969985962,12.133999824523926,0.28082236647605896,89.99742889404297,84.4000015258789,1.5190169,41.1921788
1784098605823371300,19.100371337890625,180,0.30066031217575073,1.2116419076919556,11.73900032043457,0.26640117168426514,89.97411346435547,84.4000015258789,1.5190235,41.1921861
1784098606831857000,20.10885693359375,180,0.3012266755104065,1.2216418981552124,11.390000343322754,0.2788675129413605,89.99037170410156,84.4000015258789,1.5190265,41.1921895
1784098607840343000,21.117343017578126,111.85063934326172,0.29829975962638855,1.2316420078277588,11.079999923706055,0.28618955612182617,21.54429817199707,84.4000015258789,1.5190272,41.192191
1784098608848829000,22.125828857421876,111.7204818725586,0.3223254978656769,1.2416419982910156,10.8100004196167,0.30543798208236694,34.51332473754883,84.4000015258789,1.5190261,41.1921925
1784098609857315300,23.1343154296875,180,0.317405641078949,1.2516419887542725,10.593000411987305,0.30935126543045044,89.23291778564453,84.4000015258789,1.5190255,41.1921931
1784098610865802000,24.142802001953125,180,0.329335480928421,1.2616419792175293,10.456999778747559,0.3097081482410431,89.99201202392578,84.4000015258789,1.519025,41.192192
1784098610966650600,24.243650634765626,180,0.35049620270729065,4.79260778427124,10.428999900817871,0.3139636814594269,90.00418090820312,85.0999984741211,1.5190236,41.1921913
1784098611773441300,25.050441162109376,180,0.3501308262348175,4.799422740936279,10.46399974822998,0.3142381012439728,90.00159454345703,85.0999984741211,1.5190234,41.192191
