time,seconds_elapsed,z,y,x
1784098586798339800,0.07533984375,-0.16119599342346191,0.008058999665081501,0.0965920016169548
1784098586808423400,0.08542333984375,-0.14530900120735168,0.04761099815368652,0.0405460000038147
1784098586818508300,0.09550830078125,-0.11664900183677673,0.05314299836754799,-0.0014349999837577343
1784098586828527600,0.105527587890625,-0.1613679975271225,0.03531799837946892,0.02609499916434288
1784098586838677800,0.115677734375,-0.2477159947156906,0.0119420001283288,0.1412000060081482
1784098586848762400,0.125762451171875,-0.37749698758125305,0.008078999817371368,0.27850601077079773
1784098586858770700,0.135770751953125,-0.6873260140419006,0.05765200033783913,0.43125298619270325
1784098586868932000,0.14593212890625,-0.9503980278968811,0.14076000452041626,0.45313599705696106
1784098586878912300,0.155912353515625,-0.9154639840126038,0.17665499448776245,0.25964298844337463
1784098586889101300,0.166101318359375,-0.7851639986038208,0.1735289990901947,0.1476369947195053
1784098586899114800,0.17611474609375,-1.0091689825057983,0.24809400737285614,0.1418589949607849
1784098586909270800,0.186270751953125,-1.297381043434143,0.4363679885864258,0.18739700317382812
1784098586919256600,0.196256591796875,-0.9535509943962097,0.5071280002593994,0.4495849907398224
1784098586929327400,0.206327392578125,-0.4596270024776459,0.31488698720932007,0.8958020210266113
1784098586939525000,0.216525146484375,-0.14691899716854095,0.13841399550437927,1.3083189725875854
1784098586949530000,0.226530029296875,-0.601140022277832,-0.046872999519109726,1.6849230527877808
1784098586959601000,0.236600830078125,-1.1265350580215454,-0.3714439868927002,2.189624071121216
1784098586969671700,0.246671630859375,-0.9061040282249451,-0.8666200041770935,2.5779271125793457
1784098586979742500,0.256742431640625,-0.8175060153007507,-1.0363730192184448,2.4556710720062256
1784098586989874200,0.266874267578125,-0.6109709739685059,-1.0064150094985962,1.9359580278396606
1784098586999945000,0.276945068359375,0.3256010115146637,-1.1540299654006958,1.3703639507293701
1784098587010046500,0.28704638671875,1.1161359548568726,-1.05594801902771,1.0553950071334839
1784098587020086800,0.297086669921875,0.9798099994659424,-0.8389490246772766,1.0305609703063965
1784098587030287600,0.30728759765625,0.234375,-0.8193730115890503,1.1992770433425903
1784098587040372200,0.317372314453125,-0.8151329755783081,-0.537680983543396,1.3888050317764282
1784098587050360000,0.327360107421875,-1.1803120374679565,0.7217620015144348,1.177865982055664
1784098587060430800,0.337430908203125,0.41973400115966797,2.718208074569702,0.2743160128593445
1784098587070532400,0.347532470703125,2.5579190254211426,3.8688910007476807,-0.651593029499054
1784098587080603100,0.35760302734375,2.6762750148773193,2.497349977493286,-0.7779060006141663
1784098587090734800,0.36773486328125,2.1068620681762695,0.05120699852705002,-0.3300969898700714
1784098587100805600,0.3778056640625,1.8696999549865723,-0.837867021560669,0.07117199897766113
1784098587110876400,0.38787646484375,0.8328250050544739,-0.43547800183296204,0.29828500747680664
1784098587120978000,0.39797802734375,-0.2822740077972412,-0.2995949983596802,0.6802639961242676
1784098587131048700,0.408048583984375,-0.6910439729690552,-0.6823310256004333,1.1442170143127441
1784098587141150000,0.41814990234375,-0.42336198687553406,-0.8010500073432922,1.358991026878357
1784098587151190300,0.428190185546875,0.21952499449253082,-0.3482469916343689,1.1709109544754028
1784098587161389000,0.43838916015625,0.774590015411377,0.141757994890213,0.7918220162391663
1784098587171362300,0.4483623046875,1.1530319452285767,0.28690800070762634,0.5555329918861389
1784098587181494000,0.458493896484375,1.237710952758789,0.24845699965953827,0.4495239853858948
1784098587191534300,0.468534423828125,0.7727559804916382,0.2508220076560974,0.3677409887313843
1784098587201635800,0.4786357421875,0.024627000093460083,0.16725699603557587,0.35761600732803345
1784098587211812900,0.488812744140625,-0.25262200832366943,-0.07289499789476395,0.43042001128196716
1784098587221777400,0.49877734375,-0.13477399945259094,-0.3563530147075653,0.5209590196609497
1784098587231878700,0.508878662109375,-0.25713199377059937,-0.5352789759635925,0.5510470271110535
1784098587241949400,0.518949462890625,-0.7189859747886658,-0.5955449938774109,0.5738490223884583
1784098587252081200,0.5290810546875,-0.8297989964485168,-0.8156359791755676,0.7484019994735718
1784098587262236400,0.539236328125,-0.5550010204315186,-0.9979000091552734,0.9679219722747803
1784098587272321000,0.549321044921875,-0.32449498772621155,-0.7198699712753296,1.0567009449005127
1784098587282293800,0.559293701171875,-0.2507370114326477,-0.3106420040130615,1.1457979679107666
1784098587292425500,0.569425537109375,-0.4456689953804016,-0.10926699638366699,1.3699300289154053
1784098587302465800,0.5794658203125,-0.9056959748268127,-0.07725699990987778,1.5804649591445923
1784098587312660000,0.589659912109375,-1.2365920543670654,-0.05066100135445595,1.6065089702606201
1784098587322637800,0.599637939453125,-1.1181039810180664,0.2258860021829605,1.437006950378418
1784098587332708900,0.609708984375,-0.9920870065689087,0.5250790119171143,1.3253170251846313
1784098587342840600,0.619840576171875,-0.8158000111579895,0.7597320079803467,1.5273940563201904
