time_us,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt
514000,-1.5169501304626465,4.654950141906738,7.116000175476074,-0.7657374739646912,-0.3368749916553497,-0.7580375075340271,,,
524000,-1.6279500722885132,4.864050388336182,7.291050434112549,-0.888112485408783,-0.3390749990940094,-0.7654625177383423,,,
534000,-1.4239500761032104,4.999950408935547,7.51800012588501,-0.9743250012397766,-0.333712488412857,-0.7665625214576721,,,
544000,-0.9979500770568848,5.296950340270996,8.071050643920898,-1.021212458610535,-0.3783999979496002,-0.7548750042915344,,,
555000,-0.7060500383377075,5.761950492858887,8.599950790405273,-1.009524941444397,-0.514662504196167,-0.7602375149726868,,,
565000,-0.8209500312805176,6.244950294494629,8.822999954223633,-0.9477875232696532,-0.6965749859809875,-0.768625020980835,,,
575000,-1.1100000143051147,6.670950412750244,8.778000831604004,-0.8732625246047974,-0.8775249719619751,-0.7293000221252441,,,
585000,-1.258950114250183,7.051950454711914,8.695950508117676,-0.7998374700546265,-1.0223125219345093,-0.6197124719619751,,,
595000,-1.2490500211715698,7.35105037689209,8.707950592041016,-0.6997374892234802,-1.1330000162124634,-0.4621374905109405,,,
605000,-1.1770501136779783,7.489950180053711,8.608050346374512,-0.5667750239372253,-1.2309000492095947,-0.3089624941349029,,,
615000,-1.2300000190734863,7.390050411224365,7.975950241088867,-0.4305124878883362,-1.2808125019073486,-0.1854874938726425,,,
625000,-1.615950107574463,7.171950340270996,6.781050205230713,-0.3581874966621399,-1.2255375385284424,-0.0759000033140182,,,
635000,-2.0869500637054443,6.913050174713135,5.647950172424316,-0.3932499885559082,-1.0670000314712524,0.0433125011622905,,,
645000,-2.0299501419067383,6.772050380706787,5.055000305175781,-0.4985750019550323,-0.888112485408783,0.1560624986886978,,,
655000,-1.1460000276565552,6.789000511169434,5.299050331115723,-0.5997750163078308,-0.8711999654769897,0.2146375030279159,,,
665000,-0.100050002336502,6.832050323486328,5.991000175476074,-0.6635749936103821,-1.1648999452590942,0.1241625025868415,,,
675000,0.2770500183105469,6.95205020904541,6.304050445556641,-0.7039999961853027,-1.6512374877929688,-0.1322750002145767,,,
686000,-0.24795001745224,6.907950401306152,6.084000110626221,-0.7508875131607056,-2.010937452316284,-0.4376625120639801,,,
696000,-1.6489500999450684,6.721950531005859,6.007050514221191,-0.8083624839782715,-2.059887409210205,-0.6495500206947327,,,
706000,-3.315000057220459,6.573000431060791,6.321000099182129,-0.8200500011444092,-1.8970874547958372,-0.6994624733924866,,,
716000,-4.624950408935547,6.375000476837158,6.39300012588501,-0.7891125082969666,-1.6543999910354614,-0.6058250069618225,,,
726000,-5.406000137329102,6.235950469970703,6.288000106811523,-0.7764624953269958,-1.4298624992370603,-0.4079625010490417,,,
736000,-5.530050277709961,6.219000339508057,6.558000087738037,-0.8115249872207642,-1.3755500316619873,-0.1482249945402145,,,
751000,-3.598050117492676,5.769000053405762,8.22195053100586,-0.8573125004768372,-1.880037546157837,0.2880625128746032,,,
766000,-2.329050064086914,5.067000389099121,9.57705020904541,-0.6689375042915344,-2.383424997329712,0.4413749873638153,,,
776000,-1.6440000534057615,4.303950309753418,9.769050598144531,-0.4538874924182892,-2.551587581634521,0.4285874962806701,,,
787000,-1.3230000734329224,3.781950235366821,9.970050811767578,-0.2486000061035156,-2.526012420654297,0.3156999945640564,,,
797000,-1.7160000801086426,3.403050184249878,10.492050170898438,-0.073974996805191,-2.4855875968933105,0.1890625059604644,,,
807000,-2.8410000801086426,3.295950174331665,10.927950859069824,0.0749375000596046,-2.5493874549865723,0.1827374994754791,,,
817000,-3.9280502796173096,3.163950204849243,11.24595069885254,0.210099995136261,-2.7260749340057373,0.3636874854564667,,,
827000,-4.234950065612793,3.049050092697144,11.445000648498535,0.3474625051021576,-2.925037384033203,0.6786999702453613,,,
837000,-3.4830002784729004,2.413950204849243,11.086050987243652,0.4985750019550323,-2.9368624687194824,0.978725016117096,,,
847000,-2.1469500064849854,1.3369500637054443,10.249950408935549,0.6315374970436096,-2.61222505569458,1.106462478637695,,,
857000,-0.2580000162124634,0.3319500088691711,9.738000869750977,0.6912124752998352,-2.0758373737335205,1.0117249488830566,,,
867000,2.038950204849243,-0.2710500061511993,9.643950462341309,0.6517499685287476,-1.6011874675750732,0.7638124823570251,,,
877000,3.664950132369995,-0.4360500276088714,9.723000526428224,0.5123249888420105,-1.3415875434875488,0.3966875076293945,,,
887000,3.8179502487182617,0.106050007045269,9.793050765991213,0.2835249900817871,-1.2266374826431274,-0.0290124993771314,,,
897000,3.178950071334839,0.5040000081062317,10.450950622558594,0.0664125010371208,-1.1413874626159668,-0.3898124992847442,,,
908000,2.382000207901001,0.3409500122070312,11.287050247192385,-0.0048124999739229,-0.987112522125244,-0.6208124756813049,,,
918000,1.738050103187561,0.4699500203132629,11.493000984191896,0.0398750007152557,-0.6646749973297119,-0.7367249727249146,,,
928000,1.491000056266785,0.906000018119812,11.878050804138184,0.1218250021338462,-0.2656500041484833,-0.7910374999046326,,,
938000,1.7449500560760498,0.922950029373169,12.07200050354004,0.2590500116348266,0.004674999974668,-0.8581374883651733,,,
948000,1.8960001468658447,0.7669500112533569,12.505050659179688,0.3899500072002411,0.1409374922513961,-0.934724986553192,,,
958000,2.11395001411438,0.111000008881092,12.498000144958496,0.525112509727478,0.196212500333786,-0.9975624680519104,,,
968000,2.152050018310547,-0.2899500131607055,12.229950904846191,0.6591749787330627,0.2601499855518341,-1.0166749954223633,,,
978000,1.7830500602722168,-0.3400500118732452,11.77695083618164,0.7231125235557556,0.2505249977111816,-0.9847750067710876,,,
988000,1.0860000848770142,0.4440000355243683,11.236050605773926,0.7134875059127808,0.1111000031232833,-0.852774977684021,,,
998000,0.7440000176429749,1.300950050354004,11.244000434875488,0.6795250177383423,-0.1677500009536743,-0.6208124756813049,,,
1008000,0.7510500550270081,1.6150500774383545,11.590950965881348,0.6912124752998352,-0.5050374865531921,-0.3664374947547912,,,
1018000,1.051050066947937,1.4830501079559326,11.658000946044922,0.81454998254776,-0.7807250022888184,-0.1077999994158744,,,
1029000,1.6110000610351562,1.272000074386597,10.90095043182373,0.970062494277954,-0.9073625206947328,0.1007874980568885,,,
1039000,2.3239500522613525,1.0549499988555908,9.733050346374512,1.0636999607086182,-0.7827875018119812,0.1497374922037124,,,
1049000,3.069000244140625,0.8530500531196594,8.794050216674805,1.0614999532699585,-0.4742375016212463,0.0284624993801116,,,
1059000,3.3439502716064453,1.158000111579895,7.827000141143799,0.9316999912261964,-0.0325874984264373,-0.173799991607666,,,
1069000,3.4180500507354736,1.4089500904083252,8.019000053405762,0.6997374892234802,0.3931125104427337,-0.3792249858379364,,,
1079000,3.178950071334839,1.4830501079559326,8.572050094604492,0.4240500032901764,0.582587480545044,-0.5068249702453613,41.1922207,1.5190736,84.4000015258789
1089000,2.680950164794922,1.456950068473816,9.61305046081543,0.1132999956607818,0.3793624937534332,-0.4780874848365783,41.1922207,1.5190736,84.4000015258789
1099000,1.9000500440597532,1.6530001163482666,10.618950843811035,-0.1676124930381775,-0.1507000029087066,-0.3195500075817108,41.1922207,1.5190736,84.4000015258789
1109000,0.8970000147819519,2.3620500564575195,10.819950103759766,-0.2899875044822693,-0.7178875207901001,-0.0747999995946884,41.1922207,1.5190736,84.4000015258789
1119000,4.783050060272217,-0.6780000329017639,17.548049926757812,0.2452999949455261,-0.1442375034093856,0.1273249983787536,41.1922207,1.5190736,84.4000015258789
1129000,4.888050079345703,-3.340050220489502,9.883950233459473,1.3967249393463137,0.0611874982714653,0.0188375003635883,41.1922207,1.5190736,84.4000015258789
1139000,1.7190001010894775,-7.558950424194336,6.862050533294678,0.8870124816894531,0.1845249980688095,-0.5792874693870544,41.1922207,1.5190736,84.4000015258789
1150000,2.998950242996216,11.590950965881348,6.831000328063965,1.2424499988555908,0.3506250083446502,-0.3547500073909759,41.1922207,1.5190736,84.4000015258789
1160000,2.098950147628784,0.6450000405311584,8.81100082397461,1.5915625095367432,0.2920500040054321,-0.3568125069141388,41.1922207,1.5190736,84.4000015258789
1170000,3.567000150680542,6.006000518798828,13.147050857543944,0.8295375108718872,0.1227874979376792,-0.2503874897956848,41.1922207,1.5190736,84.4000015258789
1180000,2.2639501094818115,4.111950397491455,9.118050575256348,0.2175250053405761,0.1366750001907348,-0.0534874983131885,,,
1190000,2.5920000076293945,4.227000236511231,9.229950904846191,0.1153625026345253,-0.0207624994218349,-0.0534874983131885,,,
1200000,2.206950187683105,4.344000339508057,8.445000648498535,-0.0133375003933906,-0.0368499979376792,0.0039874999783933,,,
1210000,2.0869500637054443,4.33905029296875,8.296050071716309,0.0122375003993511,-0.0389125011861324,-0.0503249987959861,,,
1220000,2.367000102996826,4.6840500831604,8.371050834655762,0.004674999974668,-0.0112749999389052,-0.0449624992907047,,,
1230000,2.2980000972747803,4.552950382232666,8.45895004272461,0.016499999910593,-0.0038499999791383,-0.0247499998658895,,,
1240000,2.2380001544952397,4.5,8.473050117492676,-0.016499999910593,-0.0090749999508261,-0.0226875003427267,,,
1250000,2.2960500717163086,4.53600025177002,8.632050514221191,-0.0420750007033348,-0.016499999910593,-0.0226875003427267,,,
1261000,2.251950025558472,4.468950271606445,8.548050880432129,-0.080437496304512,-0.0303875003010034,-0.0152624994516372,,,
1271000,2.1949501037597656,4.468950271606445,8.550000190734863,-0.1101374998688697,-0.0378125011920928,-0.0269499998539686,,,
1281000,2.1760501861572266,4.432950019836426,8.421000480651855,-0.1260875016450882,-0.0420750007033348,-0.0460624992847442,,,
1291000,2.275950193405152,4.44195032119751,8.643000602722168,-0.1388749927282333,-0.0602249987423419,-0.0577500015497207,,,
1301000,2.2290000915527344,4.107000350952148,10.786050796508787,-0.080437496304512,-0.2315499931573867,-0.0599500015377998,,,
1311000,2.2639501094818115,4.5259504318237305,8.890050888061523,0.06751249730587,-0.5730999708175659,-0.0417999997735023,,,
1321000,2.7049500942230225,4.581000328063965,6.817050457000732,0.0270875003188848,-0.4347749948501587,0.0379500016570091,,,
1331000,2.623950242996216,4.753950119018555,8.920950889587402,-0.0155375003814697,-0.3357749879360199,0.1753125041723251,,,
1341000,2.458050012588501,4.432950019836426,8.679000854492188,0.135574996471405,-0.5103999972343445,0.2678500115871429,,,
1351000,1.8600001335144043,3.52305006980896,7.437000274658203,0.3335750102996826,-0.5135625004768372,0.1966249942779541,,,
1361000,0.7969500422477722,4.678950309753418,9.333000183105469,0.8391624689102173,-0.654087483882904,0.0657249987125396,,,
1371000,1.0390501022338867,6.77400016784668,6.268050193786621,1.4117125272750854,-0.8711999654769897,0.2444749921560287,,,
1382000,1.3120501041412354,4.336950302124023,2.9790000915527344,1.323300004005432,-0.0474375002086162,0.4456374943256378,,,
1392000,-0.8880000710487366,5.029050350189209,6.429000377655029,1.2647249698638916,0.6059625148773193,0.6232874989509583,,,
1402000,-1.3380000591278076,5.023950099945068,7.248000144958496,1.5552624464035034,0.9007624983787536,1.0799249410629272,,,
1412000,-1.4530500173568726,4.210050106048584,9.091050148010254,2.0693750381469727,0.9752874970436096,1.4948999881744385,,,
1422000,12.277050971984863,1.8259501457214355,10.66200065612793,3.017575025558472,1.7670124769210815,1.0968375205993652,,,
1432000,4.422000408172607,9.207000732421877,-4.1170501708984375,2.078862428665161,2.8898375034332275,0.3104749917984009,,,
1442000,8.236050605773926,2.7660000324249268,19.15904998779297,0.0706750005483627,1.53725004196167,0.0549999997019767,,,
1452000,0.0499500036239624,8.785050392150879,7.894050598144531,0.0643500015139579,0.4229499995708465,-0.219587504863739,,,
1462000,2.662050008773804,4.183950424194336,10.770000457763672,-0.0611874982714653,0.2047374993562698,-0.0035749999806284,,,
1472000,2.02305006980896,5.989050388336182,7.498950481414795,-0.0037124999798834,0.0940499976277351,-0.0067374999634921,,,
1482000,2.0820000171661377,5.572050094604492,7.318950176239014,-0.0016499999910593,0.1292500048875808,-0.0056374999694526,,,
1492000,2.311950206756592,5.452950477600098,6.333000183105469,0.0621500015258789,0.2718375027179718,0.0103124994784593,,,
1503000,2.1060001850128174,5.247000217437744,6.300000190734863,-0.0133375003933906,0.5123249888420105,-0.0098999999463558,,,
1513000,2.110949993133545,5.260950088500977,5.725050449371338,0.0015124999918043,0.7561125159263611,-0.0354750007390975,,,
1523000,2.02305006980896,4.926000118255615,4.276050090789795,-0.0409750007092952,1.1668249368667605,-0.1003749966621398,,,
1533000,1.8600001335144043,5.107950210571289,3.592050075531006,-0.0835999995470047,1.735112547874451,-0.1748999953269958,,,
1543000,1.5799500942230225,4.8949503898620605,4.188000202178955,-0.103812500834465,2.31728744506836,-0.2259124964475631,,,
1553000,1.3669500350952148,4.543050289154053,9.376049995422363,-0.2102375030517578,2.475825071334839,-0.2813250124454498,,,
1563000,2.149049997329712,5.596050262451172,20.25300025939941,-0.4336749911308288,1.084874987602234,-0.4122250080108642,,,
1573000,-1.596000075340271,8.40195083618164,14.040000915527344,-0.0761749967932701,-0.0974875018000602,-0.0961124971508979,,,
1583000,1.7280000448226929,5.173050403594971,7.092000484466553,0.0877249985933303,-0.1208624988794326,0.025162499397993,,,
1593000,1.165050029754639,5.379000186920166,6.892950534820557,-0.0218624994158744,0.0461999997496604,-0.0109999999403953,,,
1603000,1.2370500564575195,5.527050495147705,8.706000328063965,-0.0112749999389052,0.0259875003248453,-0.0024749999865889,,,
1613000,1.2780001163482666,5.460000038146973,8.670000076293945,0.010037500411272,-0.0442750006914138,0.0039874999783933,,,
1624000,1.2709500789642334,5.283000469207764,6.868950366973877,0.0259875003248453,-0.0272249989211559,0.0006874999962747,,,
1634000,1.659000039100647,4.82295036315918,3.142050266265869,-0.0580249987542629,0.4261125028133392,-0.0428999997675418,,,
1644000,1.680000066757202,4.035000324249268,0.9799500703811646,0.0526624992489814,1.278612494468689,-0.1269125044345855,,,
1654000,2.39805006980896,4.090050220489502,1.755000114440918,-0.2325125038623809,2.0714375972747803,-0.1791625022888183,,,
1664000,1.4220000505447388,5.283000469207764,5.596050262451172,-0.5880874991416931,2.5748250484466557,-0.3504875004291534,,,
1674000,-1.3429501056671145,7.669950485229492,11.031000137329102,0.7199500203132629,4.371262550354004,-0.2355374991893768,,,
1684000,0.9480000734329224,5.158050060272217,21.11505126953125,0.3995749950408935,4.620275020599365,-0.1886499971151352,,,
1694000,-3.2989501953125,5.158050060272217,22.180051803588867,0.1920875012874603,-1.4031875133514404,-0.2142249941825866,,,
1704000,1.5649501085281372,4.275000095367432,-4.4569501876831055,-0.4060375094413757,-1.479912519454956,-0.2855874896049499,,,
1714000,-2.382000207901001,7.1260504722595215,7.803000450134277,-0.5560500025749207,0.3229874968528747,-0.3749625086784363,,,
1724000,-0.0829500034451484,6.712050437927246,5.023050308227539,0.1260875016450882,2.225712537765503,-0.0503249987959861,,,
1734000,-1.3380000591278076,5.332950115203857,16.935001373291016,-0.0813999995589256,-0.6965749859809875,-0.0035749999806284,,,
1745000,0.4380000233650207,5.794950485229492,6.898050308227539,-0.0400125011801719,-0.4464625120162964,0.0262624993920326,,,
1755000,0.4540500342845917,5.263950347900391,4.602000236511231,0.0122375003993511,0.4123624861240387,-0.0247499998658895,,,
1765000,-0.8089500665664673,5.556000232696533,12.733050346374512,-0.0281875003129243,0.0632499977946281,-0.0076999999582767,,,
1775000,0.3990000188350677,5.340000152587891,5.521050453186035,0.004674999974668,-0.0921249985694885,0.0134749999269843,,,
1785000,-0.1860000044107437,5.473950386047363,9.634950637817385,0.0005499999970197,0.0686125010251998,-0.0076999999582767,,,
1795000,0.0,5.428950309753418,7.342950344085693,-0.0101749999448657,-0.0346499979496002,0.0017874999903142,,,
1805000,-0.0739500001072883,5.413950443267822,8.617050170898438,0.0111375004053115,0.0196624994277954,-0.0013749999925494,,,
1815000,-0.0040500001050531,5.425950050354004,8.098050117492676,-0.0122375003993511,-0.0101749999448657,-0.0002749999985098,,,
1825000,-0.0640500038862228,5.386050224304199,8.080950736999512,0.0079749999567866,0.004674999974668,-0.0013749999925494,,,
1835000,-0.067050002515316,5.425950050354004,8.434950828552246,-0.0027499999850988,0.0015124999918043,-0.0002749999985098,,,
1845000,-0.0160500016063451,5.404950141906738,7.963950157165527,-0.0027499999850988,-0.0027499999850988,-0.0002749999985098,,,
1856000,-0.0810000002384185,5.428950309753418,8.356050491333008,0.004674999974668,0.0026124999858438,-0.0002749999985098,,,
1866000,-0.0430500023066997,5.410050392150879,8.1739501953125,-0.0059124999679625,0.0004124999977648,-0.0002749999985098,,,
1876000,-0.0520500019192695,5.401950359344482,8.113950729370117,0.0037124999798834,-0.0005499999970197,0.0006874999962747,,,
1886000,-0.0570000037550926,5.407050132751465,8.338950157165527,-0.0016499999910593,0.0004124999977648,-0.0002749999985098,,,
1896000,-0.0499500036239624,5.400000095367432,8.044950485229492,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
1906000,-0.055050004273653,5.404950141906738,8.275050163269043,0.0015124999918043,-0.0005499999970197,-0.0002749999985098,,,
1916000,-0.0499500036239624,5.416950225830078,8.157000541687012,-0.0005499999970197,-0.0016499999910593,0.0006874999962747,,,
1926000,-0.0469500012695789,5.424000263214111,8.152950286865234,0.0015124999918043,0.0004124999977648,0.0006874999962747,,,
1936000,-0.055050004273653,5.413950443267822,8.212950706481934,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
1946000,-0.0499500036239624,5.416950225830078,8.157000541687012,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
1956000,-0.0400500036776065,5.424000263214111,8.160000801086426,0.0015124999918043,0.0004124999977648,0.0006874999962747,,,
1966000,-0.0430500023066997,5.425950050354004,8.20305061340332,0.0005499999970197,-0.0005499999970197,0.0006874999962747,,,
1977000,-0.0349500030279159,5.424000263214111,8.13794994354248,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
1987000,-0.0349500030279159,5.428950309753418,8.19795036315918,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
1997000,-0.0259500015527009,5.4340500831604,8.176950454711914,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2007000,-0.0259500015527009,5.436000347137451,8.164950370788574,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2017000,-0.0280500017106533,5.436000347137451,8.196000099182129,-0.0005499999970197,-0.0005499999970197,0.0006874999962747,,,
2027000,-0.0280500017106533,5.440950393676758,8.17199993133545,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2037000,-0.0229500010609626,5.428950309753418,8.176950454711914,-0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2047000,-0.0259500015527009,5.4340500831604,8.196000099182129,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2057000,-0.021000001579523,5.4310503005981445,8.188950538635254,-0.0005499999970197,0.0004124999977648,-0.0013749999925494,,,
2067000,-0.0229500010609626,5.4310503005981445,8.188950538635254,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2077000,-0.0229500010609626,5.428950309753418,8.19795036315918,-0.0005499999970197,0.0004124999977648,0.0006874999962747,,,
2087000,-0.0310500022023916,5.424000263214111,8.19105052947998,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2098000,-0.032999999821186,5.424000263214111,8.18595027923584,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2108000,-0.0349500030279159,5.425950050354004,8.188950538635254,-0.0005499999970197,0.0004124999977648,0.0006874999962747,,,
2118000,-0.0450000017881393,5.419050216674805,8.184000015258789,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2128000,-0.0430500023066997,5.425950050354004,8.176950454711914,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2138000,-0.0499500036239624,5.416950225830078,8.196000099182129,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2148000,-0.0469500012695789,5.419050216674805,8.181000709533691,-0.0005499999970197,0.0004124999977648,0.0006874999962747,,,
2158000,-0.055050004273653,5.413950443267822,8.188950538635254,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2168000,-0.0619500018656253,5.416950225830078,8.19795036315918,-0.0005499999970197,-0.0005499999970197,0.0006874999962747,,,
2178000,-0.0570000037550926,5.416950225830078,8.184000015258789,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2188000,-0.067050002515316,5.412000179290772,8.18595027923584,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2198000,-0.055050004273653,5.410050392150879,8.184000015258789,-0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2208000,-0.0589500032365322,5.412000179290772,8.19795036315918,-0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2219000,-0.055050004273653,5.412000179290772,8.18595027923584,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2229000,-0.055050004273653,5.412000179290772,8.200950622558594,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2239000,-0.0570000037550926,5.412000179290772,8.17905044555664,0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2249000,-0.0430500023066997,5.412000179290772,8.20995044708252,0.0005499999970197,-0.0016499999910593,0.0006874999962747,,,
2259000,-0.055050004273653,5.425950050354004,8.19105052947998,-0.0005499999970197,-0.0005499999970197,-0.0002749999985098,,,
2269000,-0.0310500022023916,5.428950309753418,8.188950538635254,-0.0005499999970197,0.0004124999977648,0.0006874999962747,,,
2279000,-0.0280500017106533,5.424000263214111,8.20995044708252,0.0005499999970197,0.0004124999977648,-0.0002749999985098,,,
2289000,-0.0160500016063451,5.412000179290772,8.188950538635254,0.0005499999970197,-0.0016499999910593,0.0006874999962747,,,
2299000,-0.0190500002354383,5.419050216674805,8.256000518798828,-0.0016499999910593,-0.0016499999910593,-0.0002749999985098,,,
