t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
110,0,1,-0.000001,24.941536,-0.001191,90.000008,24.941540,0.000001,-0.005257,-0.000001,0.005257,0.005257,0.011674,0.032559,0.032559,0.000089,0.000000,-0.000017,0.000077,0.000000,-0.000037,-0.000000,0.000079,0.000037,0.000003,12
120,0,1,-0.000001,24.931133,-0.000949,90.000008,24.931137,0.000001,-0.005923,-0.000001,0.005923,0.005923,0.012277,0.032695,0.032695,0.000113,0.000000,-0.000019,0.000081,0.000000,-0.000042,-0.000000,0.000084,0.000042,0.000003,13
130,0,1,-0.000001,24.920818,-0.000896,90.000008,24.920822,0.000001,-0.007146,-0.000001,0.007146,0.007146,0.012883,0.032538,0.032538,0.000165,0.000000,-0.000024,0.000093,0.000000,-0.000051,-0.000000,0.000096,0.000051,0.000004,14
140,0,1,-0.000001,24.910103,-0.001213,90.000008,24.910107,0.000001,-0.009399,-0.000001,0.009399,0.009399,0.013486,0.032151,0.032151,0.000286,0.000000,-0.000033,0.000116,0.000000,-0.000068,-0.000000,0.000120,0.000068,0.000004,15
150,0,1,-0.000001,24.901548,-0.001470,90.000008,24.901552,0.000001,-0.012039,-0.000001,0.012039,0.012039,0.013991,0.031582,0.031582,0.000469,0.000000,-0.000044,0.000138,0.000000,-0.000087,-0.000000,0.000145,0.000087,0.000005,16
160,0,1,-0.000001,24.893139,-0.001183,90.000000,24.893135,0.000001,-0.014191,-0.000001,0.014191,0.014191,0.014475,0.030886,0.030886,0.000652,0.000000,-0.000055,0.000153,0.000000,-0.000103,-0.000000,0.000163,0.000103,0.000005,17
170,0,1,-0.000001,24.882469,-0.001891,90.000000,24.882463,0.000001,-0.018844,-0.000001,0.018844,0.018844,0.014981,0.030116,0.030116,0.001150,0.000000,-0.000078,0.000197,0.000000,-0.000136,-0.000000,0.000212,0.000136,0.000007,18
180,0,1,-0.000001,24.872559,-0.002138,90.000008,24.872551,0.000001,-0.023596,-0.000001,0.023596,0.023596,0.015419,0.029288,0.029288,0.001805,0.000000,-0.000106,0.000237,0.000000,-0.000170,-0.000000,0.000260,0.000170,0.000009,19
190,0,1,-0.000001,24.863087,-0.002417,90.000008,24.863073,0.000001,-0.029473,-0.000001,0.029473,0.029473,0.015788,0.028430,0.028430,0.002819,0.000000,-0.000145,0.000284,0.000000,-0.000212,-0.000000,0.000319,0.000212,0.000011,20
200,0,1,-0.000001,24.854462,-0.002025,90.000008,24.854439,0.000001,-0.035306,-0.000001,0.035306,0.035306,0.016092,0.027557,0.027557,0.004050,0.000000,-0.000189,0.000324,0.000000,-0.000254,-0.000000,0.000375,0.000254,0.000014,21
210,0,1,-0.000001,24.844473,-0.002362,90.000008,24.844439,0.000001,-0.043906,-0.000001,0.043906,0.043906,0.016371,0.026698,0.026698,0.006271,0.000000,-0.000261,0.000392,0.000000,-0.000314,-0.000000,0.000471,0.000314,0.000020,22
220,0,1,-0.000001,24.837217,-0.002199,90.000008,24.837164,0.000001,-0.053380,-0.000001,0.053380,0.053380,0.016508,0.025836,0.025836,0.009280,0.000000,-0.000354,0.000448,0.000000,-0.000381,-0.000000,0.000571,0.000381,0.000027,23
230,0,1,-0.000001,24.829222,-0.002421,90.000008,24.829138,0.000001,-0.065683,-0.000001,0.065683,0.065683,0.016607,0.025003,0.025003,0.014067,0.000000,-0.000492,0.000526,0.000000,-0.000468,-0.000000,0.000720,0.000468,0.000041,24
240,0,1,-0.000001,24.820425,-0.002829,90.000008,24.820293,0.000001,-0.080986,-0.000001,0.080986,0.080986,0.016669,0.024202,0.024202,0.021412,0.000000,-0.000691,0.000626,0.000000,-0.000575,-0.000000,0.000933,0.000575,0.000063,25
250,0,1,-0.000001,24.811623,-0.002880,90.000008,24.811430,0.000001,-0.098809,-0.000001,0.098809,0.098809,0.016674,0.023432,0.023432,0.031912,0.000000,-0.000964,0.000739,0.000000,-0.000698,-0.000000,0.001215,0.000698,0.000096,26
260,0,1,-0.000001,24.804167,-0.001392,90.000000,24.803890,0.000001,-0.117315,-0.000001,0.117315,0.117315,0.016612,0.022684,0.022684,0.045038,0.000000,-0.001295,0.000831,0.000000,-0.000827,-0.000000,0.001539,0.000827,0.000138,27
270,0,1,-0.000001,24.794712,-0.000173,90.000000,24.794313,0.000001,-0.140272,-0.000001,0.140272,0.140272,0.016542,0.021984,0.021984,0.064466,0.000000,-0.001767,0.000972,0.000000,-0.000984,-0.000000,0.002016,0.000984,0.000202,28
280,0,1,-0.000001,24.784397,0.000343,90.000000,24.783821,0.000003,-0.169426,-0.000003,0.169426,0.169426,0.016393,0.021321,0.021321,0.094155,0.000000,-0.002466,0.001156,0.000000,-0.001183,-0.000000,0.002723,0.001183,0.000301,29
290,0,1,-0.000000,24.775578,0.002064,89.999992,24.774754,0.000003,-0.202185,-0.000003,0.202185,0.202185,0.016131,0.020675,0.020675,0.134231,0.000000,-0.003391,0.001314,0.000000,-0.001407,-0.000000,0.003637,0.001407,0.000440,30
300,0,1,-0.000000,24.764984,0.003963,90.000000,24.763813,0.000003,-0.241302,-0.000003,0.241302,0.241302,0.015833,0.020074,0.020074,0.191399,0.000000,-0.004679,0.001529,0.000000,-0.001673,-0.000000,0.004923,0.001673,0.000642,31
310,0,1,-0.000000,24.754080,0.004655,90.000000,24.752373,0.000001,-0.290794,-0.000001,0.290794,0.290794,0.015366,0.022697,0.022697,0.278246,0.000000,-0.006600,0.001777,-0.000000,-0.002009,-0.000000,0.006835,0.002009,0.000954,32
320,0,1,-0.000000,24.741364,0.005713,90.000008,24.738901,0.000002,-0.349457,-0.000002,0.349457,0.349457,0.014819,0.026590,0.026590,0.402227,0.000000,-0.009292,0.002091,0.000000,-0.002404,-0.000000,0.009524,0.002404,0.001409,33
330,0,1,-0.000000,24.727196,0.007834,90.000000,24.723671,0.000002,-0.417651,-0.000002,0.417651,0.417651,0.014176,0.031097,0.031097,0.575069,0.000000,-0.012988,0.002454,0.000000,-0.002861,-0.000000,0.013217,0.002861,0.002058,34
340,0,1,-0.000000,24.708200,0.009825,90.000000,24.703156,0.000001,-0.499476,-0.000001,0.499476,0.499476,0.013472,0.036447,0.036447,0.823242,0.000000,-0.018204,0.003051,-0.000000,-0.003400,-0.000000,0.018458,0.003400,0.003005,35
350,0,1,0.000000,24.684618,0.012777,89.999992,24.677444,0.000002,-0.595246,-0.000002,0.595246,0.595246,0.012691,0.042668,0.042668,1.170269,0.000000,-0.025398,0.003906,0.000000,-0.004020,-0.000000,0.025696,0.004020,0.004355,36
360,0,1,0.000000,24.650995,0.017084,89.999992,24.640877,0.000002,-0.706468,-0.000002,0.706468,0.706468,0.011992,0.049795,0.049795,1.650002,0.000000,-0.035178,0.005477,0.000000,-0.004710,-0.000000,0.035602,0.004710,0.006255,37
370,0,1,0.000000,24.606525,0.023804,90.000000,24.592415,0.000002,-0.833618,-0.000002,0.833618,0.833618,0.011378,0.057864,0.057864,2.299572,0.000000,-0.048236,0.007997,-0.000000,-0.005461,-0.000000,0.048895,0.005461,0.008883,38
380,0,1,0.000000,24.553083,0.031888,89.999992,24.533480,0.000004,-0.981537,-0.000004,0.981537,0.981537,0.011035,0.067229,0.067229,3.190922,0.000000,-0.065988,0.011461,0.000000,-0.006303,-0.000000,0.066976,0.006303,0.012571,39
390,0,1,0.000001,24.480303,0.045371,89.999992,24.453562,0.000003,-1.144851,-0.000003,1.144851,1.144851,0.011091,0.077425,0.077425,4.345304,0.000000,-0.088640,0.017250,0.000000,-0.007133,-0.000000,0.090303,0.007133,0.017471,40
400,0,1,0.000001,24.385921,0.062831,90.000000,24.349810,0.000003,-1.328212,-0.000003,1.328212,1.328212,0.011225,0.088768,0.088768,5.854478,0.000000,-0.117903,0.026147,-0.000000,-0.007944,-0.000000,0.120768,0.007944,0.024055,41
410,0,1,0.000001,24.263411,0.091449,89.999992,24.215979,0.000003,-1.519186,-0.000003,1.519186,1.519186,0.011433,0.100415,0.100415,7.667285,0.000000,-0.152549,0.039510,0.000000,-0.008585,-0.000000,0.157582,0.008585,0.032269,42
420,0,1,0.000001,24.102285,0.130988,89.999985,24.041412,0.000002,-1.716899,-0.000002,1.716899,1.716899,0.013011,0.112269,0.112269,9.804649,0.000000,-0.192754,0.059757,-0.000000,-0.008938,-0.000000,0.201805,0.008938,0.042440,43
430,0,1,0.000001,23.901829,0.192453,89.999985,23.827093,0.000003,-1.898418,-0.000003,1.898418,1.898418,0.016651,0.122909,0.122909,12.003420,-0.000000,-0.233334,0.086829,-0.000000,-0.008847,-0.000000,0.248966,0.008847,0.053703,44
440,0,1,0.000001,23.663872,0.281947,89.999992,23.576855,0.000003,-2.047041,-0.000003,2.047041,2.047041,0.022258,0.131341,0.131341,13.976866,-0.000000,-0.268860,0.119229,-0.000000,-0.008270,-0.000000,0.294111,0.008270,0.064987,45
450,0,1,0.000001,23.391882,0.401485,89.999992,23.296150,0.000003,-2.151932,-0.000003,2.151932,2.151932,0.029901,0.136943,0.136943,15.470643,-0.000000,-0.294692,0.154317,-0.000000,-0.007259,-0.000000,0.332651,0.007259,0.075193,46
460,0,1,0.000000,23.092691,0.555122,89.999992,22.994577,0.000004,-2.197715,-0.000004,2.197715,2.197715,0.039690,0.138800,0.138800,16.164675,-0.000001,-0.305043,0.187579,-0.000000,-0.005930,-0.000000,0.358102,0.005930,0.082676,47
470,0,1,-0.000000,22.787121,0.742592,89.999985,22.694859,0.000003,-2.178920,-0.000003,2.178920,2.178920,0.050960,0.136712,0.136712,15.920087,-0.000001,-0.297885,0.211422,-0.000000,-0.004605,-0.000000,0.365287,0.004605,0.085988,48
480,0,1,-0.000001,22.488918,0.952222,89.999985,22.409801,0.000005,-2.111650,-0.000005,2.111650,2.111650,0.062681,0.131802,0.131802,14.982716,-0.000001,-0.278320,0.223239,0.000000,-0.003519,-0.000000,0.356788,0.003519,0.085500,49
490,0,1,-0.000001,22.211363,1.172840,89.999985,22.150913,0.000005,-2.014229,-0.000005,2.014229,2.014229,0.073767,0.125320,0.125320,13.660527,0.000000,-0.252423,0.222706,0.000000,-0.002809,-0.000000,0.336623,0.002809,0.082010,50
500,0,1,-0.000001,21.964050,1.394767,89.999992,21.925732,0.000005,-1.904550,-0.000005,1.904550,1.904550,0.083286,0.118459,0.118459,12.238495,0.000001,-0.225610,0.211783,0.000000,-0.002506,0.000000,0.309438,0.002506,0.076557,51
510,0,1,-0.000000,21.746889,1.603639,89.999992,21.730694,0.000005,-1.809929,-0.000005,1.809929,1.809929,0.090407,0.112963,0.112963,11.074009,0.000001,-0.204455,0.195807,0.000000,-0.002531,0.000000,0.283094,0.002531,0.071095,52
520,0,1,0.000000,21.550747,1.795424,89.999985,21.555376,0.000003,-1.738954,-0.000003,1.738954,1.738954,0.095316,0.109274,0.109274,10.240779,0.000001,-0.190023,0.179121,-0.000000,-0.002738,0.000000,0.261138,0.002738,0.066562,53
530,0,1,0.000001,21.372517,1.970262,89.999992,21.396145,0.000002,-1.694555,-0.000002,1.694555,1.694555,0.098200,0.107514,0.107514,9.740287,0.000000,-0.182188,0.163049,-0.000000,-0.003080,0.000000,0.244494,0.003080,0.063262,54
540,0,1,0.000002,21.197132,2.126388,89.999992,21.237192,0.000003,-1.679828,-0.000003,1.679828,1.679828,0.099694,0.107736,0.107736,9.585935,0.000000,-0.180977,0.150525,-0.000000,-0.003431,-0.000000,0.235395,0.003431,0.061863,55
550,0,1,0.000002,21.028902,2.271283,89.999985,21.083912,0.000004,-1.685852,-0.000004,1.685852,1.685852,0.100084,0.109355,0.109355,9.667871,0.000000,-0.184356,0.139269,0.000000,-0.003842,-0.000000,0.231048,0.003842,0.061691,56
560,0,1,0.000002,20.859444,2.402810,89.999977,20.927065,0.000003,-1.716920,-0.000003,1.716920,1.716920,0.099680,0.112576,0.112576,10.039854,-0.000000,-0.193284,0.130602,-0.000000,-0.004262,-0.000000,0.233272,0.004262,0.063319,57
570,0,1,0.000002,20.677641,2.527017,89.999977,20.756950,0.000005,-1.760571,-0.000005,1.760571,1.760571,0.099357,0.116492,0.116492,10.569622,0.000000,-0.205093,0.125284,0.000000,-0.004580,-0.000000,0.240332,0.004580,0.066331,58
580,0,1,0.000002,20.487345,2.645008,89.999985,20.577322,0.000005,-1.816971,-0.000005,1.816971,1.816971,0.098989,0.121152,0.121152,11.270679,0.000001,-0.220130,0.121982,0.000000,-0.004850,0.000000,0.251668,0.004850,0.070634,59
590,0,1,0.000003,20.282255,2.758001,89.999977,20.382187,0.000004,-1.882294,-0.000004,1.882294,1.882294,0.098928,0.126275,0.126275,12.109521,0.000001,-0.237687,0.121452,0.000000,-0.005008,0.000000,0.266919,0.005008,0.076180,60
600,0,1,0.000004,20.063261,2.870476,89.999969,20.173689,0.000003,-1.948424,-0.000003,1.948424,1.948424,0.099357,0.131348,0.131348,12.990381,0.000001,-0.255922,0.122842,-0.000000,-0.005048,0.000000,0.283877,0.005048,0.082363,61
610,0,1,0.000004,19.823519,2.982528,89.999977,19.945484,0.000002,-2.011231,-0.000002,2.011231,2.011231,0.100578,0.136091,0.136091,13.858164,-0.000000,-0.273710,0.127371,-0.000000,-0.004891,-0.000000,0.301895,0.004891,0.089015,62
620,0,1,0.000004,19.569613,3.098235,89.999962,19.705544,0.000003,-2.064038,-0.000003,2.064038,2.064038,0.102465,0.140121,0.140121,14.613863,-0.000001,-0.289216,0.133052,-0.000000,-0.004603,-0.000000,0.318353,0.004603,0.095344,63
630,0,1,0.000003,19.299025,3.219254,89.999977,19.452641,0.000007,-2.100214,-0.000007,2.100214,2.100214,0.105199,0.143018,0.143018,15.151086,-0.000000,-0.300369,0.140155,0.000000,-0.004153,-0.000000,0.331459,0.004153,0.100769,64
640,0,1,0.000003,19.023956,3.346876,89.999962,19.199413,0.000008,-2.120174,-0.000008,2.120174,2.120174,0.108231,0.144875,0.144875,15.462073,0.000001,-0.307161,0.145667,0.000000,-0.003700,0.000000,0.339951,0.003700,0.104835,65
650,0,1,0.000004,18.742994,3.479532,89.999954,18.944551,0.000005,-2.123868,-0.000005,2.123868,2.123868,0.111535,0.145698,0.145698,15.538837,0.000002,-0.309444,0.150134,0.000000,-0.003227,0.000000,0.343942,0.003227,0.107516,66
660,0,1,0.000006,18.461615,3.617102,89.999962,18.693674,0.000002,-2.112146,-0.000002,2.112146,2.112146,0.114819,0.145569,0.145569,15.391295,0.000001,-0.307464,0.152452,-0.000000,-0.002803,0.000000,0.343184,0.002803,0.108665,67
670,0,1,0.000008,18.183821,3.756811,89.999969,18.449783,-0.000001,-2.090582,0.000001,2.090582,2.090582,0.117750,0.144871,0.144871,15.102151,-0.000001,-0.302864,0.152276,-0.000000,-0.002472,0.000000,0.338991,0.002472,0.108654,68
680,0,1,0.000006,17.909781,3.895221,89.999985,18.211805,-0.000000,-2.064744,0.000000,2.064744,2.064744,0.120173,0.143969,0.143969,14.754250,-0.000003,-0.297259,0.150261,-0.000000,-0.002224,-0.000000,0.333079,0.002224,0.108015,69
690,0,1,0.000003,17.641500,4.027409,89.999985,17.979494,0.000003,-2.044609,-0.000003,2.044609,2.044609,0.121806,0.143515,0.143515,14.489823,-0.000003,-0.293433,0.146704,-0.000000,-0.002073,-0.000000,0.328063,0.002073,0.107616,70
700,0,1,-0.000000,17.376066,4.155001,89.999962,17.750652,0.000010,-2.026337,-0.000010,2.026337,2.026337,0.122928,0.143237,0.143237,14.253243,-0.000001,-0.290246,0.142379,0.000000,-0.001968,-0.000000,0.323287,0.001968,0.107245,71
710,0,1,-0.000002,17.118694,4.281016,89.999962,17.531252,0.000013,-2.008003,-0.000013,2.008003,2.008003,0.123472,0.142999,0.142999,14.017062,0.000002,-0.287143,0.136185,0.000001,-0.001965,-0.000000,0.317801,0.001965,0.106570,72
720,0,1,0.000001,16.862431,4.397437,89.999954,17.311224,0.000010,-2.000147,-0.000010,2.000147,2.000147,0.123503,0.143481,0.143481,13.927032,0.000005,-0.286982,0.130325,0.000001,-0.001969,0.000000,0.315188,0.001969,0.106851,73
730,0,1,0.000006,16.607880,4.509433,89.999954,17.093193,0.000003,-1.994847,-0.000003,1.994847,1.994847,0.123261,0.144142,0.144142,13.872235,0.000004,-0.287542,0.124289,-0.000000,-0.001987,0.000000,0.313254,0.001987,0.107338,74
740,0,1,0.000010,16.352621,4.612135,89.999962,16.872522,-0.000004,-1.999486,0.000004,1.999486,1.999486,0.122726,0.145458,0.145458,13.954815,0.000001,-0.290842,0.118789,-0.000001,-0.001992,0.000000,0.314165,0.001992,0.108823,75
750,0,1,0.000011,16.095413,4.708918,89.999969,16.649456,-0.000006,-2.007946,0.000006,2.007946,2.007946,0.122126,0.147014,0.147014,14.090728,-0.000003,-0.295197,0.113766,-0.000001,-0.001969,0.000000,0.316360,0.001969,0.110770,76
760,0,1,0.000008,15.834334,4.801704,89.999977,16.423162,-0.000002,-2.015515,0.000002,2.015515,2.015515,0.121631,0.148499,0.148499,14.214743,-0.000005,-0.299303,0.109468,-0.000001,-0.001896,-0.000000,0.318693,0.001896,0.112778,77
770,0,1,0.000003,15.569145,4.888246,89.999969,16.192299,0.000008,-2.025527,-0.000008,2.025527,2.025527,0.121182,0.150134,0.150134,14.373630,-0.000004,-0.304099,0.105926,0.000000,-0.001774,-0.000000,0.322020,0.001774,0.115166,78
780,0,1,-0.000001,15.299185,4.971390,89.999947,15.957747,0.000015,-2.032265,-0.000015,2.032265,2.032265,0.120901,0.151545,0.151545,14.486918,-0.000000,-0.307980,0.103119,0.000001,-0.001596,-0.000000,0.324785,0.001596,0.117363,79
790,0,1,-0.000001,15.027831,5.050564,89.999947,15.722211,0.000016,-2.038639,-0.000016,2.038639,2.038639,0.120615,0.152921,0.152921,14.595248,0.000004,-0.311750,0.100261,0.000001,-0.001411,-0.000000,0.327476,0.001411,0.119544,80
800,0,1,0.000003,14.754550,5.127901,89.999931,15.486425,0.000010,-2.040267,-0.000010,2.040267,2.040267,0.120408,0.153980,0.153980,14.636102,0.000006,-0.314160,0.097479,0.000001,-0.001210,0.000000,0.328936,0.001210,0.121265,81
810,0,1,0.000009,14.478086,5.203192,89.999947,15.249378,0.000000,-2.035856,-0.000000,2.035856,2.035856,0.120316,0.154653,0.154653,14.590655,0.000004,-0.314851,0.095141,-0.000000,-0.000977,0.000000,0.328912,0.000977,0.122415,82
820,0,1,0.000013,14.199814,5.272964,89.999969,15.010366,-0.000009,-2.031703,0.000009,2.031703,2.031703,0.120190,0.155351,0.155351,14.548569,0.000000,-0.315628,0.092988,-0.000001,-0.000726,0.000000,0.329041,0.000726,0.123617,83
830,0,1,0.000013,13.920842,5.341053,89.999969,14.772545,-0.000011,-2.022015,0.000011,2.022015,2.022015,0.120076,0.155698,0.155698,14.427656,-0.000004,-0.314824,0.090764,-0.000001,-0.000477,0.000000,0.327646,0.000477,0.124208,84
840,0,1,0.000009,13.643439,5.408136,89.999977,14.538326,-0.000004,-2.007094,0.000004,2.007094,2.007094,0.119888,0.155713,0.155713,14.233035,-0.000006,-0.312531,0.088063,-0.000001,-0.000260,-0.000000,0.324701,0.000260,0.124157,85
850,0,1,0.000002,13.366256,5.470942,89.999977,14.304701,0.000006,-1.990881,-0.000006,1.990881,1.990881,0.119623,0.155664,0.155664,14.021109,-0.000005,-0.309909,0.085336,0.000000,-0.000045,-0.000000,0.321443,0.000045,0.123947,86
860,0,1,-0.000003,13.094746,5.533442,89.999939,14.078498,0.000016,-1.971600,-0.000016,1.971600,1.971600,0.119145,0.155411,0.155411,13.767708,-0.000001,-0.306409,0.081406,0.000001,0.000091,-0.000000,0.317038,0.000091,0.123230,87
870,0,1,-0.000004,12.824509,5.589508,89.999924,13.852329,0.000021,-1.955418,-0.000021,1.955418,1.955418,0.118555,0.155376,0.155376,13.558649,0.000003,-0.303824,0.077437,0.000001,0.000227,-0.000000,0.313537,0.000227,0.122840,88
880,0,1,-0.000001,12.551538,5.639305,89.999901,13.622967,0.000018,-1.938462,-0.000018,1.938462,1.938462,0.118028,0.155325,0.155325,13.340009,0.000006,-0.301092,0.074351,0.000001,0.000417,0.000000,0.310137,0.000417,0.122465,89
890,0,1,0.000006,12.281523,5.687579,89.999916,13.397946,0.000008,-1.918181,-0.000008,1.918181,1.918181,0.117414,0.155065,0.155065,13.077596,0.000007,-0.297442,0.070835,0.000000,0.000570,0.000000,0.305760,0.000570,0.121646,90
900,0,1,0.000013,12.013353,5.730275,89.999947,13.173721,-0.000005,-1.899949,0.000005,1.899949,1.899949,0.116719,0.154945,0.154945,12.844660,0.000004,-0.294388,0.067182,-0.000000,0.000717,0.000000,0.301957,0.000717,0.121029,91
910,0,1,0.000017,11.748289,5.768734,89.999962,12.952013,-0.000012,-1.883068,0.000012,1.883068,1.883068,0.115931,0.154909,0.154909,12.631264,-0.000000,-0.291704,0.063123,-0.000001,0.000838,0.000000,0.298456,0.000838,0.120502,92
920,0,1,0.000016,11.484993,5.803069,89.999985,12.731770,-0.000014,-1.866219,0.000014,1.866219,1.866219,0.115117,0.154877,0.154877,12.419544,-0.000004,-0.289035,0.059020,-0.000001,0.000955,0.000000,0.294999,0.000955,0.119963,93
930,0,1,0.000013,11.220063,5.831952,89.999985,12.509456,-0.000009,-1.847978,0.000009,1.847978,1.847978,0.114391,0.154784,0.154784,12.190788,-0.000005,-0.286038,0.055668,-0.000001,0.001114,-0.000000,0.291405,0.001114,0.119339,94
940,0,1,0.000007,10.958705,5.858304,89.999985,12.290962,-0.000000,-1.829007,0.000000,1.829007,1.829007,0.113593,0.154634,0.154634,11.954194,-0.000005,-0.282826,0.051872,-0.000000,0.001238,-0.000000,0.287543,0.001238,0.118565,95
950,0,1,0.000001,10.697310,5.879149,89.999954,12.071464,0.000009,-1.810144,-0.000009,1.810144,1.810144,0.112837,0.154507,0.154507,11.720712,-0.000003,-0.279680,0.048462,0.000000,0.001385,-0.000000,0.283847,0.001385,0.117834,96
960,0,1,-0.000002,10.439054,5.895692,89.999947,11.854053,0.000016,-1.792910,-0.000016,1.792910,1.792910,0.112031,0.154471,0.154471,11.509787,-0.000001,-0.276952,0.044674,0.000001,0.001510,-0.000000,0.280532,0.001510,0.117239,97
970,0,1,-0.000003,10.180285,5.907413,89.999908,11.635624,0.000020,-1.774255,-0.000020,1.774255,1.774255,0.111298,0.154362,0.154362,11.282258,0.000002,-0.273877,0.041411,0.000001,0.001662,-0.000000,0.276990,0.001662,0.116521,98
980,0,1,-0.000001,9.921752,5.916038,89.999878,11.417984,0.000018,-1.752223,-0.000018,1.752223,1.752223,0.110611,0.154055,0.154055,11.014305,0.000004,-0.269939,0.038561,0.000001,0.001822,0.000000,0.272679,0.001822,0.115433,99
990,0,1,0.000003,9.664663,5.921976,89.999878,11.202313,0.000013,-1.727341,-0.000013,1.727341,1.727341,0.109927,0.153581,0.153581,10.713943,0.000005,-0.265287,0.035874,0.000000,0.001976,0.000000,0.267702,0.001976,0.114014,100
1000,0,1,0.000008,9.408398,5.922008,89.999893,10.985737,0.000005,-1.703451,-0.000005,1.703451,1.703451,0.109265,0.153188,0.153188,10.429161,0.000004,-0.260949,0.033369,0.000000,0.002142,0.000000,0.263074,0.002142,0.112719,101
1010,0,1,0.000012,9.154831,5.919365,89.999901,10.771902,-0.000001,-1.678085,0.000001,1.678085,1.678085,0.108572,0.152703,0.152703,10.130044,0.000002,-0.256248,0.030730,-0.000000,0.002285,0.000000,0.258084,0.002285,0.111226,102
1020,0,1,0.000015,8.903814,5.912951,89.999924,10.559809,-0.000006,-1.652676,0.000006,1.652676,1.652676,0.107859,0.152217,0.152217,9.834273,0.000001,-0.251565,0.027975,-0.000000,0.002413,0.000000,0.253116,0.002413,0.109708,103
1030,0,1,0.000016,8.656073,5.905065,89.999939,10.351664,-0.000008,-1.624949,0.000008,1.624949,1.624949,0.107103,0.151586,0.151586,9.515516,-0.000001,-0.246319,0.025081,-0.000001,0.002510,0.000000,0.247593,0.002510,0.107898,104
1040,0,1,0.000015,8.409286,5.891833,89.999947,10.142867,-0.000009,-1.597511,0.000009,1.597511,1.597511,0.106384,0.150997,0.150997,9.204716,-0.000002,-0.241220,0.022460,-0.000001,0.002622,0.000000,0.242263,0.002622,0.106146,105
1050,0,1,0.000012,8.164445,5.875783,89.999947,9.936003,-0.000006,-1.568072,0.000006,1.568072,1.568072,0.105664,0.150300,0.150300,8.876108,-0.000003,-0.235681,0.019994,-0.000000,0.002725,-0.000000,0.236528,0.002725,0.104171,106
