t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10100,1,1,-0.000001,25.252390,0.067746,90.000008,25.122950,-0.000004,-2.554470,0.000004,2.554470,2.554470,0.021950,0.027426,0.027426,5.807498,-0.000000,-0.070058,0.011315,-0.000000,-0.010448,0.000000,0.070966,0.010448,0.038485,11
10110,1,1,-0.000001,25.174913,0.078897,90.000008,25.018871,-0.000005,-2.799758,0.000005,2.799758,2.799758,0.024118,0.027272,0.027272,7.019088,-0.000000,-0.076355,0.012477,-0.000000,-0.010856,0.000000,0.077368,0.010856,0.042753,12
10120,1,1,-0.000001,25.090191,0.091152,90.000008,24.904093,-0.000005,-3.051576,0.000005,3.051576,3.051576,0.026281,0.027378,0.027378,8.380013,-0.000000,-0.083546,0.013757,-0.000000,-0.011297,0.000000,0.084671,0.011297,0.047647,13
10130,1,1,-0.000001,24.997242,0.104613,90.000015,24.777332,-0.000004,-3.310126,0.000004,3.310126,3.310126,0.028428,0.027706,0.028428,9.900687,-0.000000,-0.091710,0.015161,-0.000000,-0.011767,0.000000,0.092955,0.011767,0.053232,14
10140,1,1,-0.000001,24.895000,0.119382,90.000008,24.637203,-0.000005,-3.575411,0.000005,3.575411,3.575411,0.030552,0.028228,0.030552,11.590929,-0.000000,-0.100927,0.016696,-0.000000,-0.012261,0.000000,0.102298,0.012261,0.059578,15
10150,1,1,-0.000001,24.782314,0.135565,90.000015,24.482250,-0.000005,-3.847206,0.000005,3.847206,3.847206,0.032638,0.028923,0.032638,13.459305,-0.000000,-0.111273,0.018370,-0.000000,-0.012774,0.000000,0.112779,0.012774,0.066755,16
10160,1,1,-0.000002,24.657946,0.153271,90.000015,24.310946,-0.000005,-4.125023,0.000005,4.125023,4.125023,0.034671,0.029775,0.034671,15.512267,-0.000000,-0.122823,0.020192,-0.000000,-0.013299,0.000000,0.124472,0.013299,0.074834,17
10170,1,1,-0.000002,24.520575,0.172614,90.000015,24.121719,-0.000003,-4.408081,0.000003,4.408081,4.408081,0.036634,0.030770,0.036634,17.753189,-0.000000,-0.135638,0.022173,0.000000,-0.013828,0.000000,0.137438,0.013828,0.083881,18
10180,1,1,-0.000002,24.368820,0.193711,90.000015,23.912998,-0.000005,-4.695266,0.000005,4.695266,4.695266,0.038505,0.031897,0.038505,20.181206,-0.000000,-0.149764,0.024326,-0.000000,-0.014352,0.000000,0.151727,0.014352,0.093953,19
10190,1,1,-0.000002,24.201246,0.216687,90.000008,23.683243,-0.000005,-4.985111,0.000005,4.985111,4.985111,0.040264,0.033144,0.040264,22.790014,-0.000000,-0.165225,0.026663,0.000000,-0.014862,0.000000,0.167362,0.014862,0.105095,20
10200,1,1,-0.000002,24.016388,0.241670,90.000008,23.430998,-0.000004,-5.275761,0.000004,5.275761,5.275761,0.041887,0.034499,0.041887,25.566530,-0.000000,-0.182011,0.029197,0.000000,-0.015345,0.000000,0.184338,0.015345,0.117332,21
10210,1,1,-0.000002,23.812788,0.268798,90.000015,23.154966,-0.000003,-5.564965,0.000003,5.564965,5.564965,0.043353,0.035953,0.043353,28.489639,0.000000,-0.200076,0.031942,0.000000,-0.015789,0.000000,0.202609,0.015789,0.130665,22
10220,1,1,-0.000002,23.589037,0.298210,90.000023,22.854067,-0.000006,-5.850076,0.000006,5.850076,5.850076,0.044640,0.037490,0.044640,31.529129,-0.000000,-0.219322,0.034908,-0.000000,-0.016180,0.000000,0.222083,0.016180,0.145060,23
10230,1,1,-0.000002,23.343822,0.330053,90.000023,22.527533,-0.000005,-6.128078,0.000005,6.128078,6.128078,0.045727,0.039098,0.045727,34.644993,0.000000,-0.239598,0.038105,0.000000,-0.016505,0.000000,0.242609,0.016505,0.160444,24
10240,1,1,-0.000002,23.075989,0.364472,90.000023,22.174988,-0.000006,-6.395631,0.000006,6.395631,6.395631,0.046596,0.040760,0.046596,37.787247,-0.000000,-0.260688,0.041537,-0.000000,-0.016750,0.000000,0.263976,0.016750,0.176696,25
10250,1,1,-0.000002,22.784597,0.401614,90.000008,21.796513,-0.000005,-6.649145,0.000005,6.649145,6.649145,0.047234,0.042458,0.047234,40.896469,0.000000,-0.282312,0.045202,0.000000,-0.016902,0.000000,0.285908,0.016902,0.193648,26
10260,1,1,-0.000002,22.469004,0.441616,90.000023,21.392748,-0.000005,-6.884890,0.000005,6.884890,6.884890,0.047630,0.044173,0.047630,43.905293,0.000000,-0.304124,0.049090,0.000000,-0.016948,0.000000,0.308061,0.016948,0.211074,27
10270,1,1,-0.000002,22.128918,0.484604,90.000008,20.964882,-0.000005,-7.099122,0.000005,7.099122,7.099122,0.047775,0.045882,0.047775,46.740814,0.000000,-0.325720,0.053183,0.000000,-0.016881,0.000000,0.330034,0.016881,0.228700,28
10280,1,1,-0.000002,21.764467,0.530683,90.000015,20.514753,-0.000005,-7.288247,0.000005,7.288247,7.288247,0.047667,0.047563,0.047667,49.328064,0.000000,-0.346649,0.057450,0.000000,-0.016693,0.000000,0.351377,0.016693,0.246205,29
10290,1,1,-0.000002,21.376245,0.579928,90.000015,20.044769,-0.000008,-7.448982,0.000008,7.448982,7.448982,0.047305,0.049192,0.049192,51.594048,-0.000000,-0.366430,0.061851,-0.000000,-0.016382,0.000000,0.371613,0.016382,0.263234,30
10300,1,1,-0.000002,20.965347,0.632379,90.000023,19.557905,-0.000007,-7.578529,0.000007,7.578529,7.578529,0.046691,0.050746,0.050746,53.472424,-0.000000,-0.384578,0.066333,-0.000000,-0.015950,0.000000,0.390256,0.015950,0.279413,31
10310,1,1,-0.000002,20.533371,0.688027,90.000023,19.057583,-0.000007,-7.674720,0.000007,7.674720,7.674720,0.045829,0.052201,0.052201,54.907928,-0.000000,-0.400629,0.070835,-0.000000,-0.015402,0.000000,0.406843,0.015402,0.294369,32
10320,1,1,-0.000002,20.082396,0.746813,90.000023,18.547571,-0.000006,-7.736145,0.000006,7.736145,7.736145,0.044725,0.053537,0.053537,55.860352,-0.000000,-0.414169,0.075287,0.000000,-0.014749,0.000000,0.420957,0.014749,0.307749,33
10330,1,1,-0.000002,19.614939,0.808618,90.000031,18.031851,-0.000006,-7.762227,0.000006,7.762227,7.762227,0.043385,0.054734,0.054734,56.307293,-0.000000,-0.424861,0.079616,0.000000,-0.014004,0.000000,0.432256,0.014004,0.319244,34
10340,1,1,-0.000002,19.133875,0.873265,90.000015,17.514418,-0.000006,-7.753249,0.000006,7.753249,7.753249,0.041815,0.055778,0.055778,56.245651,-0.000000,-0.432461,0.083749,0.000000,-0.013185,0.000000,0.440496,0.013185,0.328605,35
10350,1,1,-0.000002,18.642338,0.940514,90.000023,16.999186,-0.000005,-7.710326,0.000005,7.710326,7.710326,0.040160,0.056656,0.056656,55.691277,-0.000000,-0.436838,0.087615,0.000000,-0.012310,0.000000,0.445538,0.012310,0.335658,36
10360,1,1,-0.000002,18.143612,1.010075,90.000023,16.489782,-0.000005,-7.635311,0.000005,7.635311,7.635311,0.049806,0.057362,0.057362,54.677074,0.000000,-0.437974,0.091150,0.000000,-0.011397,0.000000,0.447358,0.011397,0.340312,37
10370,1,1,-0.000002,17.641014,1.081608,90.000023,15.989495,-0.000005,-7.530695,0.000005,7.530695,7.530695,0.059881,0.057891,0.059881,53.250198,0.000000,-0.435960,0.094303,0.000000,-0.010467,0.000000,0.446043,0.010467,0.342560,38
10380,1,1,-0.000002,17.137783,1.154735,90.000031,15.501142,-0.000005,-7.399442,0.000005,7.399442,7.399442,0.070230,0.058245,0.070230,51.467945,-0.000000,-0.430983,0.097032,-0.000000,-0.009537,0.000000,0.441771,0.009537,0.342472,39
10390,1,1,-0.000003,16.636978,1.229051,90.000023,15.027044,-0.000004,-7.244833,0.000004,7.244833,7.244833,0.080672,0.058429,0.080672,49.393738,0.000000,-0.423311,0.099308,0.000000,-0.008623,0.000000,0.434804,0.008623,0.340186,40
10400,1,1,-0.000002,16.141401,1.304137,90.000008,14.569016,-0.000004,-7.070314,0.000004,7.070314,7.070314,0.091007,0.058451,0.091007,47.093044,0.000000,-0.413267,0.101118,0.000000,-0.007738,0.000000,0.425458,0.007738,0.335892,41
10410,1,1,-0.000002,15.653537,1.379569,90.000023,14.128375,-0.000005,-6.879351,0.000005,6.879351,6.879351,0.101020,0.058321,0.101020,44.629913,0.000000,-0.401209,0.102460,0.000000,-0.006892,0.000000,0.414086,0.006892,0.329821,42
10420,1,1,-0.000002,15.175513,1.454930,90.000015,13.705961,-0.000004,-6.675303,0.000004,6.675303,6.675303,0.110500,0.058051,0.110500,42.064198,0.000000,-0.387508,0.103343,0.000000,-0.006094,0.000000,0.401052,0.006094,0.322223,43
10430,1,1,-0.000002,14.709088,1.529822,90.000038,13.302212,-0.000005,-6.461337,0.000005,6.461337,6.461337,0.119248,0.057655,0.119248,39.449562,-0.000000,-0.372530,0.103785,-0.000000,-0.005348,0.000000,0.386717,0.005348,0.313358,44
10440,1,1,-0.000002,14.255655,1.603866,90.000023,12.917203,-0.000004,-6.240355,0.000004,6.240355,6.240355,0.127088,0.057148,0.127088,36.832413,0.000000,-0.356622,0.103811,0.000000,-0.004657,0.000000,0.371424,0.004657,0.303479,45
10450,1,1,-0.000002,13.816257,1.676715,90.000038,12.550725,-0.000004,-6.014959,0.000004,6.014959,6.014959,0.133885,0.056543,0.133885,34.251411,-0.000000,-0.340102,0.103453,-0.000000,-0.004023,-0.000000,0.355488,0.004023,0.292829,46
10460,1,1,-0.000002,13.391619,1.748055,90.000023,12.202330,-0.000004,-5.787430,0.000004,5.787430,5.787430,0.139543,0.055854,0.139543,31.737530,-0.000000,-0.323251,0.102746,-0.000000,-0.003445,-0.000000,0.339187,0.003445,0.281627,47
10470,1,1,-0.000002,12.982177,1.817605,90.000023,11.871396,-0.000003,-5.559731,0.000003,5.559731,5.559731,0.144018,0.055095,0.144018,29.314644,0.000000,-0.306313,0.101724,0.000000,-0.002922,0.000000,0.322762,0.002922,0.270073,48
10480,1,1,-0.000002,12.588122,1.885121,90.000038,11.557175,-0.000003,-5.333506,0.000003,5.333506,5.333506,0.147310,0.054278,0.147310,27.000099,-0.000000,-0.289493,0.100424,0.000000,-0.002450,-0.000000,0.306416,0.002450,0.258337,49
10490,1,1,-0.000002,12.209438,1.950392,90.000023,11.258824,-0.000003,-5.110120,0.000003,5.110120,5.110120,0.149460,0.053415,0.149460,24.805725,0.000000,-0.272956,0.098882,0.000000,-0.002026,-0.000000,0.290314,0.002026,0.246566,50
10500,1,1,-0.000002,11.845934,2.013243,90.000015,10.975456,-0.000003,-4.890673,0.000003,4.890673,4.890673,0.150546,0.052515,0.150546,22.738611,0.000000,-0.256834,0.097132,0.000000,-0.001647,-0.000000,0.274588,0.001647,0.234881,51
10510,1,1,-0.000002,11.497285,2.073529,90.000038,10.706161,-0.000003,-4.676031,0.000003,4.676031,4.676031,0.150669,0.051588,0.150669,20.802040,-0.000000,-0.241229,0.095205,0.000000,-0.001310,-0.000000,0.259337,0.001310,0.223379,52
10520,1,1,-0.000002,11.163058,2.131134,90.000023,10.450015,-0.000002,-4.466860,0.000002,4.466860,4.466860,0.149945,0.050643,0.149945,18.996248,-0.000000,-0.226214,0.093133,0.000000,-0.001010,-0.000000,0.244636,0.001010,0.212139,53
10530,1,1,-0.000002,10.842743,2.185969,90.000008,10.206117,-0.000003,-4.263649,0.000003,4.263649,4.263649,0.148499,0.049685,0.148499,17.319115,-0.000000,-0.211840,0.090941,-0.000000,-0.000745,-0.000000,0.230535,0.000745,0.201219,54
10540,1,1,-0.000002,10.535774,2.237968,90.000023,9.973598,-0.000002,-4.066745,0.000002,4.066745,4.066745,0.146455,0.048722,0.146455,15.766827,0.000000,-0.198138,0.088655,0.000000,-0.000510,-0.000000,0.217068,0.000510,0.190663,55
10550,1,1,-0.000002,10.241549,2.287087,90.000008,9.751609,-0.000002,-3.876364,0.000002,3.876364,3.876364,0.143931,0.047757,0.143931,14.334268,-0.000000,-0.185125,0.086295,0.000000,-0.000302,-0.000000,0.204250,0.000302,0.180500,56
10560,1,1,-0.000002,9.959443,2.333300,90.000008,9.539353,-0.000002,-3.692632,0.000002,3.692632,3.692632,0.141036,0.046797,0.141036,13.015557,-0.000000,-0.172803,0.083881,0.000000,-0.000120,-0.000000,0.192086,0.000120,0.170751,57
10570,1,1,-0.000002,9.688829,2.376597,90.000023,9.336077,-0.000002,-3.515584,0.000002,3.515584,3.515584,0.137867,0.045843,0.137867,11.804271,-0.000000,-0.161166,0.081430,0.000000,0.000041,-0.000000,0.180569,0.000041,0.161425,58
10580,1,1,-0.000002,9.429080,2.416981,90.000023,9.141064,-0.000002,-3.345195,0.000002,3.345195,3.345195,0.134509,0.044900,0.134509,10.693733,-0.000000,-0.150199,0.078956,0.000000,0.000182,-0.000000,0.169687,0.000182,0.152526,59
10590,1,1,-0.000002,9.179577,2.454466,90.000008,8.953648,-0.000002,-3.181384,0.000002,3.181384,3.181384,0.131035,0.043969,0.131035,9.677221,-0.000000,-0.139882,0.076471,-0.000000,0.000305,-0.000000,0.159420,0.000305,0.144050,60
10600,1,1,-0.000002,8.939721,2.489077,90.000023,8.773217,-0.000002,-3.024038,0.000002,3.024038,3.024038,0.127503,0.043053,0.127503,8.748123,-0.000000,-0.130193,0.073986,0.000000,0.000413,-0.000000,0.149747,0.000413,0.135990,61
10610,1,1,-0.000002,8.708930,2.520846,90.000023,8.599184,-0.000002,-2.873006,0.000002,2.873006,2.873006,0.123963,0.042152,0.123963,7.899968,-0.000000,-0.121104,0.071510,0.000000,0.000508,-0.000000,0.140641,0.000508,0.128336,62
10620,1,1,-0.000002,8.486649,2.549811,90.000008,8.431020,-0.000001,-2.728120,0.000001,2.728120,2.728120,0.120454,0.041269,0.120454,7.126587,0.000000,-0.112588,0.069051,0.000000,0.000590,-0.000000,0.132076,0.000590,0.121075,63
10630,1,1,-0.000002,8.272345,2.576017,90.000015,8.268229,-0.000001,-2.589193,0.000001,2.589193,2.589193,0.117007,0.040404,0.117007,6.422098,0.000000,-0.104614,0.066615,0.000000,0.000661,-0.000000,0.124022,0.000661,0.114192,64
10640,1,1,-0.000002,8.065513,2.599511,90.000023,8.110356,-0.000001,-2.456033,0.000001,2.456033,2.456033,0.113645,0.039557,0.113645,5.780967,0.000000,-0.097154,0.064206,0.000000,0.000722,-0.000000,0.116453,0.000722,0.107671,65
10650,1,1,-0.000002,7.865674,2.620344,90.000008,7.956973,-0.000001,-2.328435,0.000001,2.328435,2.328435,0.110385,0.038729,0.110385,5.197999,-0.000000,-0.090179,0.061829,0.000000,0.000774,-0.000000,0.109339,0.000774,0.101495,66
10660,1,1,-0.000002,7.672377,2.638567,90.000031,7.807695,-0.000001,-2.206199,0.000001,2.206199,2.206199,0.107241,0.037921,0.107241,4.668367,-0.000000,-0.083661,0.059487,0.000000,0.000818,-0.000000,0.102654,0.000818,0.095648,67
10670,1,1,-0.000002,7.485195,2.654236,90.000038,7.662161,-0.000001,-2.089121,0.000001,2.089121,2.089121,0.104220,0.037131,0.104220,4.187571,0.000000,-0.077571,0.057182,0.000000,0.000856,-0.000000,0.096370,0.000856,0.090112,68
10680,1,1,-0.000002,7.303728,2.667405,90.000031,7.520038,-0.000001,-1.977000,0.000001,1.977000,1.977000,0.101328,0.036360,0.101328,3.751456,0.000000,-0.071884,0.054918,0.000000,0.000887,-0.000000,0.090461,0.000887,0.084871,69
10690,1,1,-0.000002,7.127598,2.678130,90.000008,7.381021,-0.000001,-1.869639,0.000001,1.869639,1.869639,0.098567,0.035608,0.098567,3.356188,-0.000000,-0.066575,0.052694,0.000000,0.000912,-0.000000,0.084905,0.000912,0.079909,70
10700,1,1,-0.000002,6.956453,2.686466,90.000038,7.244833,-0.000001,-1.766847,0.000001,1.766847,1.766847,0.095937,0.034875,0.095937,2.998235,-0.000000,-0.061618,0.050512,0.000000,0.000931,-0.000000,0.079676,0.000931,0.075210,71
10710,1,1,-0.000002,6.789963,2.692468,90.000031,7.111211,-0.000001,-1.668437,0.000001,1.668437,1.668437,0.093437,0.034160,0.093437,2.674341,-0.000000,-0.056993,0.048373,0.000000,0.000946,-0.000000,0.074754,0.000946,0.070759,72
10720,1,1,-0.000002,6.627818,2.696190,90.000015,6.979915,-0.000001,-1.574229,0.000001,1.574229,1.574229,0.091066,0.033462,0.091066,2.381530,-0.000000,-0.052677,0.046278,0.000000,0.000956,-0.000000,0.070118,0.000956,0.066540,73
10730,1,1,-0.000002,6.469727,2.697686,90.000031,6.850729,-0.000001,-1.484049,0.000001,1.484049,1.484049,0.088819,0.032782,0.088819,2.117060,-0.000000,-0.048650,0.044225,0.000000,0.000962,-0.000000,0.065748,0.000962,0.062541,74
10740,1,1,-0.000002,6.315421,2.697010,90.000031,6.723447,-0.000001,-1.397732,0.000001,1.397732,1.397732,0.086694,0.032119,0.086694,1.878426,-0.000000,-0.044894,0.042216,-0.000000,0.000964,-0.000000,0.061625,0.000964,0.058749,75
10750,1,1,-0.000002,6.164644,2.694211,90.000038,6.597885,-0.000001,-1.315117,0.000001,1.315117,1.315117,0.084685,0.031473,0.084685,1.663330,-0.000000,-0.041390,0.040250,-0.000000,0.000962,-0.000000,0.057734,0.000962,0.055150,76
10760,1,1,-0.000002,6.017161,2.689342,90.000031,6.473868,-0.000001,-1.236050,0.000001,1.236050,1.236050,0.082788,0.031008,0.082788,1.469668,-0.000000,-0.038123,0.038328,-0.000000,0.000958,-0.000000,0.054059,0.000958,0.051733,77
10770,1,1,-0.000002,5.872749,2.682451,90.000038,6.351241,-0.000001,-1.160385,0.000001,1.160385,1.160385,0.080999,0.031410,0.080999,1.295517,-0.000000,-0.035076,0.036447,-0.000000,0.000949,-0.000000,0.050584,0.000949,0.048488,78
10780,1,1,-0.000002,5.731203,2.673587,90.000031,6.229851,-0.000000,-1.087982,0.000000,1.087982,1.087982,0.079312,0.031810,0.079312,1.139117,-0.000000,-0.032235,0.034609,0.000000,0.000938,-0.000000,0.047296,0.000938,0.045403,79
10790,1,1,-0.000002,5.592326,2.662796,90.000046,6.109570,-0.000000,-1.018707,0.000000,1.018707,1.018707,0.077724,0.032210,0.077724,0.998856,-0.000000,-0.029587,0.032813,0.000000,0.000925,-0.000000,0.044182,0.000925,0.042469,80
10800,1,1,-0.000002,5.455939,2.650126,90.000031,5.990268,-0.000000,-0.952430,0.000000,0.952430,0.952430,0.076228,0.032609,0.076228,0.873263,-0.000000,-0.027119,0.031058,0.000000,0.000908,-0.000000,0.041231,0.000908,0.039678,81
10810,1,1,-0.000002,5.321872,2.635618,90.000038,5.871835,-0.000000,-0.889030,0.000000,0.889030,0.889030,0.074820,0.033006,0.074820,0.760992,-0.000000,-0.024819,0.029343,0.000000,0.000889,-0.000000,0.038432,0.000889,0.037020,82
10820,1,1,-0.000002,5.189967,2.619319,90.000031,5.754161,-0.000000,-0.828387,0.000000,0.828387,0.828387,0.073496,0.033402,0.073496,0.660812,0.000000,-0.022676,0.027669,0.000000,0.000868,-0.000000,0.035774,0.000868,0.034488,83
10830,1,1,-0.000002,5.060075,2.601269,90.000015,5.637150,-0.000000,-0.770389,0.000000,0.770389,0.770389,0.072251,0.033795,0.072251,0.571597,0.000000,-0.020680,0.026035,0.000000,0.000844,-0.000000,0.033249,0.000844,0.032075,84
10840,1,1,-0.000002,4.932057,2.581511,90.000038,5.520714,-0.000000,-0.714927,0.000000,0.714927,0.714927,0.071082,0.034186,0.071082,0.492320,0.000000,-0.018821,0.024440,0.000000,0.000818,-0.000000,0.030848,0.000818,0.029774,85
10850,1,1,-0.000002,4.805784,2.560085,90.000015,5.404765,-0.000000,-0.661899,0.000000,0.661899,0.661899,0.069983,0.034574,0.069983,0.422042,-0.000000,-0.017091,0.022884,0.000000,0.000791,-0.000000,0.028562,0.000791,0.027578,86
10860,1,1,-0.000002,4.681134,2.537030,90.000038,5.289232,-0.000000,-0.611203,0.000000,0.611203,0.611203,0.068950,0.034959,0.068950,0.359904,-0.000000,-0.015481,0.021367,0.000000,0.000761,-0.000000,0.026386,0.000761,0.025482,87
10870,1,1,-0.000002,4.557993,2.512383,90.000015,5.174039,0.000000,-0.562743,-0.000000,0.562743,0.562743,0.067980,0.035340,0.067980,0.305123,0.000000,-0.013983,0.019887,0.000000,0.000729,-0.000000,0.024311,0.000729,0.023480,88
10880,1,1,-0.000002,4.436255,2.486184,90.000015,5.059128,0.000000,-0.516428,-0.000000,0.516428,0.516428,0.067070,0.035717,0.067070,0.256985,0.000000,-0.012589,0.018445,0.000000,0.000696,-0.000000,0.022332,0.000696,0.021567,89
10890,1,1,-0.000002,4.315822,2.458469,90.000015,4.944435,-0.000000,-0.472166,0.000000,0.472166,0.472166,0.066215,0.036089,0.066215,0.214836,0.000000,-0.011293,0.017040,0.000000,0.000661,-0.000000,0.020443,0.000661,0.019739,90
10900,1,1,-0.000002,4.196598,2.429272,90.000046,4.829908,0.000000,-0.429872,-0.000000,0.429872,0.429872,0.065412,0.036456,0.065412,0.178083,0.000000,-0.010089,0.015672,0.000000,0.000625,-0.000000,0.018638,0.000625,0.017990,91
10910,1,1,-0.000002,4.078497,2.398630,90.000031,4.715494,0.000000,-0.389463,-0.000000,0.389463,0.389463,0.064658,0.036818,0.064658,0.146183,0.000000,-0.008970,0.014339,0.000000,0.000587,-0.000000,0.016914,0.000587,0.016318,92
10920,1,1,-0.000002,3.961437,2.366577,90.000046,4.601150,0.000000,-0.350857,-0.000000,0.350857,0.350857,0.063949,0.037173,0.063949,0.118643,0.000000,-0.007931,0.013042,0.000000,0.000548,0.000000,0.015265,0.000548,0.014718,93
10930,1,1,-0.000002,3.845342,2.333145,90.000031,4.486830,-0.000000,-0.313977,0.000000,0.313977,0.313977,0.063283,0.037522,0.063283,0.095014,-0.000000,-0.006966,0.011781,-0.000000,0.000508,-0.000000,0.013686,0.000508,0.013187,94
10940,1,1,-0.000002,3.730141,2.298368,90.000031,4.372499,-0.000000,-0.278746,0.000000,0.278746,0.278746,0.062656,0.037863,0.062656,0.074889,-0.000000,-0.006071,0.010554,-0.000000,0.000467,-0.000000,0.012176,0.000467,0.011722,95
10950,1,1,-0.000002,3.615766,2.262277,90.000015,4.258120,0.000000,-0.245093,-0.000000,0.245093,0.245093,0.062066,0.038196,0.062066,0.057898,0.000000,-0.005240,0.009362,0.000000,0.000424,0.000000,0.010728,0.000424,0.010319,96
10960,1,1,-0.000002,3.502155,2.224904,90.000031,4.143662,-0.000000,-0.212943,0.000000,0.212943,0.212943,0.061510,0.038521,0.061510,0.043705,0.000000,-0.004470,0.008203,0.000000,0.000380,-0.000000,0.009342,0.000380,0.008975,97
10970,1,1,-0.000002,3.389249,2.186279,90.000046,4.029097,0.000000,-0.182229,-0.000000,0.182229,0.182229,0.060986,0.038837,0.060986,0.032006,0.000000,-0.003756,0.007077,0.000000,0.000336,-0.000000,0.008012,0.000336,0.007689,98
10980,1,1,-0.000002,3.276994,2.146432,90.000038,3.914396,0.000000,-0.152882,-0.000000,0.152882,0.152882,0.060491,0.039144,0.060491,0.022527,0.000000,-0.003094,0.005984,0.000000,0.000291,0.000000,0.006737,0.000291,0.006457,99
10990,1,1,-0.000002,3.165339,2.105391,90.000046,3.799535,0.000000,-0.124838,-0.000000,0.124838,0.124838,0.060022,0.039440,0.060022,0.015020,0.000000,-0.002481,0.004924,0.000000,0.000245,0.000000,0.005513,0.000245,0.005277,100
11000,1,1,-0.000002,3.054237,2.063186,90.000038,3.684493,0.000000,-0.098032,-0.000000,0.098032,0.098032,0.059577,0.039726,0.059577,0.009262,0.000000,-0.001914,0.003894,0.000000,0.000198,0.000000,0.004339,0.000198,0.004147,101
11010,1,1,-0.000002,2.943641,2.019843,90.000031,3.569250,0.000000,-0.072403,-0.000000,0.072403,0.072403,0.059154,0.040000,0.059154,0.005052,0.000000,-0.001388,0.002896,0.000000,0.000150,0.000000,0.003212,0.000150,0.003064,102
11020,1,1,-0.000002,2.833512,1.975389,90.000046,3.453790,0.000000,-0.047890,-0.000000,0.047890,0.047890,0.058751,0.040263,0.058751,0.002210,0.000000,-0.000902,0.001928,0.000000,0.000102,0.000000,0.002129,0.000102,0.002028,103
11030,1,1,-0.000002,2.723810,1.929851,90.000046,3.338095,0.000000,-0.024434,-0.000000,0.024434,0.024434,0.058365,0.040513,0.058365,0.000575,0.000000,-0.000452,0.000990,0.000000,0.000054,0.000000,0.001088,0.000054,0.001035,104
11040,1,1,-0.000002,2.614500,1.883253,90.000031,3.222150,0.000000,-0.001978,-0.000000,0.001978,0.001978,0.057996,0.040751,0.057996,0.000004,0.000000,-0.000036,0.000081,0.000000,0.000004,0.000000,0.000088,0.000004,0.000084,105
