t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10630,1,1,0.010669,13.794769,-1.560795,89.956322,13.882535,-0.000051,0.084358,0.000051,-0.084358,0.084358,0.325457,0.287186,0.325457,1.100607,-0.000073,-0.017055,-0.024226,0.000001,0.001849,-0.000001,0.029627,0.001849,0.019462,64
10640,1,1,0.010685,13.749194,-1.582023,89.956215,13.839684,-0.000082,0.080046,0.000082,-0.080046,0.080046,0.325360,0.286834,0.325360,0.993166,-0.000077,-0.015793,-0.022960,0.000000,0.001759,-0.000000,0.027867,0.001759,0.018235,65
10650,1,1,0.010697,13.705014,-1.601962,89.956131,13.798120,-0.000109,0.075826,0.000109,-0.075826,0.075826,0.325330,0.286539,0.325330,0.893117,-0.000081,-0.014586,-0.021727,-0.000000,0.001670,0.000000,0.026169,0.001670,0.017054,66
10660,1,1,0.010705,13.662170,-1.620648,89.956032,13.757777,-0.000133,0.071692,0.000133,-0.071692,0.071692,0.325368,0.286296,0.325368,0.800039,-0.000084,-0.013432,-0.020525,-0.000001,0.001583,0.000000,0.024530,0.001583,0.015919,67
10670,1,1,0.010709,13.620602,-1.638112,89.955956,13.718593,-0.000156,0.067637,0.000156,-0.067637,0.067638,0.325473,0.286110,0.325473,0.713548,-0.000087,-0.012329,-0.019352,-0.000001,0.001496,0.000001,0.022946,0.001496,0.014827,68
10680,1,1,0.010710,13.580251,-1.654386,89.955879,13.680507,-0.000177,0.063655,0.000177,-0.063655,0.063655,0.325642,0.285978,0.325642,0.633240,-0.000090,-0.011275,-0.018204,-0.000002,0.001411,0.000001,0.021413,0.001411,0.013775,69
10690,1,1,0.010709,13.541063,-1.669495,89.955826,13.643467,-0.000196,0.059740,0.000196,-0.059740,0.059740,0.325880,0.285898,0.325880,0.558801,-0.000092,-0.010268,-0.017079,-0.000002,0.001328,0.000001,0.019929,0.001328,0.012762,70
10700,1,1,0.010704,13.502985,-1.683466,89.955772,13.607413,-0.000214,0.055886,0.000214,-0.055886,0.055886,0.326181,0.285870,0.326181,0.489933,-0.000095,-0.009308,-0.015976,-0.000003,0.001245,0.000001,0.018490,0.001245,0.011785,71
10710,1,1,0.010697,13.465963,-1.696321,89.955727,13.572291,-0.000227,0.052088,0.000227,-0.052088,0.052088,0.326555,0.285898,0.326555,0.426368,-0.000096,-0.008392,-0.014892,-0.000003,0.001162,0.000001,0.017094,0.001162,0.010843,72
10720,1,1,0.010687,13.429947,-1.708080,89.955666,13.538049,-0.000238,0.048339,0.000238,-0.048339,0.048340,0.326996,0.285976,0.326996,0.367852,-0.000097,-0.007521,-0.013824,-0.000003,0.001081,0.000001,0.015737,0.001081,0.009934,73
10730,1,1,0.010677,13.394885,-1.718761,89.955620,13.504639,-0.000247,0.044635,0.000247,-0.044635,0.044636,0.327508,0.286115,0.327508,0.314176,-0.000098,-0.006692,-0.012771,-0.000004,0.001000,0.000001,0.014418,0.001000,0.009057,74
10740,1,1,0.010665,13.360728,-1.728380,89.955559,13.472001,-0.000253,0.040970,0.000253,-0.040970,0.040971,0.328097,0.286309,0.328097,0.265141,-0.000097,-0.005906,-0.011730,-0.000004,0.000919,0.000001,0.013133,0.000919,0.008210,75
