t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10220,1,1,-0.000207,17.957766,1.627074,90.000786,17.215136,-0.000149,-5.363566,0.000149,5.363566,5.363566,0.752372,0.124355,0.752372,100.839600,-0.000011,-0.666987,0.240286,0.000001,-0.010820,0.000000,0.708949,0.010820,0.504789,23
10230,1,1,-0.000218,17.223516,1.849988,90.000801,16.564383,-0.000129,-5.068853,0.000129,5.068853,5.068853,0.801693,0.122009,0.801693,90.377769,-0.000010,-0.618446,0.241152,0.000000,-0.008845,0.000000,0.663799,0.008845,0.477588,24
10240,1,1,-0.000228,16.533966,2.072114,90.000809,15.972628,-0.000106,-4.747722,0.000106,4.747722,4.747722,0.809447,0.118711,0.809447,79.557602,-0.000004,-0.563605,0.236882,0.000000,-0.007203,0.000000,0.611363,0.007203,0.444143,25
10250,1,1,-0.000232,15.895799,2.288467,90.000832,15.440251,-0.000093,-4.417258,0.000093,4.417258,4.417258,0.784477,0.114766,0.784477,69.091347,-0.000004,-0.506949,0.228557,-0.000000,-0.005890,0.000000,0.556090,0.005890,0.407592,26
10260,1,1,-0.000235,15.311197,2.495139,90.000839,14.964161,-0.000075,-4.090524,0.000075,4.090524,4.090524,0.738837,0.110449,0.738837,59.430790,0.000002,-0.451794,0.217366,0.000000,-0.004872,0.000000,0.501364,0.004872,0.370440,27
10270,1,1,-0.000233,14.779003,2.689407,90.000854,14.539247,-0.000068,-3.776527,0.000068,3.776527,3.776527,0.683349,0.105985,0.683349,50.803925,0.000000,-0.400257,0.204413,-0.000000,-0.004098,0.000000,0.449434,0.004098,0.334450,28
10280,1,1,-0.000232,14.295905,2.869635,90.000877,14.159517,-0.000058,-3.480787,0.000058,3.480787,3.480787,0.625740,0.101544,0.625740,43.275879,0.000002,-0.353454,0.190617,-0.000000,-0.003516,0.000000,0.401578,0.003516,0.300714,29
10290,1,1,-0.000230,13.857445,3.035092,90.000885,13.818879,-0.000051,-3.206118,0.000051,3.206118,3.206118,0.570659,0.097243,0.570659,36.808746,0.000002,-0.311774,0.176673,-0.000000,-0.003078,0.000000,0.358352,0.003078,0.269801,30
10300,1,1,-0.000227,13.458741,3.185725,90.000908,13.511622,-0.000043,-2.953423,0.000043,2.953423,2.953423,0.520460,0.093157,0.520460,31.308969,0.000003,-0.275131,0.163070,0.000000,-0.002746,0.000000,0.319827,0.002746,0.241909,31
10310,1,1,-0.000224,13.094966,3.321958,90.000916,13.232628,-0.000040,-2.722342,0.000040,2.722342,2.722342,0.476030,0.089327,0.476030,26.659821,0.000002,-0.243177,0.150122,-0.000000,-0.002489,0.000000,0.285783,0.002489,0.216999,32
10320,1,1,-0.000221,12.761614,3.444515,90.000923,12.977465,-0.000036,-2.511750,0.000036,2.511750,2.511750,0.437422,0.085770,0.437422,22.741179,0.000002,-0.215432,0.138008,0.000000,-0.002285,0.000000,0.255846,0.002285,0.194895,33
10330,1,1,-0.000218,12.454635,3.554290,90.000938,12.742370,-0.000033,-2.320120,0.000033,2.320120,2.320120,0.404266,0.082488,0.404266,19.440523,0.000002,-0.191382,0.126812,-0.000000,-0.002117,0.000000,0.229583,0.002117,0.175351,34
10340,1,1,-0.000216,12.170471,3.652253,90.000946,12.524182,-0.000029,-2.145750,0.000029,2.145750,2.145750,0.376008,0.079472,0.376008,16.657761,0.000002,-0.170526,0.116550,0.000000,-0.001972,0.000000,0.206550,0.001972,0.158096,35
10350,1,1,-0.000213,11.906050,3.739384,90.000969,12.320275,-0.000026,-1.986923,0.000026,1.986923,1.986923,0.352044,0.076704,0.352044,14.306746,0.000002,-0.152406,0.107197,0.000000,-0.001844,0.000000,0.186330,0.001844,0.142863,36
10360,1,1,-0.000211,11.658741,3.816631,90.000969,12.128479,-0.000024,-1.841992,0.000024,1.841992,1.841992,0.331794,0.074167,0.331794,12.314843,0.000002,-0.136615,0.098702,0.000000,-0.001727,0.000000,0.168540,0.001727,0.129399,37
10370,1,1,-0.000208,11.426307,3.884887,90.000984,11.946997,-0.000022,-1.709433,0.000022,1.709433,1.709433,0.314725,0.071839,0.314725,10.621592,0.000002,-0.122805,0.091000,0.000000,-0.001617,0.000000,0.152846,0.001617,0.117475,38
10380,1,1,-0.000206,11.206850,3.944976,90.000984,11.774340,-0.000019,-1.587860,0.000019,1.587860,1.587860,0.300367,0.069701,0.300367,9.177073,0.000002,-0.110675,0.084020,0.000000,-0.001511,0.000000,0.138955,0.001511,0.106887,39
10390,1,1,-0.000204,10.998761,3.997650,90.000999,11.609278,-0.000017,-1.476035,0.000017,1.476035,1.476035,0.288316,0.067731,0.288316,7.940222,0.000002,-0.099973,0.077692,0.000000,-0.001409,0.000000,0.126612,0.001409,0.097457,40
10400,1,1,-0.000201,10.800678,4.043586,90.000992,11.450786,-0.000014,-1.372866,0.000014,1.372866,1.372866,0.278220,0.065911,0.278220,6.877398,0.000002,-0.090487,0.071946,0.000000,-0.001310,0.000000,0.115604,0.001310,0.089031,41
10410,1,1,-0.000198,10.611442,4.083391,90.000999,11.298012,-0.000013,-1.277394,0.000013,1.277394,1.277394,0.269782,0.064225,0.269782,5.960966,0.000002,-0.082041,0.066719,0.000000,-0.001213,0.000000,0.105746,0.001213,0.081475,42
10420,1,1,-0.000196,10.430065,4.117607,90.001015,11.150238,-0.000012,-1.188781,0.000012,1.188781,1.188781,0.262750,0.062657,0.262750,5.168247,0.000002,-0.074486,0.061953,0.000000,-0.001118,0.000000,0.096883,0.001118,0.074675,43
10430,1,1,-0.000193,10.255704,4.146713,90.001015,11.006854,-0.000010,-1.106301,0.000010,1.106301,1.106301,0.256912,0.061194,0.256912,4.480586,0.000002,-0.067699,0.057592,0.000000,-0.001026,0.000000,0.088882,0.001026,0.068534,44
10440,1,1,-0.000190,10.087633,4.171137,90.001015,10.867348,-0.000010,-1.029322,0.000010,1.029322,1.029322,0.252089,0.059822,0.252089,3.882553,0.000002,-0.061577,0.053591,0.000000,-0.000936,0.000000,0.081631,0.000936,0.062966,45
10450,1,1,-0.000188,9.925226,4.191255,90.001007,10.731277,-0.000008,-0.957299,0.000008,0.957299,0.957299,0.248127,0.058533,0.248127,3.361363,0.000002,-0.056033,0.049906,0.000000,-0.000849,0.000000,0.075036,0.000849,0.057901,46
10460,1,1,-0.000185,9.767941,4.207402,90.001015,10.598267,-0.000007,-0.889761,0.000007,0.889761,0.889761,0.244899,0.057315,0.244899,2.906386,0.000002,-0.050997,0.046501,0.000000,-0.000764,0.000000,0.069014,0.000764,0.053278,47
10470,1,1,-0.000183,9.615301,4.219872,90.001015,10.467978,-0.000007,-0.826298,0.000007,0.826298,0.826298,0.242297,0.056161,0.242297,2.508702,0.000001,-0.046406,0.043341,0.000000,-0.000683,0.000000,0.063498,0.000683,0.049043,48
10480,1,1,-0.000181,9.466892,4.228927,90.001022,10.340127,-0.000006,-0.766561,0.000006,0.766561,0.766561,0.240230,0.055065,0.240230,2.160830,0.000001,-0.042210,0.040398,0.000000,-0.000605,0.000000,0.058427,0.000605,0.045151,49
10490,1,1,-0.000178,9.322346,4.234797,90.001038,10.214462,-0.000004,-0.710244,0.000004,0.710244,0.710244,0.238621,0.054019,0.238621,1.856434,0.000002,-0.038367,0.037647,0.000000,-0.000531,0.000000,0.053753,0.000531,0.041565,50
10500,1,1,-0.000176,9.181334,4.237689,90.001022,10.090746,-0.000003,-0.657084,0.000003,0.657084,0.657084,0.237403,0.053367,0.237403,1.590113,0.000001,-0.034839,0.035066,0.000000,-0.000461,0.000000,0.049431,0.000461,0.038250,51
10510,1,1,-0.000173,9.043568,4.237785,90.001022,9.968784,-0.000003,-0.606853,0.000003,0.606853,0.606853,0.236523,0.053780,0.236523,1.357254,0.000001,-0.031594,0.032636,0.000000,-0.000395,0.000000,0.045424,0.000395,0.035178,52
10520,1,1,-0.000171,8.908782,4.235247,90.001022,9.848392,-0.000002,-0.559353,0.000002,0.559353,0.559353,0.235932,0.054243,0.235932,1.153884,0.000001,-0.028607,0.030341,0.000000,-0.000333,0.000000,0.041701,0.000333,0.032323,53
10530,1,1,-0.000169,8.776739,4.230219,90.001030,9.729403,-0.000002,-0.514412,0.000002,0.514412,0.514412,0.235590,0.054753,0.235590,0.976551,0.000001,-0.025854,0.028166,0.000000,-0.000276,0.000000,0.038233,0.000276,0.029664,54
10540,1,1,-0.000166,8.647224,4.222834,90.001053,9.611668,-0.000002,-0.471877,0.000002,0.471877,0.471877,0.235463,0.055308,0.235463,0.822246,0.000001,-0.023315,0.026098,0.000000,-0.000223,0.000000,0.034996,0.000223,0.027181,55
10550,1,1,-0.000164,8.520041,4.213208,90.001053,9.495049,-0.000001,-0.431616,0.000001,0.431616,0.431616,0.235522,0.055905,0.235522,0.688335,0.000001,-0.020971,0.024129,0.000000,-0.000175,0.000000,0.031969,0.000175,0.024859,56
10560,1,1,-0.000162,8.395007,4.201447,90.001060,9.379417,-0.000002,-0.393511,0.000002,0.393511,0.393511,0.235741,0.056541,0.235741,0.572490,0.000001,-0.018808,0.022249,0.000000,-0.000131,0.000000,0.029134,0.000131,0.022683,57
10570,1,1,-0.000160,8.271957,4.187649,90.001060,9.264660,-0.000001,-0.357459,0.000001,0.357459,0.357459,0.236098,0.057213,0.236098,0.472657,0.000001,-0.016812,0.020451,0.000000,-0.000092,0.000000,0.026475,0.000092,0.020640,58
10580,1,1,-0.000158,8.150738,4.171903,90.001053,9.150667,-0.000001,-0.323364,0.000001,0.323364,0.323364,0.236574,0.057919,0.236574,0.386997,0.000001,-0.014970,0.018729,0.000000,-0.000057,0.000000,0.023977,0.000057,0.018719,59
10590,1,1,-0.000157,8.031206,4.154289,90.001076,9.037347,-0.000000,-0.291142,0.000000,0.291142,0.291142,0.237151,0.058656,0.237151,0.313874,0.000001,-0.013271,0.017077,0.000000,-0.000027,0.000000,0.021628,0.000027,0.016910,60
10600,1,1,-0.000155,7.913230,4.134885,90.001068,8.924601,0.000000,-0.260715,-0.000000,0.260715,0.260715,0.237813,0.059420,0.237813,0.251819,0.000001,-0.011706,0.015492,0.000000,-0.000001,0.000000,0.019417,0.000001,0.015205,61
10610,1,1,-0.000153,7.796687,4.113762,90.001083,8.812353,0.000001,-0.232009,-0.000001,0.232009,0.232009,0.238546,0.060210,0.238546,0.199512,0.000001,-0.010263,0.013969,0.000000,0.000020,0.000000,0.017334,0.000020,0.013596,62
10620,1,1,-0.000151,7.681461,4.090987,90.001091,8.700520,0.000000,-0.204958,-0.000000,0.204958,0.204958,0.239339,0.061023,0.239339,0.155770,0.000001,-0.008936,0.012507,0.000000,0.000038,0.000000,0.015371,0.000038,0.012077,63
10630,1,1,-0.000149,7.567448,4.066624,90.001106,8.589034,0.000001,-0.179497,-0.000001,0.179497,0.179497,0.240179,0.061854,0.240179,0.119523,0.000001,-0.007716,0.011103,0.000000,0.000051,0.000000,0.013520,0.000051,0.010641,64
10640,1,1,-0.000147,7.454546,4.040733,90.001114,8.477831,0.000000,-0.155564,-0.000000,0.155564,0.155564,0.241055,0.062703,0.241055,0.089812,0.000000,-0.006595,0.009754,0.000000,0.000060,0.000000,0.011775,0.000060,0.009284,65
10650,1,1,-0.000145,7.342664,4.013373,90.001122,8.366850,0.000000,-0.133101,-0.000000,0.133101,0.133101,0.241956,0.063567,0.241956,0.065774,0.000000,-0.005568,0.008461,0.000000,0.000065,0.000000,0.010128,0.000065,0.008000,66
10660,1,1,-0.000144,7.231713,3.984601,90.001114,8.256039,0.000000,-0.112047,-0.000000,0.112047,0.112047,0.242874,0.064442,0.242874,0.046629,0.000000,-0.004626,0.007221,0.000000,0.000067,0.000000,0.008575,0.000067,0.006786,67
10670,1,1,-0.000142,7.121614,3.954473,90.001122,8.145350,0.000001,-0.092349,-0.000001,0.092349,0.092349,0.243797,0.065327,0.243797,0.031686,0.000001,-0.003765,0.006033,0.000000,0.000066,0.000000,0.007111,0.000066,0.005637,68
10680,1,1,-0.000140,7.012292,3.923040,90.001122,8.034739,0.000002,-0.073947,-0.000002,0.073947,0.073947,0.244717,0.066218,0.244717,0.020324,0.000001,-0.002978,0.004897,0.000000,0.000061,0.000000,0.005731,0.000061,0.004552,69
10690,1,1,-0.000139,6.903676,3.890355,90.001137,7.924166,0.000002,-0.056788,-0.000002,0.056788,0.056788,0.245626,0.067114,0.245626,0.011990,0.000001,-0.002259,0.003811,0.000000,0.000054,0.000000,0.004431,0.000054,0.003526,70
10700,1,1,-0.000137,6.795700,3.856470,90.001129,7.813593,0.000002,-0.040814,-0.000002,0.040814,0.040814,0.246514,0.068011,0.246514,0.006195,0.000001,-0.001605,0.002776,0.000000,0.000044,0.000000,0.003207,0.000044,0.002556,71
10710,1,1,-0.000135,6.688303,3.821433,90.001137,7.702992,0.000002,-0.025970,-0.000002,0.025970,0.025970,0.247374,0.068909,0.247374,0.002509,0.000001,-0.001010,0.001790,0.000000,0.000031,0.000000,0.002055,0.000031,0.001641,72
10720,1,1,-0.000133,6.581432,3.785294,90.001152,7.592337,0.000001,-0.012203,-0.000001,0.012203,0.012203,0.248196,0.069804,0.248196,0.000554,0.000000,-0.000470,0.000852,0.000000,0.000016,0.000000,0.000973,0.000016,0.000778,73
10730,1,1,-0.000132,6.475031,3.748100,90.001167,7.481598,0.000002,0.000545,-0.000002,-0.000545,0.000545,0.248974,0.070695,0.248974,0.000001,0.000000,0.000021,-0.000039,0.000000,-0.000001,0.000000,0.000044,0.000001,0.000035,74
10740,1,1,-0.000130,6.369055,3.709897,90.001167,7.370757,0.000002,0.012326,-0.000002,-0.012326,0.012326,0.249701,0.071578,0.249701,0.000566,0.000000,0.000465,-0.000882,0.000000,-0.000019,0.000000,0.000997,0.000019,0.000801,75
10750,1,1,-0.000128,6.263457,3.670731,90.001160,7.259795,0.000002,0.023197,-0.000002,-0.023197,0.023197,0.250369,0.072454,0.250369,0.002004,0.000000,0.000866,-0.001681,0.000000,-0.000040,0.000000,0.001891,0.000040,0.001521,76
10760,1,1,-0.000127,6.158196,3.630644,90.001160,7.148695,0.000002,0.033211,-0.000002,-0.033211,0.033211,0.250972,0.073318,0.250972,0.004109,0.000000,0.001229,-0.002435,0.000000,-0.000061,0.000000,0.002727,0.000061,0.002198,77
10770,1,1,-0.000125,6.053235,3.589680,90.001175,7.037448,0.000002,0.042420,-0.000002,-0.042420,0.042420,0.251503,0.074171,0.251503,0.006705,0.000000,0.001555,-0.003146,0.000000,-0.000084,0.000000,0.003510,0.000084,0.002833,78
10780,1,1,-0.000123,5.948538,3.547879,90.001183,6.926036,0.000002,0.050878,-0.000002,-0.050878,0.050878,0.251957,0.075009,0.251957,0.009646,0.000000,0.001849,-0.003816,0.000000,-0.000108,0.000000,0.004241,0.000108,0.003428,79
10790,1,1,-0.000121,5.844073,3.505281,90.001183,6.814452,0.000002,0.058634,-0.000002,-0.058634,0.058634,0.252328,0.075832,0.252328,0.012814,0.000000,0.002113,-0.004446,0.000000,-0.000133,0.000000,0.004923,0.000133,0.003986,80
10800,1,1,-0.000120,5.739812,3.461922,90.001190,6.702689,0.000002,0.065741,-0.000002,-0.065741,0.065741,0.252612,0.076637,0.252612,0.016111,0.000000,0.002350,-0.005038,0.000000,-0.000158,0.000000,0.005559,0.000158,0.004508,81
10810,1,1,-0.000118,5.635726,3.417839,90.001198,6.590739,0.000002,0.072245,-0.000002,-0.072245,0.072245,0.252804,0.077423,0.252804,0.019461,0.000000,0.002562,-0.005593,0.000000,-0.000184,0.000000,0.006152,0.000184,0.004996,82
10820,1,1,-0.000116,5.531792,3.373066,90.001213,6.478596,0.000002,0.078196,-0.000002,-0.078196,0.078196,0.252900,0.078189,0.252900,0.022802,0.000000,0.002751,-0.006114,0.000000,-0.000211,0.000000,0.006704,0.000211,0.005453,83
10830,1,1,-0.000115,5.427986,3.327635,90.001190,6.366254,0.000002,0.083639,-0.000002,-0.083639,0.083639,0.252898,0.078933,0.252898,0.026090,0.000000,0.002920,-0.006602,-0.000000,-0.000238,0.000000,0.007219,0.000238,0.005879,84
10840,1,1,-0.000113,5.324288,3.281576,90.001221,6.253715,0.000002,0.088616,-0.000002,-0.088616,0.088616,0.252794,0.079654,0.252794,0.029292,0.000000,0.003071,-0.007059,0.000000,-0.000265,0.000000,0.007698,0.000265,0.006276,85
10850,1,1,-0.000111,5.220679,3.234917,90.001221,6.140969,0.000003,0.093172,-0.000003,-0.093172,0.093172,0.252586,0.080351,0.252586,0.032385,0.000000,0.003205,-0.007486,0.000000,-0.000292,0.000000,0.008143,0.000292,0.006648,86
10860,1,1,-0.000110,5.117142,3.187685,90.001221,6.028018,0.000002,0.097345,-0.000002,-0.097345,0.097345,0.252272,0.081023,0.252272,0.035356,0.000000,0.003323,-0.007887,-0.000000,-0.000320,0.000000,0.008559,0.000320,0.006995,87
10870,1,1,-0.000108,5.013661,3.139903,90.001213,5.914858,0.000003,0.101175,-0.000003,-0.101175,0.101175,0.251851,0.081667,0.251851,0.038196,0.000000,0.003429,-0.008263,0.000000,-0.000347,0.000000,0.008946,0.000347,0.007319,88
10880,1,1,-0.000106,4.910223,3.091594,90.001236,5.801490,0.000003,0.104696,-0.000003,-0.104696,0.104696,0.251323,0.082284,0.251323,0.040905,0.000000,0.003522,-0.008615,-0.000000,-0.000375,0.000000,0.009307,0.000375,0.007621,89
10890,1,1,-0.000104,4.806814,3.042779,90.001244,5.687910,0.000003,0.107944,-0.000003,-0.107944,0.107944,0.250687,0.082872,0.250687,0.043486,0.000000,0.003605,-0.008946,-0.000000,-0.000402,0.000000,0.009645,0.000402,0.007905,90
10900,1,1,-0.000103,4.703423,2.993476,90.001244,5.574118,0.000003,0.110951,-0.000003,-0.110951,0.110951,0.249942,0.083430,0.249942,0.045946,0.000000,0.003678,-0.009257,0.000000,-0.000430,0.000000,0.009961,0.000430,0.008170,91
10910,1,1,-0.000101,4.600039,2.943703,90.001251,5.460111,0.000003,0.113747,-0.000003,-0.113747,0.113747,0.249090,0.083957,0.249090,0.048294,0.000000,0.003743,-0.009550,-0.000000,-0.000457,0.000000,0.010257,0.000457,0.008419,92
10920,1,1,-0.000099,4.496654,2.893473,90.001251,5.345891,0.000003,0.116360,-0.000003,-0.116360,0.116360,0.248132,0.084453,0.248132,0.050540,0.000000,0.003800,-0.009827,-0.000000,-0.000485,0.000000,0.010536,0.000485,0.008653,93
10930,1,1,-0.000097,4.393259,2.842800,90.001259,5.231456,0.000003,0.118816,-0.000003,-0.118816,0.118816,0.247068,0.084915,0.247068,0.052699,0.000000,0.003850,-0.010089,-0.000000,-0.000512,0.000000,0.010799,0.000512,0.008874,94
10940,1,1,-0.000095,4.289846,2.791697,90.001282,5.116804,0.000003,0.121140,-0.000003,-0.121140,0.121140,0.245901,0.085344,0.245901,0.054783,0.000000,0.003894,-0.010339,-0.000000,-0.000539,0.000000,0.011048,0.000539,0.009083,95
10950,1,1,-0.000093,4.186409,2.740172,90.001266,5.001934,0.000003,0.123353,-0.000003,-0.123353,0.123353,0.244632,0.085739,0.244632,0.056805,0.000000,0.003934,-0.010576,-0.000000,-0.000567,0.000000,0.011284,0.000567,0.009280,96
10960,1,1,-0.000091,4.082942,2.688236,90.001266,4.886847,0.000003,0.125478,-0.000003,-0.125478,0.125478,0.243263,0.086098,0.243263,0.058781,0.000000,0.003969,-0.010803,-0.000000,-0.000594,0.000000,0.011509,0.000594,0.009468,97
10970,1,1,-0.000089,3.979439,2.635895,90.001305,4.771543,0.000003,0.127534,-0.000003,-0.127534,0.127534,0.241797,0.086421,0.241797,0.060724,0.000000,0.004001,-0.011022,-0.000000,-0.000622,0.000000,0.011725,0.000622,0.009647,98
10980,1,1,-0.000088,3.875896,2.583155,90.001297,4.656016,0.000003,0.129539,-0.000003,-0.129539,0.129539,0.240236,0.086708,0.240236,0.062649,0.000000,0.004029,-0.011232,-0.000000,-0.000650,0.000000,0.011933,0.000650,0.009819,99
10990,1,1,-0.000086,3.772309,2.530021,90.001289,4.540267,0.000003,0.131510,-0.000003,-0.131510,0.131510,0.238583,0.086957,0.238583,0.064570,0.000000,0.004055,-0.011436,-0.000000,-0.000678,0.000000,0.012133,0.000678,0.009983,100
11000,1,1,-0.000084,3.668674,2.476497,90.001289,4.424295,0.000004,0.133460,-0.000004,-0.133460,0.133460,0.236842,0.087167,0.236842,0.066500,0.000001,0.004079,-0.011633,-0.000000,-0.000706,0.000000,0.012328,0.000706,0.010142,101
11010,1,1,-0.000082,3.564988,2.422587,90.001289,4.308100,0.000004,0.135407,-0.000004,-0.135407,0.135407,0.235014,0.087339,0.235014,0.068454,0.000001,0.004101,-0.011826,-0.000000,-0.000734,0.000000,0.012517,0.000734,0.010295,102
11020,1,1,-0.000080,3.461249,2.368291,90.001289,4.191679,0.000003,0.137361,-0.000003,-0.137361,0.137361,0.233104,0.087472,0.233104,0.070444,0.000000,0.004122,-0.012015,-0.000000,-0.000763,0.000000,0.012703,0.000763,0.010445,103
11030,1,1,-0.000078,3.357454,2.313610,90.001312,4.075031,0.000003,0.139336,-0.000003,-0.139336,0.139336,0.231113,0.087565,0.231113,0.072484,0.000000,0.004142,-0.012201,-0.000000,-0.000791,0.000000,0.012885,0.000791,0.010590,104
11040,1,1,-0.000076,3.253602,2.258545,90.001312,3.958152,0.000004,0.141343,-0.000004,-0.141343,0.141343,0.229047,0.087617,0.229047,0.074585,0.000001,0.004162,-0.012384,-0.000000,-0.000821,0.000000,0.013065,0.000821,0.010732,105
