t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10260,1,1,-0.000000,15.311203,2.495137,90.000008,14.964166,-0.000003,-4.090525,0.000003,4.090525,4.090525,0.114786,0.110449,0.114786,59.430824,-0.000000,-0.451793,0.217365,-0.000000,-0.004872,0.000000,0.501363,0.004872,0.370440,27
10270,1,1,-0.000000,14.779009,2.689404,90.000015,14.539254,-0.000003,-3.776531,0.000003,3.776531,3.776531,0.124165,0.105985,0.124165,50.804005,-0.000001,-0.400257,0.204413,-0.000000,-0.004098,-0.000000,0.449434,0.004098,0.334450,28
10280,1,1,-0.000001,14.295911,2.869632,90.000015,14.159520,-0.000003,-3.480788,0.000003,3.480788,3.480788,0.131132,0.101544,0.131132,43.275925,-0.000001,-0.353454,0.190617,-0.000000,-0.003516,-0.000000,0.401578,0.003516,0.300714,29
10290,1,1,-0.000002,13.857450,3.035089,90.000008,13.818883,-0.000001,-3.206121,0.000001,3.206121,3.206121,0.135799,0.097243,0.135799,36.808830,-0.000000,-0.311774,0.176673,0.000000,-0.003078,-0.000000,0.358352,0.003078,0.269802,30
10300,1,1,-0.000002,13.458746,3.185722,90.000015,13.511624,0.000000,-2.953428,-0.000000,2.953428,2.953428,0.138411,0.093157,0.138411,31.309078,0.000000,-0.275132,0.163070,0.000000,-0.002746,-0.000000,0.319828,0.002746,0.241910,31
10310,1,1,-0.000002,13.094970,3.321955,90.000015,13.232631,-0.000000,-2.722347,0.000000,2.722347,2.722347,0.139284,0.089327,0.139284,26.659920,0.000000,-0.243178,0.150122,0.000000,-0.002489,-0.000000,0.285783,0.002489,0.217000,32
10320,1,1,-0.000002,12.761618,3.444512,90.000008,12.977468,-0.000001,-2.511755,0.000001,2.511755,2.511755,0.138757,0.085770,0.138757,22.741262,0.000000,-0.215433,0.138008,0.000000,-0.002285,0.000000,0.255847,0.002285,0.194896,33
10330,1,1,-0.000002,12.454638,3.554287,90.000015,12.742372,-0.000000,-2.320123,0.000000,2.320123,2.320123,0.137150,0.082488,0.137150,19.440577,0.000000,-0.191382,0.126812,0.000000,-0.002117,0.000000,0.229583,0.002117,0.175351,34
10340,1,1,-0.000001,12.170474,3.652250,90.000008,12.524182,-0.000002,-2.145753,0.000002,2.145753,2.145753,0.134753,0.079472,0.134753,16.657808,-0.000000,-0.170526,0.116550,-0.000000,-0.001972,0.000000,0.206550,0.001972,0.158097,35
10350,1,1,-0.000001,11.906053,3.739381,90.000015,12.320277,-0.000002,-1.986926,0.000002,1.986926,1.986926,0.131808,0.076704,0.131808,14.306789,-0.000000,-0.152406,0.107197,-0.000000,-0.001844,0.000000,0.186330,0.001844,0.142864,36
10360,1,1,-0.000002,11.658744,3.816628,90.000015,12.128480,-0.000002,-1.841995,0.000002,1.841995,1.841995,0.128510,0.074167,0.128510,12.314881,-0.000000,-0.136616,0.098702,-0.000000,-0.001727,0.000000,0.168541,0.001727,0.129399,37
10370,1,1,-0.000002,11.426310,3.884884,90.000015,11.946999,-0.000000,-1.709436,0.000000,1.709436,1.709436,0.125012,0.071839,0.125012,10.621630,0.000000,-0.122805,0.091000,0.000000,-0.001617,-0.000000,0.152847,0.001617,0.117475,38
10380,1,1,-0.000002,11.206853,3.944973,90.000008,11.774339,-0.000000,-1.587861,0.000000,1.587861,1.587861,0.121431,0.069701,0.121431,9.177089,0.000000,-0.110675,0.084021,0.000000,-0.001511,-0.000000,0.138955,0.001511,0.106887,39
10390,1,1,-0.000002,10.998764,3.997647,90.000015,11.609279,-0.000000,-1.476037,0.000000,1.476037,1.476037,0.117853,0.067731,0.117853,7.940243,0.000000,-0.099973,0.077692,0.000000,-0.001409,-0.000000,0.126612,0.001409,0.097458,40
10400,1,1,-0.000002,10.800681,4.043583,90.000015,11.450789,-0.000000,-1.372868,0.000000,1.372868,1.372868,0.114339,0.065911,0.114339,6.877412,0.000000,-0.090487,0.071946,0.000000,-0.001310,-0.000000,0.115604,0.001310,0.089031,41
10410,1,1,-0.000002,10.611444,4.083389,90.000015,11.298015,-0.000000,-1.277396,0.000000,1.277396,1.277396,0.110931,0.064225,0.110931,5.960984,0.000000,-0.082041,0.066720,0.000000,-0.001213,0.000000,0.105746,0.001213,0.081476,42
10420,1,1,-0.000002,10.430068,4.117604,90.000015,11.150239,-0.000000,-1.188783,0.000000,1.188783,1.188783,0.107658,0.062657,0.107658,5.168270,0.000000,-0.074486,0.061953,0.000000,-0.001118,0.000000,0.096883,0.001118,0.074676,43
10430,1,1,-0.000002,10.255707,4.146711,90.000008,11.006854,-0.000000,-1.106303,0.000000,1.106303,1.106303,0.104536,0.061194,0.104536,4.480605,0.000000,-0.067699,0.057593,0.000000,-0.001026,0.000000,0.088882,0.001026,0.068534,44
10440,1,1,-0.000001,10.087635,4.171134,90.000015,10.867349,-0.000001,-1.029325,0.000001,1.029325,1.029325,0.101575,0.059823,0.101575,3.882573,-0.000000,-0.061577,0.053591,-0.000000,-0.000936,0.000000,0.081632,0.000936,0.062966,45
10450,1,1,-0.000002,9.925228,4.191253,90.000015,10.731280,-0.000000,-0.957302,0.000000,0.957302,0.957302,0.098778,0.058533,0.098778,3.361385,0.000000,-0.056033,0.049906,0.000000,-0.000849,-0.000000,0.075036,0.000849,0.057901,46
10460,1,1,-0.000002,9.767942,4.207399,90.000008,10.598266,-0.000000,-0.889763,0.000000,0.889763,0.889763,0.096145,0.057315,0.096145,2.906401,0.000000,-0.050997,0.046501,0.000000,-0.000764,0.000000,0.069014,0.000764,0.053278,47
10470,1,1,-0.000001,9.615303,4.219870,90.000015,10.467980,-0.000000,-0.826301,0.000000,0.826301,0.826301,0.093673,0.056161,0.093673,2.508721,-0.000000,-0.046406,0.043341,0.000000,-0.000683,-0.000000,0.063498,0.000683,0.049043,48
10480,1,1,-0.000002,9.466894,4.228925,90.000008,10.340131,-0.000000,-0.766564,0.000000,0.766564,0.766564,0.091356,0.055065,0.091356,2.160851,-0.000000,-0.042211,0.040398,0.000000,-0.000605,-0.000000,0.058427,0.000605,0.045152,49
10490,1,1,-0.000002,9.322348,4.234796,90.000015,10.214462,0.000000,-0.710247,-0.000000,0.710247,0.710247,0.089188,0.054020,0.089188,1.856451,0.000000,-0.038367,0.037647,0.000000,-0.000531,-0.000000,0.053753,0.000531,0.041565,50
10500,1,1,-0.000002,9.181336,4.237688,90.000000,10.090746,0.000000,-0.657087,-0.000000,0.657087,0.657087,0.087162,0.053367,0.087162,1.590127,0.000000,-0.034839,0.035066,0.000000,-0.000461,-0.000000,0.049431,0.000461,0.038250,51
10510,1,1,-0.000001,9.043570,4.237783,90.000008,9.968787,-0.000000,-0.606857,0.000000,0.606857,0.606857,0.085271,0.053779,0.085271,1.357272,-0.000000,-0.031595,0.032636,0.000000,-0.000395,-0.000000,0.045424,0.000395,0.035178,52
10520,1,1,-0.000002,8.908784,4.235245,90.000008,9.848392,-0.000000,-0.559357,0.000000,0.559357,0.559357,0.083507,0.054242,0.083507,1.153899,-0.000000,-0.028608,0.030341,-0.000000,-0.000333,-0.000000,0.041701,0.000333,0.032323,53
10530,1,1,-0.000002,8.776741,4.230218,90.000015,9.729405,-0.000000,-0.514416,0.000000,0.514416,0.514416,0.081863,0.054753,0.081863,0.976566,-0.000000,-0.025854,0.028166,-0.000000,-0.000276,-0.000000,0.038233,0.000276,0.029664,54
10540,1,1,-0.000002,8.647226,4.222833,90.000008,9.611668,-0.000000,-0.471880,0.000000,0.471880,0.471880,0.080332,0.055308,0.080332,0.822256,-0.000000,-0.023315,0.026099,-0.000000,-0.000223,-0.000000,0.034996,0.000223,0.027181,55
10550,1,1,-0.000002,8.520042,4.213207,90.000008,9.495049,-0.000000,-0.431619,0.000000,0.431619,0.431619,0.078907,0.055905,0.078907,0.688344,-0.000000,-0.020971,0.024129,0.000000,-0.000175,-0.000000,0.031969,0.000175,0.024859,56
10560,1,1,-0.000002,8.395009,4.201447,90.000008,9.379419,-0.000000,-0.393514,0.000000,0.393514,0.393514,0.077582,0.056541,0.077582,0.572500,0.000000,-0.018808,0.022250,0.000000,-0.000131,-0.000000,0.029134,0.000131,0.022683,57
10570,1,1,-0.000002,8.271959,4.187649,90.000008,9.264660,-0.000000,-0.357461,0.000000,0.357461,0.357461,0.076350,0.057213,0.076350,0.472664,-0.000000,-0.016812,0.020451,-0.000000,-0.000092,-0.000000,0.026475,0.000092,0.020640,58
10580,1,1,-0.000002,8.150740,4.171903,90.000015,9.150671,0.000000,-0.323366,-0.000000,0.323366,0.323366,0.075206,0.057919,0.075206,0.387002,0.000000,-0.014970,0.018729,0.000000,-0.000057,0.000000,0.023977,0.000057,0.018719,59
10590,1,1,-0.000002,8.031208,4.154290,90.000015,9.037350,0.000000,-0.291144,-0.000000,0.291144,0.291144,0.074144,0.058655,0.074144,0.313878,0.000000,-0.013271,0.017077,0.000000,-0.000027,-0.000000,0.021628,0.000027,0.016910,60
10600,1,1,-0.000002,7.913232,4.134886,90.000008,8.924603,-0.000000,-0.260717,0.000000,0.260717,0.260717,0.073160,0.059420,0.073160,0.251823,-0.000000,-0.011706,0.015492,-0.000000,-0.000001,-0.000000,0.019417,0.000001,0.015205,61
10610,1,1,-0.000002,7.796688,4.113763,90.000000,8.812351,-0.000000,-0.232011,0.000000,0.232011,0.232011,0.072247,0.060210,0.072247,0.199515,-0.000000,-0.010263,0.013969,0.000000,0.000020,-0.000000,0.017334,0.000020,0.013596,62
10620,1,1,-0.000002,7.681463,4.090988,90.000015,8.700521,0.000000,-0.204960,-0.000000,0.204960,0.204960,0.071403,0.061022,0.071403,0.155772,0.000000,-0.008936,0.012507,0.000000,0.000038,0.000000,0.015371,0.000038,0.012077,63
10630,1,1,-0.000002,7.567449,4.066624,90.000008,8.589035,-0.000000,-0.179499,0.000000,0.179499,0.179499,0.070623,0.061854,0.070623,0.119526,-0.000000,-0.007716,0.011103,-0.000000,0.000051,-0.000000,0.013521,0.000051,0.010641,64
10640,1,1,-0.000002,7.454547,4.040733,90.000008,8.477829,0.000000,-0.155566,-0.000000,0.155566,0.155566,0.069903,0.062703,0.069903,0.089815,0.000000,-0.006595,0.009755,0.000000,0.000060,0.000000,0.011775,0.000060,0.009284,65
10650,1,1,-0.000002,7.342664,4.013374,90.000000,8.366848,0.000000,-0.133102,-0.000000,0.133102,0.133102,0.069238,0.063567,0.069238,0.065775,0.000000,-0.005568,0.008461,0.000000,0.000065,0.000000,0.010128,0.000065,0.008000,66
10660,1,1,-0.000002,7.231713,3.984602,90.000015,8.256041,-0.000000,-0.112049,0.000000,0.112049,0.112049,0.068627,0.064442,0.068627,0.046631,0.000000,-0.004626,0.007221,0.000000,0.000067,0.000000,0.008575,0.000067,0.006786,67
10670,1,1,-0.000002,7.121614,3.954474,90.000008,8.145350,0.000000,-0.092350,-0.000000,0.092350,0.092350,0.068064,0.065327,0.068064,0.031687,0.000000,-0.003765,0.006033,0.000000,0.000066,0.000000,0.007111,0.000066,0.005637,68
10680,1,1,-0.000002,7.012291,3.923041,90.000000,8.034737,0.000000,-0.073948,-0.000000,0.073948,0.073948,0.067548,0.066218,0.067548,0.020324,0.000000,-0.002978,0.004897,0.000000,0.000061,0.000000,0.005731,0.000061,0.004552,69
10690,1,1,-0.000002,6.903675,3.890356,90.000008,7.924164,0.000000,-0.056788,-0.000000,0.056788,0.056788,0.067075,0.067114,0.067114,0.011990,0.000000,-0.002260,0.003811,0.000000,0.000054,0.000000,0.004431,0.000054,0.003526,70
10700,1,1,-0.000002,6.795698,3.856471,90.000008,7.813591,-0.000000,-0.040814,0.000000,0.040814,0.040814,0.066642,0.068012,0.068012,0.006195,-0.000000,-0.001605,0.002776,-0.000000,0.000044,-0.000000,0.003207,0.000044,0.002556,71
10710,1,1,-0.000002,6.688302,3.821434,90.000015,7.702992,0.000000,-0.025971,-0.000000,0.025971,0.025971,0.066247,0.068909,0.068909,0.002509,0.000000,-0.001010,0.001790,0.000000,0.000031,0.000000,0.002055,0.000031,0.001641,72
10720,1,1,-0.000002,6.581430,3.785295,90.000008,7.592334,-0.000000,-0.012204,0.000000,0.012204,0.012204,0.065887,0.069804,0.069804,0.000554,-0.000000,-0.000470,0.000852,-0.000000,0.000016,-0.000000,0.000973,0.000016,0.000778,73
10730,1,1,-0.000002,6.475030,3.748101,90.000008,7.481596,0.000000,0.000544,-0.000000,-0.000544,0.000544,0.065559,0.070695,0.070695,0.000001,0.000000,0.000021,-0.000038,0.000000,-0.000001,0.000000,0.000044,0.000001,0.000035,74
10740,1,1,-0.000001,6.369053,3.709898,90.000000,7.370754,0.000000,0.012326,-0.000000,-0.012326,0.012326,0.065262,0.071578,0.071578,0.000566,0.000000,0.000465,-0.000882,0.000000,-0.000019,0.000000,0.000997,0.000019,0.000801,75
10750,1,1,-0.000001,6.263455,3.670732,90.000015,7.259795,0.000000,0.023197,-0.000000,-0.023197,0.023197,0.064992,0.072454,0.072454,0.002004,0.000000,0.000866,-0.001681,0.000000,-0.000040,0.000000,0.001891,0.000040,0.001521,76
10760,1,1,-0.000001,6.158194,3.630646,90.000015,7.148696,0.000000,0.033211,-0.000000,-0.033211,0.033211,0.064748,0.073319,0.073319,0.004109,0.000000,0.001229,-0.002435,0.000000,-0.000061,0.000000,0.002727,0.000061,0.002198,77
10770,1,1,-0.000001,6.053233,3.589681,90.000008,7.037445,0.000000,0.042420,-0.000000,-0.042420,0.042420,0.064528,0.074171,0.074171,0.006705,0.000000,0.001555,-0.003146,0.000000,-0.000084,0.000000,0.003510,0.000084,0.002833,78
10780,1,1,-0.000001,5.948536,3.547880,90.000008,6.926033,0.000000,0.050878,-0.000000,-0.050878,0.050878,0.064328,0.075009,0.075009,0.009646,0.000000,0.001849,-0.003816,0.000000,-0.000108,0.000000,0.004241,0.000108,0.003428,79
10790,1,1,-0.000001,5.844071,3.505282,90.000015,6.814452,0.000001,0.058635,-0.000001,-0.058635,0.058635,0.064149,0.075832,0.075832,0.012814,0.000000,0.002113,-0.004446,0.000000,-0.000133,0.000000,0.004923,0.000133,0.003986,80
10800,1,1,-0.000001,5.739810,3.461923,90.000008,6.702686,0.000000,0.065741,-0.000000,-0.065741,0.065741,0.063987,0.076637,0.076637,0.016112,0.000000,0.002350,-0.005038,0.000000,-0.000158,0.000000,0.005559,0.000158,0.004508,81
10810,1,1,-0.000001,5.635725,3.417840,90.000008,6.590736,0.000000,0.072246,-0.000000,-0.072246,0.072246,0.063840,0.077423,0.077423,0.019461,0.000000,0.002562,-0.005594,0.000000,-0.000184,0.000000,0.006152,0.000184,0.004996,82
10820,1,1,-0.000001,5.531790,3.373067,90.000015,6.478595,0.000000,0.078197,-0.000000,-0.078197,0.078197,0.063707,0.078189,0.078189,0.022803,0.000000,0.002751,-0.006114,0.000000,-0.000211,0.000000,0.006705,0.000211,0.005453,83
10830,1,1,-0.000001,5.427984,3.327636,90.000008,6.366253,0.000000,0.083640,-0.000000,-0.083640,0.083640,0.063587,0.078934,0.078934,0.026091,0.000000,0.002920,-0.006602,0.000000,-0.000238,0.000000,0.007219,0.000238,0.005879,84
10840,1,1,-0.000001,5.324286,3.281576,90.000008,6.253712,0.000000,0.088616,-0.000000,-0.088616,0.088616,0.063477,0.079655,0.079655,0.029292,0.000000,0.003071,-0.007059,0.000000,-0.000265,0.000000,0.007698,0.000265,0.006276,85
10850,1,1,-0.000001,5.220677,3.234917,90.000008,6.140966,0.000000,0.093172,-0.000000,-0.093172,0.093172,0.063376,0.080352,0.080352,0.032385,0.000000,0.003205,-0.007487,0.000000,-0.000292,0.000000,0.008144,0.000292,0.006648,86
10860,1,1,-0.000001,5.117139,3.187685,90.000015,6.028017,0.000000,0.097345,-0.000000,-0.097345,0.097345,0.063282,0.081023,0.081023,0.035355,0.000000,0.003323,-0.007887,0.000000,-0.000320,0.000000,0.008559,0.000320,0.006995,87
10870,1,1,-0.000001,5.013659,3.139903,90.000008,5.914857,0.000000,0.101175,-0.000000,-0.101175,0.101175,0.063194,0.081668,0.081668,0.038196,0.000000,0.003429,-0.008263,0.000000,-0.000347,0.000000,0.008946,0.000347,0.007319,88
10880,1,1,-0.000001,4.910220,3.091594,90.000000,5.801486,0.000000,0.104697,-0.000000,-0.104697,0.104697,0.063110,0.082284,0.082284,0.040905,0.000000,0.003522,-0.008615,0.000000,-0.000375,0.000000,0.009307,0.000375,0.007621,89
10890,1,1,-0.000001,4.806810,3.042779,90.000015,5.687907,0.000000,0.107945,-0.000000,-0.107945,0.107945,0.063030,0.082872,0.082872,0.043486,0.000000,0.003605,-0.008946,0.000000,-0.000402,0.000000,0.009645,0.000402,0.007905,90
10900,1,1,-0.000001,4.703419,2.993476,90.000015,5.574115,0.000000,0.110951,-0.000000,-0.110951,0.110951,0.062952,0.083430,0.083430,0.045946,0.000000,0.003678,-0.009257,0.000000,-0.000430,0.000000,0.009961,0.000430,0.008170,91
10910,1,1,-0.000001,4.600036,2.943702,90.000015,5.460108,0.000000,0.113747,-0.000000,-0.113747,0.113747,0.062874,0.083958,0.083958,0.048293,0.000000,0.003743,-0.009550,0.000000,-0.000457,0.000000,0.010257,0.000457,0.008419,92
10920,1,1,-0.000001,4.496651,2.893472,90.000015,5.345887,0.000000,0.116359,-0.000000,-0.116359,0.116359,0.062795,0.084453,0.084453,0.050540,0.000000,0.003799,-0.009827,0.000000,-0.000485,0.000000,0.010536,0.000485,0.008653,93
10930,1,1,-0.000001,4.393255,2.842799,90.000008,5.231451,0.000000,0.118815,-0.000000,-0.118815,0.118815,0.062715,0.084916,0.084916,0.052699,0.000000,0.003850,-0.010089,0.000000,-0.000512,0.000000,0.010799,0.000512,0.008874,94
10940,1,1,-0.000001,4.289843,2.791695,90.000008,5.116800,0.000000,0.121138,-0.000000,-0.121138,0.121138,0.062632,0.085344,0.085344,0.054782,0.000000,0.003894,-0.010338,0.000000,-0.000539,0.000000,0.011048,0.000539,0.009083,95
10950,1,1,-0.000001,4.186405,2.740171,90.000008,5.001930,0.000000,0.123352,-0.000000,-0.123352,0.123352,0.062545,0.085739,0.085739,0.056804,0.000000,0.003934,-0.010576,0.000000,-0.000567,0.000000,0.011284,0.000567,0.009280,96
10960,1,1,-0.000001,4.082938,2.688234,90.000008,4.886844,0.000000,0.125477,-0.000000,-0.125477,0.125477,0.062454,0.086098,0.086098,0.058780,0.000000,0.003969,-0.010803,0.000000,-0.000594,0.000000,0.011509,0.000594,0.009468,97
10970,1,1,-0.000001,3.979435,2.635893,90.000008,4.771538,0.000000,0.127533,-0.000000,-0.127533,0.127533,0.062357,0.086421,0.086421,0.060723,0.000000,0.004001,-0.011022,0.000000,-0.000622,0.000000,0.011725,0.000622,0.009647,98
10980,1,1,-0.000001,3.875892,2.583153,90.000008,4.656011,0.000000,0.129538,-0.000000,-0.129538,0.129538,0.062254,0.086708,0.086708,0.062648,0.000000,0.004029,-0.011232,0.000000,-0.000650,0.000000,0.011933,0.000650,0.009818,99
10990,1,1,-0.000001,3.772305,2.530020,90.000015,4.540264,0.000000,0.131508,-0.000000,-0.131508,0.131508,0.062143,0.086957,0.086957,0.064569,0.000000,0.004055,-0.011436,0.000000,-0.000678,0.000000,0.012133,0.000678,0.009983,100
11000,1,1,-0.000001,3.668670,2.476496,90.000008,4.424292,0.000000,0.133460,-0.000000,-0.133460,0.133460,0.062025,0.087167,0.087167,0.066500,0.000000,0.004079,-0.011633,0.000000,-0.000706,0.000000,0.012328,0.000706,0.010142,101
11010,1,1,-0.000001,3.564984,2.422585,90.000015,4.308097,0.000000,0.135406,-0.000000,-0.135406,0.135406,0.061898,0.087339,0.087339,0.068454,0.000000,0.004101,-0.011826,0.000000,-0.000734,0.000000,0.012517,0.000734,0.010295,102
11020,1,1,-0.000001,3.461245,2.368289,90.000008,4.191675,0.000000,0.137361,-0.000000,-0.137361,0.137361,0.061763,0.087472,0.087472,0.070444,0.000000,0.004122,-0.012015,0.000000,-0.000763,0.000000,0.012703,0.000763,0.010445,103
11030,1,1,-0.000001,3.357450,2.313608,90.000008,4.075026,0.000000,0.139336,-0.000000,-0.139336,0.139336,0.061617,0.087565,0.087565,0.072483,0.000000,0.004142,-0.012201,0.000000,-0.000791,0.000000,0.012885,0.000791,0.010590,104
11040,1,1,-0.000001,3.253597,2.258543,90.000015,3.958149,0.000000,0.141343,-0.000000,-0.141343,0.141343,0.061462,0.087617,0.087617,0.074585,0.000000,0.004162,-0.012384,0.000000,-0.000821,0.000000,0.013065,0.000821,0.010732,105
