t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10840,1,1,0.042956,-0.365379,-0.040101,96.065460,-0.369844,-0.001374,0.013001,0.001374,-0.013001,0.013074,0.211545,0.356586,0.356586,0.042221,-0.001229,-0.000667,-0.004571,-0.000072,-0.000778,-0.000034,0.004780,0.000783,0.001232,85
10850,1,1,0.053484,-0.463148,-0.054434,96.060638,-0.469195,-0.001438,0.013540,0.001438,-0.013540,0.013616,0.208283,0.350227,0.350227,0.045781,-0.001268,-0.000623,-0.004675,-0.000073,-0.000813,-0.000037,0.004884,0.000817,0.001294,86
10860,1,1,0.063823,-0.561041,-0.068968,96.055153,-0.568677,-0.001294,0.014201,0.001294,-0.014201,0.014260,0.205040,0.343911,0.343911,0.050293,-0.001272,-0.000580,-0.004824,-0.000073,-0.000854,-0.000032,0.005023,0.000858,0.001372,87
10870,1,1,0.074258,-0.658918,-0.083878,96.050125,-0.668207,-0.001260,0.014874,0.001260,-0.014874,0.014927,0.201759,0.337634,0.337634,0.055131,-0.001299,-0.000533,-0.004965,-0.000074,-0.000896,-0.000030,0.005160,0.000900,0.001453,88
10880,1,1,0.084492,-0.757258,-0.098820,96.044540,-0.768174,-0.000917,0.015912,0.000917,-0.015912,0.015939,0.198503,0.331167,0.331167,0.062985,-0.001292,-0.000467,-0.005229,-0.000075,-0.000961,-0.000018,0.005406,0.000964,0.001592,89
10890,1,1,0.094905,-0.855667,-0.114481,96.038567,-0.868331,-0.000828,0.016711,0.000828,-0.016711,0.016732,0.195228,0.324514,0.324514,0.069402,-0.001320,-0.000363,-0.005387,-0.000076,-0.001011,-0.000015,0.005558,0.001013,0.001730,90
10900,1,1,0.105098,-0.954089,-0.130329,96.031937,-0.968506,-0.000503,0.017701,0.000503,-0.017701,0.017708,0.191982,0.317817,0.317817,0.077775,-0.001319,-0.000236,-0.005604,-0.000076,-0.001071,-0.000003,0.005762,0.001073,0.001907,91
10910,1,1,0.115264,-1.052757,-0.146593,96.025208,-1.068982,-0.000139,0.018740,0.000139,-0.018740,0.018741,0.188730,0.311241,0.311241,0.087088,-0.001314,-0.000109,-0.005827,-0.000076,-0.001134,0.000010,0.005974,0.001137,0.002094,92
10920,1,1,0.125684,-1.151263,-0.163286,96.018501,-1.169389,-0.000058,0.019860,0.000058,-0.019860,0.019860,0.185473,0.304541,0.304541,0.097722,-0.001370,0.000057,-0.006046,-0.000077,-0.001201,0.000013,0.006199,0.001204,0.002321,93
10930,1,1,0.135935,-1.249718,-0.180568,96.011009,-1.269820,0.000124,0.020862,-0.000124,-0.020862,0.020863,0.182240,0.297603,0.297603,0.107740,-0.001405,0.000282,-0.006214,-0.000078,-0.001260,0.000019,0.006377,0.001262,0.002583,94
10940,1,1,0.146378,-1.348211,-0.198180,96.002747,-1.370360,0.000119,0.022091,-0.000119,-0.022091,0.022091,0.179054,0.290741,0.290741,0.120689,-0.001488,0.000524,-0.006427,-0.000080,-0.001332,0.000019,0.006618,0.001334,0.002891,95
10950,1,1,0.156634,-1.446712,-0.216133,95.994476,-1.470942,0.000308,0.023472,-0.000308,-0.023472,0.023474,0.175876,0.283874,0.283874,0.136115,-0.001549,0.000808,-0.006675,-0.000082,-0.001412,0.000026,0.006900,0.001415,0.003252,96
10960,1,1,0.166928,-1.544921,-0.234763,95.985596,-1.571352,0.000357,0.024737,-0.000357,-0.024737,0.024740,0.172723,0.276804,0.276804,0.151022,-0.001633,0.001162,-0.006861,-0.000083,-0.001483,0.000027,0.007148,0.001486,0.003661,97
10970,1,1,0.176819,-1.643022,-0.253610,95.975418,-1.671650,0.000794,0.026277,-0.000794,-0.026277,0.026289,0.169663,0.269642,0.269642,0.170243,-0.001677,0.001597,-0.007115,-0.000086,-0.001569,0.000043,0.007482,0.001572,0.004171,98
10980,1,1,0.186700,-1.740795,-0.272994,95.964966,-1.771715,0.001171,0.027861,-0.001171,-0.027861,0.027885,0.166627,0.262470,0.262470,0.191212,-0.001739,0.002093,-0.007355,-0.000089,-0.001656,0.000056,0.007842,0.001659,0.004742,99
10990,1,1,0.196855,-1.838314,-0.292845,95.954285,-1.871637,0.001252,0.029689,-0.001252,-0.029689,0.029716,0.163611,0.255048,0.255048,0.216855,-0.001874,0.002708,-0.007617,-0.000090,-0.001756,0.000058,0.008298,0.001759,0.005452,100
