t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
200,0,1,-0.000006,24.251568,0.312433,89.999977,24.247517,0.000016,-0.542386,-0.000016,0.542386,0.542386,0.316232,0.533083,0.533083,12.930912,0.000003,-0.248549,0.289137,0.000003,-0.000258,-0.000000,0.381283,0.000258,0.040710,21
210,0,1,-0.000003,23.990980,0.602229,89.999954,23.996698,0.000017,-0.297056,-0.000017,0.297056,0.297056,0.441482,0.593164,0.593164,3.919119,0.000043,-0.070562,0.176203,0.000002,0.000567,0.000001,0.189806,0.000567,0.020590,22
220,0,1,0.000041,23.911242,0.779505,90.000046,23.923443,-0.000061,-0.155183,0.000061,0.155183,0.155183,0.378042,0.348945,0.378042,1.077925,-0.000008,-0.019516,0.054150,-0.000008,-0.001290,0.000001,0.057560,0.001290,0.006231,23
230,0,1,0.000032,23.881767,0.834215,90.000092,23.895620,-0.000067,-0.185017,0.000067,0.185017,0.185017,0.270094,0.168068,0.270094,1.536373,-0.000072,-0.031095,0.028630,-0.000006,-0.003015,-0.000002,0.042268,0.003015,0.004769,24
240,0,1,-0.000040,23.839781,0.863089,89.999985,23.853710,0.000052,-0.284345,-0.000052,0.284345,0.284345,0.193861,0.267204,0.267204,3.634401,-0.000084,-0.075978,0.021396,0.000010,-0.005513,-0.000004,0.078934,0.005513,0.009980,25
250,0,1,-0.000124,23.752676,0.884999,89.999725,23.764874,0.000236,-0.451324,-0.000236,0.451324,0.451324,0.158145,0.423152,0.423152,9.170635,0.000222,-0.190978,0.041575,0.000040,-0.008243,0.000005,0.195451,0.008243,0.026082,26
260,0,1,0.000102,23.551750,0.928597,90.000008,23.560881,-0.000130,-0.657504,0.000130,0.657504,0.657504,0.199427,0.608076,0.608076,19.508152,0.001066,-0.399812,0.166180,-0.000040,-0.007135,0.000048,0.432974,0.007135,0.059991,27
270,0,1,0.001166,23.140549,1.096454,90.002739,23.155863,-0.002267,-0.702397,0.002267,0.702397,0.702401,0.402157,0.635629,0.635629,22.367350,-0.002712,-0.444173,0.446463,-0.000580,0.004130,-0.000065,0.629783,0.004171,0.089525,28
280,0,1,-0.001603,22.686012,1.543394,89.999023,22.737478,0.002113,-0.210743,-0.002113,0.210743,0.210753,0.658847,0.916915,0.916915,2.038337,-0.003507,-0.032011,0.193249,0.000327,0.003568,-0.000189,0.195913,0.003588,0.027764,29
290,0,1,-0.005123,22.646267,1.737788,89.988144,22.712841,0.009816,-0.017926,-0.009816,0.017926,0.020438,0.480628,0.418950,0.480628,0.016452,0.004854,-0.000065,0.007504,0.000911,-0.000092,0.000048,0.008938,0.000917,0.001186,30
300,0,1,-0.000197,22.637808,1.746111,89.990692,22.704847,0.003812,-0.096670,-0.003812,0.096670,0.096746,0.306673,0.123883,0.306673,0.436728,0.004941,-0.009930,0.011931,0.000223,-0.001710,0.000156,0.016290,0.001731,0.002141,31
310,0,1,0.004825,22.620382,1.757265,89.999237,22.687551,-0.004714,-0.211404,0.004714,0.211404,0.211456,0.193378,0.227515,0.227515,2.088381,0.003865,-0.048101,-0.003614,-0.000740,-0.004939,0.000252,0.048391,0.005001,0.007923,32
320,0,1,0.008679,22.564735,1.752779,90.013420,22.628923,-0.014014,-0.413882,0.014014,0.413882,0.414119,0.127155,0.430308,0.430308,8.005329,-0.012861,-0.178168,-0.021110,-0.002120,-0.009920,-0.000315,0.179874,0.010149,0.030255,33
330,0,1,-0.004377,22.380049,1.731515,89.996025,22.434908,0.007382,-0.734594,-0.007382,0.734594,0.734631,0.144960,0.737028,0.737028,25.192659,-0.064337,-0.541418,0.068869,0.002366,-0.011752,-0.003020,0.549560,0.012362,0.095213,34
340,0,1,-0.068446,21.831913,1.799808,89.822235,21.884434,0.135454,-0.964192,-0.135454,0.964192,0.973660,0.413168,0.922123,0.922123,43.339611,0.193291,-0.896048,0.662964,0.039392,0.011788,0.005255,1.131276,0.041453,0.200410,35
350,0,1,0.128702,20.933962,2.461780,90.131729,21.077801,-0.178787,-0.045722,0.178787,0.045722,0.184541,0.926128,1.482533,1.482533,0.555766,-0.101380,-0.003415,0.144282,-0.020003,0.005523,-0.001525,0.176372,0.020807,0.029195,36
360,0,1,0.029588,20.927088,2.605421,90.052193,21.088364,-0.046588,0.104295,0.046588,-0.104295,0.114227,0.601314,0.721019,0.721019,0.562330,-0.024362,-0.014974,-0.073521,-0.004897,-0.000846,-0.000280,0.078886,0.004978,0.013362,37
370,0,1,0.006989,20.908373,2.531626,90.035347,21.060888,-0.021217,-0.088442,0.021217,0.088442,0.090951,0.383863,0.278161,0.383863,0.390934,-0.026207,-0.009374,0.023961,-0.000429,-0.000975,-0.000923,0.036726,0.001409,0.006482,38
380,0,1,-0.017386,20.899426,2.554126,89.981865,21.054039,0.021176,-0.191883,-0.021176,0.191883,0.193048,0.240597,0.234620,0.240597,1.813277,-0.016239,-0.045108,0.004125,0.003662,-0.004178,-0.001163,0.048119,0.005676,0.009592,39
390,0,1,-0.031369,20.853701,2.557902,89.910393,21.006559,0.056990,-0.376916,-0.056990,0.376916,0.381200,0.157284,0.439323,0.439323,7.014482,0.041435,-0.166860,-0.037266,0.007910,-0.009742,0.000939,0.175920,0.012584,0.034907,40
400,0,1,0.013088,20.687305,2.518688,89.950104,20.828114,-0.013750,-0.705815,0.013750,0.705815,0.705949,0.157555,0.784259,0.784259,24.339729,0.205166,-0.553460,-0.033840,-0.004741,-0.014573,0.010082,0.591233,0.018344,0.122237,41
410,0,1,0.220007,20.136862,2.485238,90.514130,20.258877,-0.422085,-1.057325,0.422085,1.057325,1.138460,0.390364,1.084705,1.084705,55.181961,-0.398923,-1.214259,0.466939,-0.104244,0.006967,-0.009469,1.360733,0.104904,0.282348,42
420,0,1,-0.187145,18.927660,2.950141,89.971214,19.152273,0.227696,-0.365096,-0.227696,0.365096,0.430280,0.990085,2.471639,2.471639,5.268436,-0.711531,-0.081907,0.734175,0.033858,0.029229,-0.039386,1.025670,0.059598,0.227694,43
430,0,1,-0.903196,18.854183,3.685408,87.584869,19.142010,1.662844,0.834727,-1.662844,-0.834727,1.860597,0.643135,0.791408,0.791408,79.124954,1.051731,-1.730044,-0.502375,-0.034754,0.006083,0.029906,2.086042,0.046251,0.459242,44
440,0,1,0.139576,17.144997,3.186748,89.276016,17.429754,0.030147,0.573118,-0.030147,-0.573118,0.573910,0.963034,2.266078,2.266078,12.321403,0.511653,-0.379987,-1.282776,0.058781,-0.051088,0.023335,1.432373,0.081300,0.303782,45
450,0,1,0.648154,16.785824,1.909118,90.777351,16.811163,-0.831615,-1.588065,0.831615,1.588065,1.792633,0.745364,1.449449,1.449449,116.416496,0.039495,-2.652367,1.633063,-0.140591,0.077853,0.024044,3.115046,0.162497,0.734738,46
460,0,1,0.669504,14.167851,3.551912,91.728271,14.484790,-1.366440,1.454650,1.366440,-1.454650,1.995786,0.912692,1.831372,1.831372,87.153831,0.421402,-2.515220,-3.857074,0.024426,-0.172964,0.028168,4.623952,0.176936,1.035011,47
470,0,1,1.081114,11.684665,-0.301631,95.071754,10.929758,-1.482664,-4.016627,1.482664,4.016627,4.281540,0.888444,2.273732,2.273732,353.756531,-1.815738,-9.811260,3.043948,0.050423,0.262671,-0.081557,10.431843,0.279625,2.576236,48
480,0,1,-0.752475,1.919062,2.776601,88.481270,2.048827,0.556237,2.729733,-0.556237,-2.729733,2.785829,0.765057,1.068518,1.068518,63.536282,0.700869,-2.896688,-2.888352,-0.060025,-0.150352,0.030225,4.150252,0.164689,0.973543,49
490,0,1,-0.065956,-0.964063,-0.108385,91.302330,-0.964307,0.072634,0.101740,-0.072634,-0.101740,0.125007,0.495759,1.215261,1.215261,0.416785,0.045141,0.124162,-0.030738,-0.001888,-0.004447,0.002868,0.135642,0.005618,0.034867,50
500,0,1,-0.036413,-0.835346,-0.132699,91.524559,-0.843352,0.050459,0.054310,-0.050459,-0.054310,0.074133,0.328369,0.803250,0.803250,0.211829,0.019441,0.043966,-0.009539,-0.000720,-0.001403,0.001225,0.049009,0.001996,0.012466,51
510,0,1,-0.033010,-0.787818,-0.134892,91.623550,-0.797195,0.048452,0.045559,-0.048452,-0.045559,0.066507,0.250592,0.610370,0.610370,0.182503,0.013953,0.027951,-0.006152,-0.000436,-0.000824,0.000849,0.031840,0.001261,0.007917,52
520,0,1,-0.035383,-0.756570,-0.133235,91.695900,-0.766059,0.051087,0.044114,-0.051087,-0.044114,0.067498,0.207035,0.502108,0.502108,0.190600,0.012077,0.022118,-0.005302,-0.000291,-0.000607,0.000697,0.025752,0.000969,0.006199,53
530,0,1,-0.039880,-0.730017,-0.130217,91.758171,-0.739174,0.055435,0.044957,-0.055435,-0.044957,0.071373,0.180290,0.435216,0.435216,0.212183,0.011402,0.019270,-0.005207,-0.000177,-0.000495,0.000614,0.022989,0.000808,0.005318,54
540,0,1,-0.045210,-0.706738,-0.127023,91.815407,-0.715423,0.060480,0.046571,-0.060480,-0.046571,0.076333,0.171529,0.494900,0.494900,0.239616,0.011265,0.017559,-0.005412,-0.000067,-0.000427,0.000558,0.021553,0.000706,0.004764,55
550,0,1,-0.050864,-0.682994,-0.123477,91.869797,-0.691132,0.065744,0.048257,-0.065744,-0.048257,0.081554,0.191461,0.541832,0.541832,0.268567,0.011408,0.016310,-0.005725,0.000050,-0.000378,0.000514,0.020710,0.000640,0.004352,56
560,0,1,-0.056506,-0.659003,-0.119861,91.922234,-0.666584,0.070954,0.049753,-0.070954,-0.049753,0.086660,0.209851,0.576828,0.576828,0.296838,0.011710,0.015269,-0.006059,0.000175,-0.000341,0.000474,0.020174,0.000610,0.004011,57
570,0,1,-0.061894,-0.635755,-0.116487,91.973122,-0.642824,0.075925,0.050961,-0.075925,-0.050961,0.091441,0.226386,0.601174,0.601174,0.323103,0.012103,0.014334,-0.006369,0.000309,-0.000314,0.000437,0.019812,0.000620,0.003709,58
580,0,1,-0.066956,-0.611536,-0.112975,92.022758,-0.618102,0.080537,0.051828,-0.080537,-0.051828,0.095773,0.240873,0.616449,0.616449,0.346369,0.012540,0.013456,-0.006628,0.000450,-0.000292,0.000399,0.019551,0.000669,0.003431,59
590,0,1,-0.071588,-0.586921,-0.109415,92.071243,-0.593004,0.084706,0.052385,-0.084706,-0.052385,0.099596,0.253195,0.624222,0.624222,0.366287,0.012990,0.012629,-0.006827,0.000594,-0.000275,0.000362,0.019360,0.000748,0.003175,60
600,0,1,-0.075773,-0.561055,-0.105544,92.118683,-0.566639,0.088378,0.052660,-0.088378,-0.052660,0.102877,0.263321,0.626007,0.626007,0.382641,0.013427,0.011850,-0.006967,0.000738,-0.000260,0.000325,0.019216,0.000847,0.002937,61
610,0,1,-0.079438,-0.535277,-0.101620,92.165009,-0.540374,0.091517,0.052717,-0.091517,-0.052717,0.105614,0.271275,0.623109,0.623109,0.395577,0.013834,0.011127,-0.007054,0.000879,-0.000248,0.000287,0.019104,0.000958,0.002720,62
620,0,1,-0.082643,-0.508078,-0.097211,92.210327,-0.512639,0.094121,0.052589,-0.094121,-0.052589,0.107816,0.277146,0.616694,0.616694,0.405165,0.014198,0.010463,-0.007097,0.001014,-0.000237,0.000250,0.019011,0.001071,0.002523,63
630,0,1,-0.085360,-0.480541,-0.092533,92.254570,-0.484538,0.096192,0.052329,-0.096192,-0.052329,0.109504,0.281056,0.607682,0.607682,0.411692,0.014508,0.009860,-0.007105,0.001141,-0.000227,0.000212,0.018926,0.001183,0.002345,64
640,0,1,-0.087704,-0.450650,-0.087020,92.297859,-0.453975,0.097764,0.051958,-0.097764,-0.051958,0.110714,0.283164,0.596857,0.596857,0.415374,0.014761,0.009317,-0.007084,0.001259,-0.000216,0.000175,0.018838,0.001289,0.002186,65
650,0,1,-0.089661,-0.419719,-0.080962,92.340057,-0.422292,0.098862,0.051518,-0.098862,-0.051518,0.111480,0.283638,0.584796,0.584796,0.416574,0.014954,0.008833,-0.007044,0.001366,-0.000204,0.000138,0.018742,0.001388,0.002042,66
660,0,1,-0.091288,-0.387428,-0.074241,92.381142,-0.389147,0.099528,0.051031,-0.099528,-0.051031,0.111848,0.282659,0.571959,0.571959,0.415613,0.015086,0.008404,-0.006992,0.001462,-0.000191,0.000101,0.018631,0.001478,0.001912,67
670,0,1,-0.088891,-0.434317,-0.088879,92.416481,-0.438124,0.099341,0.051097,-0.099341,-0.051097,0.111712,0.280415,0.557936,0.557936,0.415242,0.015088,0.008051,-0.007043,0.001533,-0.000284,0.000131,0.018495,0.001564,0.001853,68
680,0,1,-0.086071,-0.481810,-0.103986,92.455376,-0.487823,0.098831,0.051226,-0.098831,-0.051226,0.111318,0.277191,0.543483,0.543483,0.413976,0.015035,0.007869,-0.007072,0.001589,-0.000365,0.000162,0.018385,0.001638,0.001835,69
690,0,1,-0.082881,-0.529744,-0.119541,92.497726,-0.538079,0.098052,0.051422,-0.098052,-0.051422,0.110718,0.273144,0.528770,0.528770,0.412120,0.014934,0.007822,-0.007085,0.001632,-0.000438,0.000192,0.018286,0.001700,0.001853,70
700,0,1,-0.079369,-0.577987,-0.135526,92.543495,-0.588765,0.097054,0.051691,-0.097054,-0.051691,0.109961,0.268416,0.513944,0.513944,0.409971,0.014791,0.007882,-0.007086,0.001664,-0.000504,0.000222,0.018197,0.001753,0.001900,71
710,0,1,-0.075578,-0.626437,-0.151930,92.592529,-0.639779,0.095884,0.052035,-0.095884,-0.052035,0.109094,0.263137,0.499133,0.499133,0.407794,0.014614,0.008029,-0.007080,0.001687,-0.000565,0.000250,0.018116,0.001796,0.001974,72
720,0,1,-0.071546,-0.675010,-0.168747,92.644714,-0.691039,0.094584,0.052458,-0.094584,-0.052458,0.108158,0.257421,0.484440,0.484440,0.405823,0.014410,0.008245,-0.007070,0.001702,-0.000621,0.000277,0.018045,0.001833,0.002071,73
730,0,1,-0.067305,-0.723640,-0.185971,92.699959,-0.742482,0.093190,0.052963,-0.093190,-0.052963,0.107189,0.251368,0.469942,0.469942,0.404256,0.014185,0.008518,-0.007058,0.001711,-0.000674,0.000303,0.017989,0.001864,0.002189,74
740,0,1,-0.062882,-0.772271,-0.203602,92.758141,-0.794058,0.091733,0.053549,-0.091733,-0.053549,0.106219,0.245064,0.455697,0.455697,0.403262,0.013944,0.008837,-0.007047,0.001716,-0.000725,0.000327,0.017950,0.001891,0.002326,75
750,0,1,-0.058299,-0.820859,-0.221640,92.819099,-0.845724,0.090238,0.054220,-0.090238,-0.054220,0.105274,0.238584,0.441745,0.441745,0.402981,0.013693,0.009195,-0.007035,0.001716,-0.000774,0.000349,0.017931,0.001915,0.002480,76
760,0,1,-0.053575,-0.869366,-0.240087,92.882767,-0.897449,0.088729,0.054973,-0.088729,-0.054973,0.104378,0.231993,0.428112,0.428112,0.403529,0.013434,0.009587,-0.007026,0.001714,-0.000822,0.000370,0.017937,0.001936,0.002652,77
770,0,1,-0.048723,-0.917758,-0.258946,92.948997,-0.949202,0.087222,0.055810,-0.087222,-0.055810,0.103550,0.225342,0.414810,0.414810,0.405006,0.013171,0.010009,-0.007017,0.001709,-0.000869,0.000389,0.017969,0.001956,0.002838,78
780,0,1,-0.043756,-0.966007,-0.278219,93.017723,-1.000961,0.085733,0.056732,-0.085733,-0.056732,0.102804,0.218677,0.401848,0.401848,0.407496,0.012908,0.010457,-0.007010,0.001703,-0.000916,0.000407,0.018031,0.001976,0.003040,79
790,0,1,-0.038681,-1.014086,-0.297909,93.088852,-1.052702,0.084272,0.057738,-0.084272,-0.057738,0.102154,0.212034,0.389225,0.389225,0.411075,0.012646,0.010932,-0.007004,0.001695,-0.000964,0.000423,0.018124,0.001995,0.003256,80
800,0,1,-0.033505,-1.061968,-0.318020,93.162315,-1.104405,0.082849,0.058828,-0.082849,-0.058828,0.101611,0.205445,0.376937,0.376937,0.415811,0.012386,0.011432,-0.006998,0.001687,-0.001012,0.000439,0.018251,0.002015,0.003488,81
810,0,1,-0.028231,-1.109628,-0.338553,93.238007,-1.156050,0.081470,0.060005,-0.081470,-0.060005,0.101182,0.198933,0.364974,0.364974,0.421766,0.012131,0.011958,-0.006991,0.001679,-0.001060,0.000453,0.018413,0.002037,0.003734,82
820,0,1,-0.022863,-1.157040,-0.359509,93.315895,-1.207615,0.080139,0.061267,-0.080139,-0.061267,0.100876,0.192519,0.353330,0.353330,0.429003,0.011880,0.012511,-0.006983,0.001670,-0.001110,0.000466,0.018613,0.002059,0.003996,83
830,0,1,-0.017403,-1.204176,-0.380890,93.395920,-1.259079,0.078861,0.062617,-0.078861,-0.062617,0.100698,0.186218,0.341991,0.341991,0.437582,0.011634,0.013093,-0.006972,0.001662,-0.001161,0.000478,0.018852,0.002083,0.004274,84
840,0,1,-0.011850,-1.251007,-0.402695,93.478027,-1.310416,0.077638,0.064055,-0.077638,-0.064055,0.100651,0.180043,0.330948,0.330948,0.447564,0.011394,0.013704,-0.006957,0.001654,-0.001213,0.000489,0.019132,0.002109,0.004570,85
850,0,1,-0.006206,-1.297502,-0.424924,93.562172,-1.361603,0.076469,0.065582,-0.076469,-0.065582,0.100740,0.174002,0.320189,0.320189,0.459017,0.011160,0.014348,-0.006937,0.001647,-0.001266,0.000499,0.019456,0.002137,0.004884,86
860,0,1,-0.000469,-1.343628,-0.447573,93.648338,-1.412609,0.075357,0.067200,-0.075357,-0.067200,0.100968,0.168104,0.309706,0.309706,0.472006,0.010931,0.015028,-0.006910,0.001640,-0.001321,0.000508,0.019826,0.002167,0.005219,87
870,0,1,0.005360,-1.389348,-0.470638,93.736481,-1.463403,0.074299,0.068910,-0.074299,-0.068910,0.101336,0.162353,0.299486,0.299486,0.486598,0.010707,0.015745,-0.006875,0.001634,-0.001377,0.000517,0.020244,0.002199,0.005575,88
880,0,1,0.011283,-1.434623,-0.494115,93.826576,-1.513951,0.073296,0.070712,-0.073296,-0.070712,0.101845,0.156752,0.289524,0.289524,0.502867,0.010487,0.016504,-0.006830,0.001629,-0.001434,0.000525,0.020712,0.002233,0.005954,89
890,0,1,0.017299,-1.479410,-0.517996,93.918579,-1.564215,0.072345,0.072607,-0.072345,-0.072607,0.102497,0.151304,0.279810,0.279810,0.520883,0.010272,0.017306,-0.006774,0.001624,-0.001492,0.000533,0.021234,0.002269,0.006359,90
900,0,1,0.023409,-1.523664,-0.542273,94.012489,-1.614153,0.071445,0.074596,-0.071445,-0.074596,0.103291,0.146011,0.270339,0.270339,0.540719,0.010060,0.018156,-0.006704,0.001620,-0.001552,0.000540,0.021812,0.002307,0.006790,91
910,0,1,0.029612,-1.567335,-0.566935,94.108269,-1.663721,0.070594,0.076677,-0.070594,-0.076677,0.104226,0.140872,0.261107,0.261107,0.562441,0.009851,0.019056,-0.006618,0.001617,-0.001612,0.000546,0.022450,0.002347,0.007250,92
920,0,1,0.035909,-1.610370,-0.591969,94.205894,-1.712869,0.069790,0.078851,-0.069790,-0.078851,0.105300,0.135888,0.252111,0.252111,0.586118,0.009644,0.020010,-0.006515,0.001614,-0.001672,0.000551,0.023149,0.002389,0.007740,93
930,0,1,0.042299,-1.652713,-0.617360,94.305328,-1.761544,0.069029,0.081115,-0.069029,-0.081115,0.106511,0.131058,0.253317,0.253317,0.611799,0.009439,0.021019,-0.006393,0.001612,-0.001733,0.000556,0.023912,0.002432,0.008263,94
940,0,1,0.048778,-1.694306,-0.643092,94.406548,-1.809692,0.068309,0.083467,-0.068309,-0.083467,0.107856,0.126381,0.258045,0.258045,0.639540,0.009233,0.022087,-0.006249,0.001611,-0.001794,0.000561,0.024742,0.002475,0.008820,95
950,0,1,0.055347,-1.735086,-0.669145,94.509514,-1.857254,0.067627,0.085902,-0.067627,-0.085902,0.109328,0.121856,0.263007,0.263007,0.669365,0.009028,0.023215,-0.006082,0.001611,-0.001854,0.000564,0.025641,0.002520,0.009411,96
960,0,1,0.062001,-1.774991,-0.695499,94.614182,-1.904167,0.066979,0.088416,-0.066979,-0.088416,0.110921,0.117481,0.268195,0.268195,0.701289,0.008821,0.024405,-0.005890,0.001611,-0.001913,0.000567,0.026610,0.002564,0.010038,97
970,0,1,0.068738,-1.813953,-0.722129,94.720497,-1.950369,0.066363,0.091001,-0.066363,-0.091001,0.112628,0.115558,0.273592,0.273592,0.735287,0.008612,0.025655,-0.005671,0.001611,-0.001970,0.000569,0.027650,0.002608,0.010701,98
980,0,1,0.075553,-1.851909,-0.749011,94.828430,-1.995795,0.065774,0.093650,-0.065774,-0.093650,0.114440,0.114726,0.279188,0.279188,0.771321,0.008401,0.026965,-0.005425,0.001612,-0.002025,0.000571,0.028760,0.002651,0.011401,99
990,0,1,0.082442,-1.888793,-0.776118,94.937866,-2.040382,0.065209,0.096352,-0.065209,-0.096352,0.116344,0.113924,0.284961,0.284961,0.809307,0.008187,0.028334,-0.005149,0.001614,-0.002077,0.000571,0.029939,0.002692,0.012135,100
1000,0,1,0.089400,-1.924540,-0.803420,95.048759,-2.084066,0.064662,0.099096,-0.064662,-0.099096,0.118327,0.113157,0.290879,0.290879,0.849116,0.007968,0.029757,-0.004844,0.001616,-0.002126,0.000571,0.031183,0.002731,0.012903,101
1010,0,1,0.096420,-1.959091,-0.830889,95.160980,-2.126787,0.064131,0.101868,-0.064131,-0.101868,0.120374,0.112430,0.296907,0.296907,0.890579,0.007746,0.031227,-0.004510,0.001619,-0.002170,0.000570,0.032488,0.002766,0.013700,102
1020,0,1,0.103496,-1.992391,-0.858496,95.274445,-2.168491,0.063610,0.104654,-0.063610,-0.104654,0.122469,0.111746,0.303005,0.303005,0.933475,0.007519,0.032739,-0.004148,0.001621,-0.002209,0.000567,0.033846,0.002798,0.014524,103
1030,0,1,0.110623,-2.024392,-0.886211,95.389023,-2.209128,0.063094,0.107437,-0.063094,-0.107437,0.124593,0.111111,0.309129,0.309129,0.977545,0.007287,0.034283,-0.003759,0.001625,-0.002243,0.000564,0.035250,0.002826,0.015370,104
1040,0,1,0.117793,-2.055054,-0.914006,95.504593,-2.248659,0.062578,0.110200,-0.062578,-0.110200,0.126728,0.110527,0.315222,0.315222,1.022479,0.007051,0.035847,-0.003346,0.001628,-0.002270,0.000559,0.036686,0.002849,0.016231,105
