t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10100,1,1,0.000133,24.775116,0.149290,90.000732,24.541134,-0.000560,-3.400218,0.000560,3.400218,3.400218,0.471533,0.067301,0.471533,38.842754,0.000140,-0.228838,0.039938,0.000036,-0.019234,0.000013,0.232297,0.019234,0.140185,11
10110,1,1,0.000277,24.531590,0.188326,90.001450,24.236492,-0.001153,-3.798251,0.001153,3.798251,3.798251,0.479711,0.073185,0.479711,48.675438,0.000272,-0.277974,0.049227,0.000073,-0.020660,0.000026,0.282300,0.020660,0.173499,12
10120,1,1,0.000556,24.235977,0.236218,90.002861,23.870026,-0.002333,-4.202413,0.002333,4.202413,4.202414,0.483817,0.079727,0.483817,59.804478,0.000482,-0.335047,0.060721,0.000142,-0.021939,0.000049,0.340506,0.021939,0.212802,13
10130,1,1,0.001053,23.879921,0.295018,90.005455,23.434383,-0.004557,-4.600808,0.004557,4.600808,4.600811,0.482910,0.086761,0.482910,71.923347,0.000725,-0.399177,0.074815,0.000258,-0.022945,0.000085,0.406128,0.022947,0.257789,14
10140,1,1,0.001804,23.455933,0.367135,90.009933,22.924629,-0.008406,-4.977652,0.008406,4.977652,4.977659,0.476141,0.094063,0.476141,84.464424,0.000746,-0.468227,0.091787,0.000424,-0.023545,0.000134,0.477139,0.023549,0.307332,15
10150,1,1,0.002595,22.958683,0.455232,90.016899,22.339872,-0.014175,-5.313978,0.014175,5.313978,5.313997,0.462452,0.101342,0.462452,96.583763,-0.000078,-0.538570,0.111650,0.000594,-0.023612,0.000182,0.550021,0.023620,0.359261,16
10160,1,1,0.002584,22.386513,0.561969,90.026115,21.684784,-0.020933,-5.589402,0.020933,5.589402,5.589441,0.440186,0.108249,0.440186,107.221550,-0.002510,-0.605138,0.133977,0.000651,-0.023059,0.000199,0.619797,0.023069,0.410326,17
10170,1,1,0.000157,21.742910,0.689577,90.035675,20.970539,-0.025620,-5.784946,0.025620,5.784946,5.785003,0.434186,0.114401,0.434186,115.257957,-0.006038,-0.661945,0.157757,0.000490,-0.021866,0.000164,0.680510,0.021872,0.456443,18
10180,1,1,-0.005802,21.037457,0.839305,90.042671,20.214546,-0.024670,-5.886481,0.024670,5.886481,5.886533,0.676129,0.119428,0.676129,119.756371,-0.007527,-0.703149,0.181414,0.000228,-0.020100,0.000114,0.726213,0.020102,0.493330,19
10190,1,1,-0.013271,20.285698,1.010870,90.046623,19.438749,-0.019258,-5.887801,0.019258,5.887801,5.887832,0.933402,0.123032,0.933402,120.228470,-0.005266,-0.724484,0.203074,0.000109,-0.017911,0.000104,0.752425,0.017912,0.517505,20
10200,1,1,-0.018492,19.507572,1.202181,90.050201,18.666624,-0.014874,-5.792052,0.014874,5.792052,5.792071,1.169915,0.125042,1.169915,116.764503,-0.003526,-0.724313,0.220924,0.000018,-0.015500,0.000094,0.757264,0.015500,0.527128,21
10210,1,1,-0.021982,18.724775,1.409410,90.053589,17.919819,-0.011278,-5.611077,0.011278,5.611077,5.611089,1.344986,0.125435,1.344986,109.974419,-0.001962,-0.703871,0.233549,-0.000022,-0.013077,0.000088,0.741608,0.013077,0.522240,22
10220,1,1,-0.023912,17.957859,1.627376,90.057053,17.215475,-0.008785,-5.362931,0.008785,5.362931,5.362938,1.432466,0.124340,1.432466,100.820061,-0.001164,-0.666860,0.240252,-0.000063,-0.010821,0.000075,0.708819,0.010821,0.504693,23
10230,1,1,-0.025047,17.223738,1.850258,90.060226,16.564819,-0.006637,-5.068330,0.006637,5.068330,5.068334,1.432881,0.121996,1.432881,90.361633,-0.000185,-0.618337,0.241111,-0.000045,-0.008847,0.000070,0.663683,0.008847,0.477501,24
10240,1,1,-0.025200,16.534300,2.072345,90.063454,15.973142,-0.005512,-4.747319,0.005512,4.747319,4.747323,1.368035,0.118700,1.368035,79.545891,-0.000196,-0.563523,0.236841,-0.000084,-0.007204,0.000055,0.611271,0.007205,0.444072,25
10250,1,1,-0.025364,15.896218,2.288659,90.066086,15.440815,-0.004057,-4.416971,0.004057,4.416971,4.416973,1.266218,0.114757,1.266218,69.083336,0.000579,-0.506890,0.228519,-0.000027,-0.005892,0.000052,0.556020,0.005892,0.407537,26
10260,1,1,-0.024748,15.311680,2.495296,90.068787,14.964753,-0.003712,-4.090338,0.003712,4.090338,4.090340,1.150920,0.110443,1.150920,59.426170,0.000195,-0.451757,0.217333,-0.000073,-0.004874,0.000039,0.501316,0.004874,0.370401,27
10270,1,1,-0.024515,14.779524,2.689533,90.070869,14.539848,-0.002738,-3.776426,0.002738,3.776426,3.776427,1.037323,0.105981,1.037323,50.801590,0.000661,-0.400236,0.204386,-0.000021,-0.004100,0.000036,0.449403,0.004100,0.334423,28
10280,1,1,-0.023810,14.296450,2.869736,90.072876,14.160113,-0.002523,-3.480752,0.002523,3.480752,3.480753,0.933383,0.101542,0.933383,43.275352,0.000452,-0.353447,0.190595,-0.000039,-0.003518,0.000029,0.401562,0.003518,0.300698,29
10290,1,1,-0.023311,13.857999,3.035172,90.074570,13.819468,-0.002065,-3.206138,0.002065,3.206138,3.206138,0.842291,0.097243,0.842291,36.809406,0.000532,-0.311776,0.176656,-0.000022,-0.003080,0.000025,0.358346,0.003080,0.269793,30
10300,1,1,-0.022729,13.459295,3.185791,90.076073,13.512192,-0.001806,-2.953484,0.001806,2.953484,2.953484,0.764515,0.093157,0.764515,31.310410,0.000492,-0.275141,0.163057,-0.000019,-0.002748,0.000021,0.319829,0.002748,0.241908,31
10310,1,1,-0.022183,13.095512,3.322012,90.077408,13.233182,-0.001574,-2.722432,0.001574,2.722432,2.722433,0.699184,0.089328,0.699184,26.661695,0.000465,-0.243191,0.150113,-0.000014,-0.002491,0.000018,0.285790,0.002491,0.217002,32
10320,1,1,-0.021661,12.762148,3.444561,90.078583,12.978000,-0.001383,-2.511862,0.001383,2.511862,2.511862,0.644884,0.085772,0.644884,22.743267,0.000435,-0.215449,0.138002,-0.000009,-0.002286,0.000016,0.255857,0.002286,0.194901,33
10330,1,1,-0.021165,12.455153,3.554332,90.079643,12.742883,-0.001225,-2.320244,0.001225,2.320244,2.320244,0.600064,0.082491,0.600064,19.442661,0.000403,-0.191400,0.126808,-0.000006,-0.002117,0.000014,0.229596,0.002118,0.175359,34
10340,1,1,-0.020699,12.170974,3.652293,90.080605,12.524674,-0.001092,-2.145882,0.001092,2.145882,2.145883,0.563253,0.079475,0.563253,16.659861,0.000372,-0.170544,0.116548,-0.000003,-0.001973,0.000012,0.206565,0.001973,0.158106,35
10350,1,1,-0.020260,11.906536,3.739423,90.081474,12.320751,-0.000974,-1.987061,0.000974,1.987061,1.987061,0.533128,0.076708,0.533128,14.308764,0.000345,-0.152424,0.107197,-0.000001,-0.001845,0.000010,0.186344,0.001845,0.142874,36
10360,1,1,-0.019847,11.659211,3.816671,90.082268,12.128939,-0.000872,-1.842133,0.000872,1.842133,1.842133,0.508553,0.074171,0.508553,12.316747,0.000319,-0.136633,0.098703,0.000001,-0.001727,0.000009,0.168555,0.001727,0.129410,37
10370,1,1,-0.019456,11.426762,3.884928,90.082985,11.947437,-0.000780,-1.709573,0.000780,1.709573,1.709573,0.488566,0.071843,0.488566,10.623359,0.000297,-0.122822,0.091001,0.000002,-0.001617,0.000008,0.152861,0.001617,0.117486,38
10380,1,1,-0.019086,11.207289,3.945020,90.083679,11.774770,-0.000699,-1.587997,0.000699,1.587997,1.587997,0.472361,0.069704,0.472361,9.178678,0.000276,-0.110691,0.084022,0.000004,-0.001512,0.000007,0.138969,0.001512,0.106898,39
10390,1,1,-0.018734,10.999186,3.997698,90.084320,11.609694,-0.000627,-1.476170,0.000627,1.476170,1.476170,0.459274,0.067734,0.459274,7.941691,0.000257,-0.099988,0.077694,0.000004,-0.001410,0.000006,0.126626,0.001410,0.097468,40
10400,1,1,-0.018399,10.801088,4.043637,90.084915,11.451189,-0.000561,-1.372998,0.000561,1.372998,1.372998,0.448756,0.065915,0.448756,6.878722,0.000240,-0.090502,0.071949,0.000005,-0.001310,0.000006,0.115617,0.001310,0.089042,41
10410,1,1,-0.018079,10.611838,4.083446,90.085472,11.298402,-0.000502,-1.277521,0.000502,1.277521,1.277521,0.440359,0.064229,0.440359,5.962155,0.000225,-0.082054,0.066722,0.000006,-0.001213,0.000005,0.105758,0.001213,0.081485,42
10420,1,1,-0.017773,10.430449,4.117665,90.086029,11.150619,-0.000449,-1.188904,0.000449,1.188904,1.188904,0.433712,0.062661,0.433712,5.169324,0.000211,-0.074498,0.061956,0.000006,-0.001119,0.000005,0.096895,0.001119,0.074685,43
10430,1,1,-0.017478,10.256078,4.146775,90.086533,11.007224,-0.000400,-1.106420,0.000400,1.106420,1.106420,0.428515,0.061197,0.428515,4.481555,0.000198,-0.067710,0.057596,0.000006,-0.001026,0.000004,0.088893,0.001026,0.068543,44
10440,1,1,-0.017195,10.087997,4.171203,90.087044,10.867712,-0.000355,-1.029437,0.000355,1.029437,1.029437,0.424515,0.059826,0.424515,3.883421,0.000187,-0.061587,0.053594,0.000006,-0.000936,0.000004,0.081642,0.000936,0.062975,45
10450,1,1,-0.016921,9.925581,4.191326,90.087540,10.731639,-0.000312,-0.957409,0.000312,0.957409,0.957409,0.421515,0.058536,0.421515,3.362138,0.000176,-0.056043,0.049910,0.000007,-0.000849,0.000003,0.075046,0.000849,0.057909,46
10460,1,1,-0.016656,9.768286,4.207477,90.088005,10.598617,-0.000275,-0.889865,0.000275,0.889865,0.889865,0.419349,0.057318,0.419349,2.907069,0.000166,-0.051006,0.046504,0.000006,-0.000765,0.000003,0.069023,0.000765,0.053285,47
10470,1,1,-0.016399,9.615639,4.219951,90.088463,10.468325,-0.000240,-0.826398,0.000240,0.826398,0.826398,0.417878,0.056165,0.417878,2.509311,0.000158,-0.046415,0.043344,0.000006,-0.000683,0.000003,0.063506,0.000683,0.049050,48
10480,1,1,-0.016149,9.467222,4.229010,90.088913,10.340469,-0.000208,-0.766656,0.000208,0.766656,0.766656,0.416990,0.055068,0.416990,2.161368,0.000150,-0.042218,0.040401,0.000006,-0.000606,0.000002,0.058435,0.000606,0.045158,49
10490,1,1,-0.015906,9.322669,4.234885,90.089386,10.214799,-0.000180,-0.710335,0.000180,0.710335,0.710335,0.416595,0.054023,0.416595,1.856908,0.000141,-0.038374,0.037651,0.000006,-0.000532,0.000002,0.053760,0.000532,0.041571,50
10500,1,1,-0.015669,9.181652,4.237781,90.089798,10.091080,-0.000154,-0.657171,0.000154,0.657171,0.657171,0.416614,0.053364,0.416614,1.590534,0.000134,-0.034846,0.035070,0.000006,-0.000461,0.000002,0.049438,0.000461,0.038256,51
10510,1,1,-0.015439,9.043880,4.237880,90.090248,9.969115,-0.000130,-0.606936,0.000130,0.606936,0.606936,0.416987,0.053777,0.416987,1.357625,0.000127,-0.031601,0.032639,0.000006,-0.000395,0.000002,0.045431,0.000395,0.035183,52
10520,1,1,-0.015215,8.909087,4.235345,90.090706,9.848721,-0.000108,-0.559431,0.000108,0.559431,0.559431,0.417659,0.054240,0.417659,1.154205,0.000120,-0.028613,0.030344,0.000006,-0.000334,0.000002,0.041707,0.000334,0.032328,53
10530,1,1,-0.014996,8.777040,4.230322,90.091141,9.729729,-0.000088,-0.514485,0.000088,0.514485,0.514485,0.418587,0.054751,0.418587,0.976827,0.000113,-0.025859,0.028168,0.000005,-0.000276,0.000002,0.038238,0.000276,0.029668,54
10540,1,1,-0.014782,8.647521,4.222940,90.091576,9.611990,-0.000071,-0.471946,0.000071,0.471946,0.471946,0.419731,0.055306,0.419731,0.822487,0.000107,-0.023319,0.026101,0.000005,-0.000223,0.000001,0.035001,0.000223,0.027186,55
10550,1,1,-0.014573,8.520333,4.213318,90.091995,9.495366,-0.000054,-0.431681,0.000054,0.431681,0.431681,0.421061,0.055902,0.421061,0.688542,0.000101,-0.020976,0.024132,0.000005,-0.000175,0.000001,0.031974,0.000175,0.024863,56
10560,1,1,-0.014368,8.395296,4.201561,90.092438,9.379736,-0.000038,-0.393573,0.000038,0.393573,0.393573,0.422550,0.056538,0.422550,0.572669,0.000096,-0.018812,0.022252,0.000005,-0.000131,0.000001,0.029139,0.000131,0.022687,57
10570,1,1,-0.014168,8.272243,4.187767,90.092880,9.264977,-0.000025,-0.357516,0.000025,0.357516,0.357516,0.424173,0.057211,0.424173,0.472809,0.000091,-0.016816,0.020454,0.000005,-0.000092,0.000001,0.026479,0.000092,0.020643,58
10580,1,1,-0.013972,8.151019,4.172023,90.093323,9.150984,-0.000013,-0.323417,0.000013,0.323417,0.323417,0.425906,0.057917,0.425906,0.387124,0.000085,-0.014973,0.018731,0.000004,-0.000057,0.000001,0.023981,0.000057,0.018722,59
10590,1,1,-0.013780,8.031485,4.154413,90.093773,9.037661,-0.000002,-0.291192,0.000002,0.291192,0.291192,0.427730,0.058653,0.427730,0.313982,0.000081,-0.013274,0.017079,0.000004,-0.000027,0.000001,0.021631,0.000027,0.016913,60
10600,1,1,-0.013592,7.913506,4.135012,90.094208,8.924915,0.000009,-0.260761,-0.000009,0.260761,0.260761,0.429626,0.059418,0.429626,0.251909,0.000076,-0.011708,0.015494,0.000004,-0.000001,0.000001,0.019420,0.000004,0.015208,61
10610,1,1,-0.013407,7.796960,4.113891,90.094658,8.812664,0.000018,-0.232054,-0.000018,0.232054,0.232054,0.431578,0.060208,0.431578,0.199589,0.000072,-0.010266,0.013971,0.000004,0.000020,0.000001,0.017338,0.000021,0.013599,62
10620,1,1,-0.013226,7.681733,4.091118,90.095108,8.700830,0.000026,-0.205000,-0.000026,0.205000,0.205000,0.433569,0.061020,0.433569,0.155833,0.000067,-0.008938,0.012509,0.000003,0.000038,0.000001,0.015374,0.000038,0.012079,63
10630,1,1,-0.013047,7.567718,4.066757,90.095566,8.589344,0.000032,-0.179536,-0.000032,0.179536,0.179536,0.435582,0.061852,0.435582,0.119575,0.000063,-0.007718,0.011105,0.000003,0.000051,0.000001,0.013523,0.000051,0.010643,64
10640,1,1,-0.012873,7.454814,4.040869,90.095993,8.478137,0.000039,-0.155601,-0.000039,0.155601,0.155601,0.437604,0.062701,0.437604,0.089855,0.000059,-0.006597,0.009756,0.000003,0.000060,0.000001,0.011778,0.000060,0.009286,65
10650,1,1,-0.012700,7.342930,4.013512,90.096443,8.367157,0.000046,-0.133134,-0.000046,0.133134,0.133134,0.439614,0.063564,0.439614,0.065807,0.000056,-0.005569,0.008463,0.000003,0.000065,0.000001,0.010131,0.000065,0.008002,66
10660,1,1,-0.012531,7.231978,3.984742,90.096931,8.256350,0.000051,-0.112079,-0.000051,0.112079,0.112079,0.441601,0.064440,0.441601,0.046656,0.000052,-0.004628,0.007222,0.000002,0.000067,0.000001,0.008578,0.000067,0.006788,67
10670,1,1,-0.012363,7.121878,3.954616,90.097389,8.145657,0.000054,-0.092377,-0.000054,0.092377,0.092377,0.443549,0.065324,0.443549,0.031706,0.000049,-0.003766,0.006034,0.000002,0.000066,0.000001,0.007113,0.000066,0.005639,68
10680,1,1,-0.012199,7.012554,3.923185,90.097855,8.035046,0.000059,-0.073974,-0.000059,0.073974,0.073974,0.445444,0.066216,0.445444,0.020339,0.000046,-0.002979,0.004898,0.000002,0.000061,0.000001,0.005733,0.000061,0.004553,69
10690,1,1,-0.012036,6.903936,3.890502,90.098335,7.924473,0.000063,-0.056812,-0.000063,0.056812,0.056812,0.447269,0.067111,0.447269,0.012000,0.000043,-0.002261,0.003813,0.000002,0.000054,0.000001,0.004433,0.000054,0.003527,70
10700,1,1,-0.011875,6.795959,3.856619,90.098808,7.813902,0.000067,-0.040835,-0.000067,0.040835,0.040835,0.449012,0.068009,0.449012,0.006202,0.000041,-0.001606,0.002777,0.000002,0.000044,0.000001,0.003208,0.000044,0.002558,71
10710,1,1,-0.011716,6.688563,3.821584,90.099274,7.703300,0.000069,-0.025990,-0.000069,0.025990,0.025990,0.450656,0.068907,0.450656,0.002513,0.000038,-0.001011,0.001791,0.000001,0.000031,0.000001,0.002057,0.000031,0.001643,72
10720,1,1,-0.011559,6.581690,3.785447,90.099770,7.592646,0.000073,-0.012220,-0.000073,0.012220,0.012221,0.452191,0.069802,0.452191,0.000556,0.000036,-0.000470,0.000853,0.000001,0.000016,0.000001,0.000975,0.000016,0.000780,73
10730,1,1,-0.011402,6.475290,3.748255,90.100250,7.481908,0.000074,0.000529,-0.000074,-0.000529,0.000534,0.453602,0.070693,0.453602,0.000001,0.000034,0.000020,-0.000037,0.000001,-0.000001,0.000002,0.000054,0.000002,0.000039,74
10740,1,1,-0.011247,6.369313,3.710053,90.100739,7.371067,0.000076,0.012312,-0.000076,-0.012312,0.012313,0.454877,0.071576,0.454877,0.000565,0.000032,0.000464,-0.000881,0.000001,-0.000019,0.000002,0.000997,0.000020,0.000800,75
10750,1,1,-0.011094,6.263715,3.670888,90.101227,7.260107,0.000078,0.023184,-0.000078,-0.023184,0.023184,0.456003,0.072452,0.456003,0.002002,0.000030,0.000866,-0.001680,0.000001,-0.000040,0.000002,0.001890,0.000040,0.001520,76
10760,1,1,-0.010941,6.158454,3.630803,90.101723,7.149009,0.000080,0.033199,-0.000080,-0.033199,0.033199,0.456972,0.073316,0.456972,0.004106,0.000028,0.001228,-0.002434,0.000001,-0.000061,0.000002,0.002727,0.000061,0.002197,77
10770,1,1,-0.010789,6.053493,3.589840,90.102219,7.037760,0.000082,0.042409,-0.000082,-0.042409,0.042409,0.457770,0.074169,0.457770,0.006701,0.000027,0.001555,-0.003145,0.000001,-0.000084,0.000002,0.003509,0.000084,0.002832,78
10780,1,1,-0.010638,5.948797,3.548041,90.102707,6.926348,0.000084,0.050867,-0.000084,-0.050867,0.050867,0.458393,0.075007,0.458393,0.009643,0.000025,0.001849,-0.003815,0.000001,-0.000108,0.000002,0.004240,0.000108,0.003428,79
10790,1,1,-0.010487,5.844333,3.505444,90.103226,6.814767,0.000086,0.058625,-0.000086,-0.058625,0.058625,0.458828,0.075830,0.458828,0.012811,0.000024,0.002113,-0.004446,0.000000,-0.000133,0.000002,0.004922,0.000133,0.003986,80
10800,1,1,-0.010337,5.740072,3.462087,90.103729,6.703005,0.000087,0.065732,-0.000087,-0.065732,0.065733,0.459071,0.076635,0.459071,0.016108,0.000023,0.002349,-0.005037,0.000000,-0.000158,0.000002,0.005558,0.000158,0.004508,81
10810,1,1,-0.010187,5.635987,3.418005,90.104248,6.591055,0.000088,0.072238,-0.000088,-0.072238,0.072239,0.459114,0.077422,0.459114,0.019457,0.000022,0.002561,-0.005593,0.000000,-0.000184,0.000002,0.006152,0.000184,0.004996,82
10820,1,1,-0.010037,5.532053,3.373233,90.104752,6.478911,0.000090,0.078190,-0.000090,-0.078190,0.078190,0.458953,0.078188,0.458953,0.022799,0.000022,0.002751,-0.006114,0.000000,-0.000211,0.000002,0.006704,0.000211,0.005452,83
10830,1,1,-0.009886,5.428247,3.327803,90.105286,6.366573,0.000091,0.083633,-0.000091,-0.083633,0.083633,0.458583,0.078932,0.458583,0.026088,0.000021,0.002920,-0.006601,0.000000,-0.000238,0.000003,0.007218,0.000238,0.005878,84
10840,1,1,-0.009736,5.324550,3.281745,90.105812,6.254033,0.000094,0.088612,-0.000094,-0.088612,0.088612,0.458002,0.079653,0.458002,0.029290,0.000021,0.003071,-0.007058,0.000000,-0.000265,0.000003,0.007697,0.000265,0.006276,85
10850,1,1,-0.009586,5.220941,3.235086,90.106331,6.141288,0.000095,0.093168,-0.000095,-0.093168,0.093168,0.457207,0.080350,0.457207,0.032383,0.000020,0.003205,-0.007486,-0.000000,-0.000292,0.000003,0.008143,0.000292,0.006648,86
10860,1,1,-0.009435,5.117404,3.187855,90.106880,6.028339,0.000096,0.097342,-0.000096,-0.097342,0.097342,0.456198,0.081021,0.456198,0.035354,0.000020,0.003324,-0.007887,-0.000000,-0.000320,0.000003,0.008559,0.000320,0.006994,87
10870,1,1,-0.009283,5.013924,3.140074,90.107414,5.915179,0.000098,0.101171,-0.000098,-0.101171,0.101171,0.454975,0.081666,0.454975,0.038194,0.000019,0.003429,-0.008262,-0.000000,-0.000347,0.000003,0.008946,0.000347,0.007318,88
10880,1,1,-0.009131,4.910486,3.091766,90.107971,5.801810,0.000100,0.104693,-0.000100,-0.104693,0.104693,0.453538,0.082283,0.453538,0.040903,0.000019,0.003522,-0.008614,-0.000000,-0.000375,0.000003,0.009307,0.000375,0.007621,89
10890,1,1,-0.008979,4.807077,3.042952,90.108536,5.688232,0.000102,0.107942,-0.000102,-0.107942,0.107942,0.451889,0.082871,0.451889,0.043485,0.000019,0.003605,-0.008945,-0.000000,-0.000402,0.000003,0.009644,0.000402,0.007905,90
10900,1,1,-0.008825,4.703687,2.993650,90.109093,5.574440,0.000104,0.110949,-0.000104,-0.110949,0.110949,0.450029,0.083429,0.450029,0.045945,0.000019,0.003678,-0.009256,-0.000000,-0.000430,0.000003,0.009960,0.000430,0.008170,91
10910,1,1,-0.008671,4.600304,2.943877,90.109657,5.460434,0.000106,0.113744,-0.000106,-0.113744,0.113745,0.447962,0.083956,0.447962,0.048292,0.000019,0.003743,-0.009550,-0.000000,-0.000457,0.000004,0.010257,0.000457,0.008419,92
10920,1,1,-0.008515,4.496920,2.893648,90.110252,5.346216,0.000108,0.116356,-0.000108,-0.116356,0.116356,0.445692,0.084452,0.445692,0.050538,0.000020,0.003800,-0.009827,-0.000000,-0.000485,0.000004,0.010536,0.000485,0.008653,93
10930,1,1,-0.008359,4.393525,2.842976,90.110847,5.231782,0.000110,0.118813,-0.000110,-0.118813,0.118813,0.443224,0.084914,0.443224,0.052698,0.000020,0.003850,-0.010089,-0.000000,-0.000512,0.000004,0.010799,0.000512,0.008874,94
10940,1,1,-0.008202,4.290113,2.791874,90.111412,5.117130,0.000113,0.121137,-0.000113,-0.121137,0.121137,0.440560,0.085343,0.440560,0.054781,0.000020,0.003895,-0.010338,-0.000000,-0.000539,0.000004,0.011048,0.000539,0.009083,95
10950,1,1,-0.008043,4.186677,2.740350,90.112007,5.002262,0.000116,0.123350,-0.000116,-0.123350,0.123350,0.437707,0.085738,0.437707,0.056804,0.000021,0.003934,-0.010576,-0.000000,-0.000567,0.000004,0.011284,0.000567,0.009280,96
10960,1,1,-0.007883,4.083210,2.688414,90.112625,4.887177,0.000119,0.125475,-0.000119,-0.125475,0.125475,0.434671,0.086097,0.434671,0.058779,0.000021,0.003969,-0.010803,-0.000000,-0.000594,0.000004,0.011509,0.000594,0.009468,97
10970,1,1,-0.007722,3.979708,2.636074,90.113243,4.771872,0.000122,0.127532,-0.000122,-0.127532,0.127532,0.431456,0.086420,0.431456,0.060723,0.000022,0.004001,-0.011021,-0.000000,-0.000622,0.000005,0.011725,0.000622,0.009647,98
10980,1,1,-0.007559,3.876166,2.583335,90.113876,4.656346,0.000124,0.129537,-0.000124,-0.129537,0.129537,0.428069,0.086707,0.428069,0.062649,0.000022,0.004029,-0.011232,-0.000000,-0.000650,0.000005,0.011933,0.000650,0.009819,99
10990,1,1,-0.007395,3.772579,2.530202,90.114494,4.540598,0.000128,0.131507,-0.000128,-0.131507,0.131507,0.424517,0.086956,0.424517,0.064570,0.000023,0.004055,-0.011435,-0.000000,-0.000678,0.000005,0.012133,0.000678,0.009983,100
11000,1,1,-0.007229,3.668945,2.476679,90.115158,4.424629,0.000131,0.133459,-0.000131,-0.133459,0.133459,0.420805,0.087167,0.420805,0.066500,0.000023,0.004079,-0.011633,-0.000000,-0.000706,0.000005,0.012328,0.000706,0.010142,101
11010,1,1,-0.007062,3.565260,2.422769,90.115822,4.308435,0.000134,0.135406,-0.000134,-0.135406,0.135406,0.416941,0.087339,0.416941,0.068454,0.000024,0.004101,-0.011826,-0.000000,-0.000734,0.000005,0.012517,0.000734,0.010296,102
11020,1,1,-0.006893,3.461522,2.368474,90.116486,4.192014,0.000137,0.137360,-0.000137,-0.137360,0.137360,0.412931,0.087472,0.412931,0.070444,0.000024,0.004122,-0.012015,-0.000000,-0.000763,0.000005,0.012703,0.000763,0.010445,103
11030,1,1,-0.006723,3.357727,2.313794,90.117165,4.075365,0.000141,0.139335,-0.000141,-0.139335,0.139335,0.408781,0.087564,0.408781,0.072484,0.000025,0.004142,-0.012201,-0.000000,-0.000791,0.000006,0.012885,0.000791,0.010590,104
11040,1,1,-0.006551,3.253876,2.258729,90.117867,3.958488,0.000146,0.141341,-0.000146,-0.141341,0.141341,0.404499,0.087616,0.404499,0.074585,0.000026,0.004162,-0.012384,-0.000000,-0.000821,0.000006,0.013065,0.000821,0.010733,105
