time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784194467372000000,1.153,45,1.5,2.8325107097625732,19.7189998626709,0,0,84.4000015258789,1.5191053,41.192122
1784194472005755400,5.78675537109375,180,1.5,2.8788483142852783,21.759000778198242,0.4248102605342865,293.8538818359375,84.4000015258789,1.5190591,41.1921374
1784194472395000000,6.176,180,1.5,2.225393772125244,17.34000015258789,0.5816088318824768,302.5917053222656,84.4000015258789,1.5190546,41.1921408
1784194473264116000,7.045115966796875,180,1.5,2.231501340866089,15.187000274658203,0.3723309636116028,305.9364013671875,84.4000015258789,1.5190535,41.1921416
1784194474877566200,8.658566162109375,180,1.0921852588653564,2.2475414276123047,13.175999641418457,0.8030982613563538,88.35137939453125,84.4000015258789,1.5190401,41.192149
1784194475885973800,9.666973876953126,107.89720916748047,0.32513728737831116,2.2575414180755615,11.607999801635742,0.5427225232124329,27.862485885620117,84.4000015258789,1.5190367,41.1921512
1784194476894381300,10.67538134765625,103.10332489013672,0.2580631375312805,2.2675414085388184,11.182999610900879,2.637817144393921,26.00516128540039,84.4000015258789,1.5190391,41.1921569
1784194477609755400,11.39075537109375,6.199999809265137,1.100000023841858,2.277541399002075,6.923999786376953,6.051460266113281,128.7096405029297,84.4000015258789,1.5191472,41.192074
1784194478609755600,12.390755615234376,5.199999809265137,1,2.287541389465332,5.168000221252441,6.339449405670166,131.96627807617188,84.4000015258789,1.519216,41.1920217
1784194479609755400,13.39075537109375,5.300000190734863,1,2.297541379928589,4.138999938964844,6.605914115905762,132.0011749267578,84.4000015258789,1.5192774,41.1919763
1784194480609755600,14.390755615234376,5.199999809265137,1,2.3075413703918457,3.4719998836517334,6.508365154266357,132.98805236816406,84.4000015258789,1.5193379,41.1919325
1784194481609755600,15.390755615234376,4.900000095367432,1,2.3175413608551025,2.0399999618530273,6.386059284210205,132.99960327148438,84.4000015258789,1.5193964,41.191889
1784194482609755600,16.390755615234376,5.400000095367432,1.399999976158142,2.3275413513183594,1.9800000190734863,6.0026655197143555,134.9581756591797,84.4000015258789,1.519456,41.1918472
1784194483609755600,17.390755615234376,5.300000190734863,1.2000000476837158,2.337541341781616,3.859999895095825,6.262263774871826,134.99937438964844,84.4000015258789,1.5195084,41.1918078
1784194484609756000,18.390755859375,21.600000381469727,3.5,2.347541332244873,5.840000152587891,5.762315273284912,138,84.4000015258789,1.5195633,41.1917633
1784194485609756200,19.390756103515624,8.699999809265137,2.200000047683716,2.35754132270813,8.039999961853027,6.028426647186279,138,84.4000015258789,1.5196033,41.1917183
1784194486609756400,20.39075634765625,11,2.5999999046325684,2.3675413131713867,10.100000381469727,6.048501014709473,136,84.4000015258789,1.5196533,41.1916783
1784194487609757000,21.3907568359375,6.800000190734863,1.7000000476837158,2.3775413036346436,12.100000381469727,6.273434638977051,134,84.4000015258789,1.5197083,41.19164
1784194488609757200,22.390757080078124,9,2.5999999046325684,2.3875412940979004,12.239999771118164,6.354760646820068,134,84.4000015258789,1.5197617,41.1916
1784194489609757400,23.39075732421875,9,1.899999976158142,2.3975412845611572,12.359999656677246,5.501865863800049,136,84.4000015258789,1.5198117,41.1915633
1784194490609758000,24.390758056640625,8.699999809265137,1.600000023841858,2.407541275024414,12.319999694824219,4.924347400665283,137,84.4000015258789,1.5198583,41.1915283
1784194491609758200,25.39075830078125,11.899999618530273,1.7000000476837158,2.417541265487671,12.460000038146973,4.654633045196533,139,84.4000015258789,1.5198983,41.191495
1784194491699000000,25.48,0,0,2.158832550048828,13.128000259399414,0,0,80.4000015258789,1.5198983,41.191495
1784194492609758700,26.3907587890625,14.800000190734863,1.7000000476837158,2.167940139770508,13.227999687194824,3.702911615371704,142,80.4000015258789,1.51993,41.1914683
1784194493609759000,27.390759033203125,20.200000762939453,1.600000023841858,2.1779401302337646,13.194000244140625,5.19200325012207,138,80.4000015258789,1.5199533,41.1914483
1784194494609759500,28.390759521484377,16.899999618530273,1.2999999523162842,2.1879401206970215,13.093999862670898,4.86361026763916,137,80.4000015258789,1.519975,41.1914367
1784194495609760000,29.390760009765625,17.5,1.600000023841858,2.1979401111602783,12.977999687194824,4.57999849319458,134,80.4000015258789,1.5200017,41.19142
1784194496609760300,30.39076025390625,18.700000762939453,2,2.207940101623535,12.744000434875488,4.377712726593018,136,80.4000015258789,1.520035,41.1913967
1784194497609760500,31.390760498046873,16.299999237060547,1.899999976158142,2.217940092086792,11.880000114440918,4.1939568519592285,134,80.4000015258789,1.520075,41.1913683
1784194498609761000,32.390760986328125,13.600000381469727,1.899999976158142,2.227940082550049,11.920000076293945,4.101821422576904,136,80.4000015258789,1.52012,41.1913333
1784194499609761300,33.39076123046875,10.100000381469727,1.7000000476837158,2.2379400730133057,12.0600004196167,4.189324378967285,136,80.4000015258789,1.520175,41.19129
1784194500609761500,34.39076147460938,5.400000095367432,1.100000023841858,2.2479400634765625,10.039999961853027,7.387293338775635,134,80.4000015258789,1.5202533,41.1912367
1784194501609761800,35.39076171875,4,0.8999999761581421,2.2579400539398193,8.119999885559082,7.426927089691162,136,80.4000015258789,1.5203217,41.1911917
1784194502609762300,36.39076220703125,5.300000190734863,1,2.2679402828216553,6.099999904632568,6.528736591339111,136,80.4000015258789,1.5203833,41.191145
1784194503609762600,37.390762451171874,8.399999618530273,1.2999999523162842,2.277940273284912,4.019999980926514,5.3608317375183105,135,80.4000015258789,1.5204367,41.1911067
1784194504609762800,38.3907626953125,11.300000190734863,1.2999999523162842,2.287940263748169,1.8600000143051147,4.022554397583008,146,80.4000015258789,1.520475,41.1910733
1784194505866000000,39.646999755859376,0,0,12.377603530883789,52.04899978637695,0,0,78.0999984741211,1.520475,41.1910733
1784194506609763600,40.390763671875,18.100000381469727,1.2999999523162842,12.385041236877441,1.7999999523162842,2.5097856521606445,171,78.0999984741211,1.5205067,41.1910267
1784194507609763800,41.39076391601562,13.600000381469727,1.600000023841858,12.395041465759277,1.7999999523162842,3.458418607711792,188,78.0999984741211,1.5205083,41.1910017
1784194508609764000,42.39076416015625,11.5,1.5,12.405040740966797,1.7999999523162842,4.573821544647217,213,78.0999984741211,1.52049,41.19097
1784194509609764600,43.3907646484375,11.699999809265137,1.899999976158142,12.415040969848633,1.7999999523162842,6.078869342803955,225,78.0999984741211,1.5204483,41.190935
1784194510609765000,44.39076513671875,8.100000381469727,1.600000023841858,12.425041198730469,1.8200000524520874,7.456780910491943,227,78.0999984741211,1.5203883,41.190895
1784194511609765400,45.39076538085938,6.099999904632568,1.5,12.435041427612305,1.840000033378601,8.754910469055176,225,78.0999984741211,1.5203183,41.1908433
1784194512609766000,46.39076586914062,5.400000095367432,1.399999976158142,12.44504165649414,1.8600000143051147,9.56714153289795,224,78.0999984741211,1.52024,41.190785
1784194513609766100,47.39076611328125,4.699999809265137,1.2999999523162842,12.45504093170166,1.8799999952316284,9.605746269226074,224,78.0999984741211,1.5201583,41.1907217
1784194514609766400,48.390766357421874,5.599999904632568,1.5,12.465041160583496,1.899999976158142,9.618099212646484,225,78.0999984741211,1.5200767,41.1906617
1784194515609767000,49.390766845703126,6.699999809265137,1.7000000476837158,12.475041389465332,1.899999976158142,9.530596733093262,225,78.0999984741211,1.5199983,41.1906
1784194516609767200,50.39076708984375,5.699999809265137,1.399999976158142,12.485041618347168,1.899999976158142,8.84447193145752,222,78.0999984741211,1.5199233,41.1905417
1784194517609767700,51.390767578125,6.099999904632568,2.0999999046325684,12.495040893554688,1.9199999570846558,8.283939361572266,224,78.0999984741211,1.51985,41.1904867
1784194518609768000,52.39076782226562,7.099999904632568,1.899999976158142,12.505041122436523,1.940000057220459,7.737819194793701,224,78.0999984741211,1.5197833,41.1904367
1784194519609768200,53.390768310546875,8.699999809265137,2,12.51504135131836,1.9600000381469727,7.2735395431518555,223,78.0999984741211,1.51972,41.19039
1784194520609768400,54.3907685546875,8.199999809265137,1.7000000476837158,12.525041580200195,1.9800000190734863,6.593076705932617,220,78.0999984741211,1.5196617,41.1903467
1784194521609768700,55.39076879882813,9,1.600000023841858,12.535040855407715,2,5.776212692260742,219,78.0999984741211,1.5196117,41.1903067
1784194522609769200,56.39076928710937,16.600000381469727,2,12.54504108428955,2,4.2057952880859375,230,78.0999984741211,1.5195683,41.1902783
1784194523609769500,57.39076953125,16.600000381469727,1.5,12.555041313171387,2,3.4553303718566895,257,78.0999984741211,1.5195333,41.1902667
1784194524609769700,58.39076977539062,11.699999809265137,1.600000023841858,12.565041542053223,1.9800000190734863,3.8146064281463623,284,78.0999984741211,1.5194967,41.19027
