time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000003,0.149998,0.000002,-0.000422,24.999699,0.000589,-0.000004,-0.000005,1.570796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000004,-0.249999,-0.000006,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149998,1,0
10000,-0.000008,0.336822,0.016391,-0.000870,24.999147,0.001085,0.000007,-0.000008,1.570800,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.006017,0.000011,-0.221084,0.043674,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157912,3,0
20000,-0.000017,0.549170,0.030596,-0.001351,24.998514,0.001872,0.000009,-0.000017,1.570801,0.000002,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.004046,0.000022,-0.169355,0.052013,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131712,3,0
30000,-0.000028,0.776731,0.039477,-0.001789,24.997986,0.002399,0.000004,-0.000014,1.570789,0.000004,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.002296,0.000035,-0.123271,0.041332,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100848,3,0
40000,-0.000043,1.024727,0.035799,-0.002286,24.997864,0.002726,-0.000005,-0.000023,1.570794,0.000005,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000084,0.000051,-0.012886,-0.020990,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010902,3,0
50000,-0.000061,1.271722,0.040886,-0.002669,24.997604,0.003398,-0.000002,-0.000025,1.570798,0.000006,0.000000,-0.000002,-0.000000,0.000000,-0.000000,0.000233,0.000070,-0.022332,0.033661,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019351,3,0
60000,-0.000081,1.525099,0.042150,-0.003101,24.997662,0.003921,0.000002,-0.000029,1.570789,0.000004,0.000000,-0.000003,-0.000000,0.000000,-0.000000,0.000135,0.000092,0.028858,0.009380,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025457,3,0
70000,-0.000103,1.768162,0.036430,-0.003448,24.997143,0.003967,0.000009,-0.000034,1.570794,0.000009,0.000000,0.000001,-0.000000,0.000000,-0.000000,0.001005,0.000115,-0.065488,-0.049831,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058575,3,0
80000,-0.000127,2.019042,0.037079,-0.003772,24.997038,0.004376,0.000019,-0.000026,1.570782,0.000008,0.000000,0.000001,-0.000000,0.000000,-0.000000,0.000019,0.000141,0.009518,0.005835,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008609,3,0
90000,-0.000154,2.265289,0.037993,-0.004136,24.996548,0.004809,0.000023,-0.000031,1.570778,0.000014,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000288,0.000169,-0.042572,0.009205,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038851,3,0
100000,-0.000184,2.519211,0.037780,-0.004574,24.996862,0.005469,0.000023,-0.000032,1.570774,0.000006,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000371,0.000200,0.049127,-0.003108,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045170,3,0
110000,-0.000216,2.774670,0.038871,-0.004955,24.997459,0.006144,0.000017,-0.000031,1.570768,-0.000008,0.000000,-0.000002,-0.000000,-0.000000,0.000000,0.000859,0.000233,0.073508,0.012966,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068015,3,0
120000,-0.000251,3.031362,0.039781,-0.005369,24.998461,0.006674,0.000022,-0.000021,1.570768,-0.000029,0.000000,-0.000005,-0.000000,-0.000001,0.000000,0.001459,0.000270,0.096346,0.011436,0.418359,0.418359,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089628,3,0
130000,-0.000288,3.283859,0.041335,-0.005763,24.998798,0.007318,0.000026,-0.000015,1.570770,-0.000039,0.000000,-0.000010,-0.000000,-0.000001,0.000000,0.000302,0.000308,0.038434,0.021502,0.392369,0.392369,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035922,3,0
140000,-0.000329,3.541477,0.041020,-0.006207,25.000238,0.007610,0.000023,0.000001,1.570774,-0.000075,0.000000,-0.000008,-0.000000,-0.000001,0.000000,0.002406,0.000350,0.123876,-0.006050,0.369667,0.369667,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116244,3,0
150000,-0.000372,3.798744,0.040987,-0.006602,25.001863,0.007942,0.000030,0.000011,1.570777,-0.000117,0.000001,-0.000008,-0.000000,-0.000002,0.000000,0.002440,0.000395,0.124668,-0.001842,0.349696,0.349696,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117403,3,0
160000,-0.000418,4.054624,0.040757,-0.007055,25.003370,0.008544,0.000021,0.000027,1.570782,-0.000157,0.000001,-0.000006,-0.000000,-0.000003,0.000000,0.001772,0.000442,0.105931,-0.005486,0.332021,0.332021,0.346600,1.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100070,3,0
170000,-0.000466,4.303038,0.041674,-0.007438,25.002689,0.009454,0.000031,0.000019,1.570786,-0.000144,0.000001,-0.000012,-0.000000,-0.000003,0.000000,0.000184,0.000492,-0.030689,0.015031,0.316298,0.316298,0.329260,1.007991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029075,3,0
180000,-0.000517,4.556028,0.040375,-0.007789,25.003494,0.009640,0.000039,0.000021,1.570783,-0.000172,0.000001,0.000000,-0.000000,-0.000004,0.000000,0.000661,0.000544,0.058846,-0.026755,0.302247,0.302247,0.313817,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055883,3,0
190000,-0.000569,4.808206,0.039606,-0.008117,25.004225,0.010029,0.000046,0.000019,1.570776,-0.000196,0.000001,0.000010,-0.000000,-0.000004,0.000000,0.000361,0.000598,0.044393,-0.017444,0.289642,0.289643,0.300003,1.007645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042254,3,0
200000,-0.000624,5.058752,0.040627,-0.008508,25.004347,0.010767,0.000052,0.000020,1.570764,-0.000202,0.000002,-0.000001,-0.000000,-0.000004,0.000000,0.000077,0.000655,0.010877,0.019131,0.278297,0.278297,0.287598,1.007295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010391,3,0
210000,-0.000681,5.313183,0.041810,-0.008807,25.006014,0.011748,0.000050,0.000049,1.570757,-0.000265,0.000002,-0.000016,-0.000000,-0.000006,0.000000,0.001623,0.000712,0.098272,0.023204,0.268056,0.268056,0.276421,1.006816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093885,3,0
220000,-0.000739,5.566795,0.041908,-0.009174,25.007507,0.012159,0.000042,0.000065,1.570759,-0.000323,0.000003,-0.000016,-0.000000,-0.000008,0.000000,0.001082,0.000773,0.082370,-0.000526,0.258790,0.258790,0.266321,1.006202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078821,3,0
230000,-0.000801,5.820507,0.040876,-0.009611,25.009214,0.012027,0.000034,0.000089,1.570754,-0.000389,0.000003,0.000005,-0.000000,-0.000010,0.000000,0.001330,0.000836,0.087170,-0.027008,0.250388,0.250388,0.257172,1.005446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083536,3,0
240000,-0.000863,6.076727,0.040589,-0.009903,25.012352,0.012218,0.000044,0.000124,1.570752,-0.000514,0.000004,0.000013,-0.000000,-0.000014,0.000000,0.003687,0.000900,0.151504,-0.009912,0.242759,0.242759,0.248866,1.004541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145377,3,0
250000,-0.000930,6.332889,0.040098,-0.010388,25.015648,0.012389,0.000056,0.000169,1.570752,-0.000651,0.000005,0.000026,-0.000000,-0.000019,0.000000,0.003819,0.000968,0.153678,-0.015375,0.235823,0.235823,0.241314,1.003481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147641,3,0
260000,-0.000997,6.589008,0.038835,-0.010724,25.019144,0.011936,0.000067,0.000209,1.570755,-0.000801,0.000006,0.000060,-0.000000,-0.000025,0.000000,0.004099,0.001037,0.155909,-0.035583,0.229509,0.229509,0.234436,1.002258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149948,3,0
270000,-0.001068,6.843615,0.038996,-0.011195,25.021944,0.012631,0.000063,0.000257,1.570743,-0.000923,0.000007,0.000059,-0.000000,-0.000030,0.000000,0.002250,0.001110,0.118422,0.000913,0.223760,0.223760,0.228165,1.000869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114011,3,0
280000,-0.001142,7.097560,0.039755,-0.011668,25.024412,0.013465,0.000057,0.000301,1.570740,-0.001036,0.000009,0.000040,-0.000000,-0.000034,0.000000,0.001728,0.001185,0.102334,0.016960,0.218523,0.218523,0.222443,0.999307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098614,3,0
290000,-0.001218,7.354441,0.039283,-0.012027,25.029146,0.013632,0.000050,0.000364,1.570732,-0.001255,0.000010,0.000060,-0.000000,-0.000043,0.000000,0.005625,0.001263,0.186306,-0.016932,0.213752,0.213752,0.217219,0.997567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179673,3,0
300000,-0.001296,7.609204,0.037980,-0.012462,25.032421,0.012931,0.000042,0.000415,1.570721,-0.001416,0.000012,0.000111,-0.000000,-0.000050,0.000000,0.002909,0.001343,0.128168,-0.040731,0.209408,0.209408,0.212446,0.995645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123702,3,0
310000,-0.001376,7.863360,0.039556,-0.012862,25.035511,0.014343,0.000037,0.000471,1.570706,-0.001566,0.000014,0.000056,-0.000000,-0.000057,0.000000,0.002295,0.001425,0.111917,0.041624,0.205454,0.205454,0.208087,0.993536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108094,3,0
320000,-0.001457,8.120298,0.041011,-0.013167,25.041075,0.015727,0.000037,0.000555,1.570693,-0.001843,0.000016,0.000002,-0.000001,-0.000070,0.000000,0.006405,0.001508,0.195672,0.038439,0.201859,0.201859,0.204105,0.991237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.189094,3,0
330000,-0.001540,8.372626,0.040478,-0.013494,25.042753,0.015538,0.000031,0.000579,1.570679,-0.001930,0.000018,0.000033,-0.000001,-0.000074,0.000000,0.000611,0.001593,0.057952,-0.020780,0.198595,0.198595,0.200469,0.988743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056055,3,0
340000,-0.001625,8.627733,0.039645,-0.013952,25.046949,0.015313,0.000034,0.000651,1.570668,-0.002157,0.000021,0.000080,-0.000001,-0.000085,0.000000,0.003471,0.001680,0.143549,-0.030276,0.195636,0.195636,0.197151,0.986053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138878,3,0
350000,-0.001711,8.881646,0.040936,-0.014230,25.050249,0.016749,0.000041,0.000705,1.570653,-0.002335,0.000024,0.000022,-0.000001,-0.000094,0.000000,0.002048,0.001768,0.107068,0.035060,0.192960,0.192960,0.194125,0.983164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103638,3,0
360000,-0.001798,9.135691,0.040403,-0.014535,25.053699,0.016400,0.000038,0.000769,1.570656,-0.002531,0.000027,0.000061,-0.000001,-0.000104,0.000000,0.002087,0.001857,0.111548,-0.022080,0.190545,0.190545,0.191370,0.980073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108020,3,0
370000,-0.001887,9.391113,0.040168,-0.014904,25.058687,0.016687,0.000047,0.000870,1.570648,-0.002818,0.000031,0.000084,-0.000001,-0.000120,0.000000,0.003939,0.001948,0.155653,-0.012871,0.188373,0.188373,0.188863,0.976779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150778,3,0
380000,-0.001977,9.645392,0.039919,-0.015292,25.062634,0.016812,0.000051,0.000945,1.570639,-0.003048,0.000034,0.000110,-0.000002,-0.000132,0.000001,0.002311,0.002040,0.118848,-0.013540,0.186426,0.186426,0.186586,0.973282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115172,3,0
390000,-0.002067,9.899804,0.041466,-0.015543,25.066833,0.018540,0.000047,0.001033,1.570633,-0.003297,0.000039,0.000020,-0.000002,-0.000146,0.000001,0.002766,0.002133,0.122954,0.044698,0.184689,0.184689,0.184522,0.969581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119187,3,0
400000,-0.002159,10.154954,0.041828,-0.015916,25.071981,0.019111,0.000059,0.001141,1.570624,-0.003607,0.000043,0.000008,-0.000002,-0.000165,0.000001,0.003488,0.002227,0.146806,0.005703,0.183147,0.183147,0.182655,0.965675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142341,3,0
410000,-0.002253,10.411425,0.043341,-0.016289,25.078857,0.020973,0.000061,0.001276,1.570618,-0.004027,0.000049,-0.000088,-0.000002,-0.000190,0.000001,0.006130,0.002323,0.189788,0.043656,0.181786,0.181786,0.180971,0.961566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184052,3,0
