time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000000,0.149996,0.000002,0.000047,24.999298,0.000479,0.000015,-0.000015,1.570790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000000,-0.249995,-0.000005,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,0.000001,0.359535,0.006252,0.000105,24.998453,0.000992,0.000023,-0.000032,1.570786,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002414,-0.000001,-0.141557,0.016641,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101109,3,0
20000,0.000002,0.593336,0.005425,0.000207,24.997610,0.001738,0.000034,-0.000048,1.570778,0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000688,-0.000003,-0.072782,-0.003099,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056605,3,0
30000,0.000005,0.849012,-0.001789,0.000316,24.997219,0.002448,0.000048,-0.000049,1.570777,0.000001,-0.000000,0.000001,-0.000000,-0.000000,-0.000000,0.000284,-0.000006,0.031366,-0.033775,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025660,3,0
40000,0.000008,1.101171,0.007700,0.000485,24.996675,0.003381,0.000050,-0.000059,1.570772,0.000000,-0.000000,-0.000001,0.000000,-0.000000,-0.000000,0.000422,-0.000009,0.014241,0.053564,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012048,3,0
50000,0.000012,1.348563,0.008590,0.000635,24.995989,0.004195,0.000048,-0.000071,1.570757,0.000001,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000058,-0.000014,-0.019245,0.005651,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016675,3,0
60000,0.000017,1.602237,0.009966,0.000698,24.995674,0.004981,0.000063,-0.000087,1.570745,-0.000001,-0.000000,-0.000002,0.000000,-0.000000,-0.000000,0.000161,-0.000019,0.031554,0.010155,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027834,3,0
70000,0.000022,1.845529,0.014781,0.000775,24.994717,0.005980,0.000068,-0.000100,1.570727,0.000004,-0.000000,-0.000005,0.000000,0.000000,0.000000,0.000843,-0.000025,-0.063086,0.041152,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056426,3,0
80000,0.000028,2.094687,0.013609,0.000859,24.994001,0.006712,0.000079,-0.000114,1.570727,0.000005,-0.000000,-0.000004,0.000000,0.000000,0.000000,0.000031,-0.000031,-0.008183,-0.011950,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007401,3,0
90000,0.000035,2.342978,0.017644,0.001023,24.993191,0.007606,0.000086,-0.000120,1.570719,0.000007,-0.000000,-0.000009,0.000000,0.000000,0.000000,0.000321,-0.000038,-0.018787,0.042079,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017145,3,0
100000,0.000043,2.589006,0.021611,0.001175,24.992216,0.008617,0.000084,-0.000131,1.570713,0.000015,-0.000000,-0.000016,0.000000,0.000000,0.000000,0.000668,-0.000047,-0.048404,0.045075,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044505,3,0
110000,0.000052,2.837718,0.023823,0.001349,24.991457,0.009633,0.000093,-0.000148,1.570706,0.000018,-0.000000,-0.000020,0.000000,0.000000,0.000000,0.000149,-0.000056,-0.016117,0.026647,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014912,3,0
