time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000002,0.149991,-0.000004,0.000394,24.998512,-0.000933,0.000000,0.000012,1.570777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006249,-0.000004,-0.249988,0.000009,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149991,1,0
10000,0.000008,0.365201,-0.000230,0.000835,24.997040,-0.001557,0.000017,0.000019,1.570765,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001762,-0.000011,-0.121659,-0.000561,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086896,3,0
20000,0.000016,0.575635,-0.020681,0.001332,24.995346,-0.002613,0.000019,0.000012,1.570740,0.000002,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.004779,-0.000021,-0.177824,-0.074890,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138299,3,0
30000,0.000028,0.798348,-0.026826,0.001808,24.993608,-0.003308,0.000026,0.000015,1.570731,0.000005,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.003162,-0.000034,-0.149693,-0.028517,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122464,3,0
40000,0.000043,1.033785,-0.025318,0.002233,24.991867,-0.003953,0.000030,0.000015,1.570704,0.000007,-0.000000,0.000001,0.000000,0.000000,0.000000,0.001259,-0.000050,-0.094082,0.008766,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079597,3,0
50000,0.000059,1.271549,-0.025324,0.002582,24.990238,-0.004887,0.000030,0.000015,1.570690,0.000011,-0.000000,0.000001,0.000000,0.000000,0.000000,0.001195,-0.000069,-0.090957,0.000289,0.801036,0.801036,0.900822,1.003485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078814,3,0
60000,0.000078,1.510811,-0.028361,0.002925,24.988396,-0.005610,0.000033,0.000021,1.570667,0.000017,-0.000000,0.000002,0.000000,0.000000,0.000000,0.001271,-0.000089,-0.090156,-0.022837,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079529,3,0
70000,0.000101,1.761584,-0.030025,0.003464,24.987221,-0.006645,0.000037,0.000022,1.570655,0.000016,-0.000000,0.000003,0.000000,0.000000,0.000000,0.000039,-0.000113,0.008541,-0.013821,0.633370,0.633370,0.693801,1.004689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007640,3,0
80000,0.000126,2.005391,-0.029205,0.003857,24.985554,-0.007516,0.000039,0.000018,1.570629,0.000022,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000615,-0.000140,-0.063311,0.008629,0.573673,0.573673,0.622594,1.005261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057258,3,0
90000,0.000154,2.250979,-0.029070,0.004204,24.983862,-0.008179,0.000052,0.000019,1.570602,0.000029,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000361,-0.000168,-0.048675,0.002314,0.524488,0.524488,0.564865,1.005802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044420,3,0
