time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000001,0.149995,0.000003,0.000107,24.999123,0.000744,-0.000001,0.000007,1.570811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000001,-0.249994,-0.000007,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149995,1,0
10000,0.000003,0.359533,-0.019684,0.000323,24.998272,0.001308,-0.000002,0.000009,1.570821,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.002673,-0.000004,-0.141554,-0.052535,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101107,3,0
20000,0.000006,0.571240,-0.034812,0.000459,24.997149,0.001695,-0.000009,0.000004,1.570847,0.000002,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.004216,-0.000007,-0.172173,-0.055527,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133904,3,0
30000,0.000010,0.802003,-0.042602,0.000596,24.996119,0.002332,0.000004,0.000003,1.570870,0.000004,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.001694,-0.000012,-0.105564,-0.036457,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086362,3,0
40000,0.000014,1.043026,-0.048882,0.000739,24.995163,0.002671,0.000016,0.000012,1.570886,0.000005,-0.000000,0.000002,-0.000000,0.000000,0.000000,0.000650,-0.000017,-0.058012,-0.035732,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049080,3,0
50000,0.000021,1.274281,-0.052077,0.000940,24.993738,0.003036,0.000019,0.000021,1.570907,0.000011,-0.000000,0.000003,-0.000000,0.000000,0.000000,0.002896,-0.000024,-0.139993,-0.021486,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121303,3,0
60000,0.000028,1.517943,-0.050980,0.001104,24.992662,0.003710,0.000021,0.000014,1.570933,0.000015,-0.000000,0.000003,0.000000,0.000000,0.000000,0.000425,-0.000032,-0.053171,0.008115,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046903,3,0
70000,0.000036,1.774302,-0.055498,0.001229,24.992437,0.003929,0.000024,0.000027,1.570948,0.000010,-0.000000,0.000006,-0.000000,0.000000,0.000000,0.000784,-0.000040,0.060997,-0.039427,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054559,3,0
80000,0.000046,2.024548,-0.056864,0.001446,24.991854,0.004406,0.000034,0.000023,1.570965,0.000009,-0.000000,0.000007,0.000000,0.000000,0.000000,0.000029,-0.000050,0.003429,-0.013603,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003102,3,0
90000,0.000057,2.273737,-0.055495,0.001656,24.991034,0.005185,0.000038,0.000022,1.570988,0.000011,-0.000000,0.000005,0.000000,0.000000,0.000000,0.000040,-0.000062,-0.008263,0.014002,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007541,3,0
100000,0.000068,2.528524,-0.055967,0.001730,24.990984,0.005820,0.000036,0.000036,1.571003,0.000001,-0.000000,0.000006,0.000000,-0.000000,-0.000000,0.000569,-0.000074,0.060618,-0.006154,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055735,3,0
110000,0.000080,2.783229,-0.054654,0.001786,24.990978,0.006663,0.000037,0.000051,1.571015,-0.000011,-0.000000,0.000003,0.000000,-0.000000,-0.000000,0.000675,-0.000086,0.064258,0.015691,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059456,3,0
120000,0.000092,3.035100,-0.056717,0.001924,24.990711,0.006829,0.000038,0.000058,1.571031,-0.000017,-0.000000,0.000009,0.000000,-0.000000,-0.000000,0.000252,-0.000099,0.028220,-0.028907,0.418359,0.418359,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026253,3,0
130000,0.000105,3.283375,-0.053819,0.002008,24.989708,0.007946,0.000033,0.000063,1.571041,-0.000011,-0.000000,-0.000001,0.000000,-0.000000,-0.000000,0.000356,-0.000112,-0.024858,0.040946,0.392369,0.392369,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023233,3,0
140000,0.000119,3.534810,-0.055986,0.002175,24.989447,0.007982,0.000040,0.000060,1.571062,-0.000018,-0.000000,0.000009,0.000000,-0.000000,-0.000000,0.000287,-0.000126,0.025060,-0.034787,0.369667,0.369667,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023516,3,0
150000,0.000133,3.783090,-0.057717,0.002276,24.988394,0.008140,0.000051,0.000062,1.571072,-0.000009,-0.000000,0.000019,0.000000,-0.000000,-0.000000,0.000258,-0.000141,-0.027583,-0.029756,0.349696,0.349696,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025976,3,0
160000,0.000149,4.038603,-0.055883,0.002433,24.989178,0.009031,0.000045,0.000074,1.571082,-0.000048,-0.000000,0.000008,0.000000,-0.000001,-0.000000,0.001777,-0.000158,0.101848,0.030266,0.332022,0.332022,0.346600,1.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096212,3,0
170000,0.000165,4.294010,-0.057276,0.002494,24.990152,0.009340,0.000050,0.000096,1.571111,-0.000092,-0.000000,0.000019,0.000000,-0.000002,-0.000000,0.001849,-0.000174,0.104753,-0.027168,0.316298,0.316298,0.329260,1.007991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099230,3,0
180000,0.000181,4.550334,-0.053991,0.002607,24.991495,0.010931,0.000061,0.000109,1.571137,-0.000153,-0.000000,-0.000009,0.000000,-0.000004,-0.000000,0.003164,-0.000191,0.127641,0.060902,0.302248,0.302248,0.313817,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121212,3,0
190000,0.000199,4.805545,-0.054187,0.002745,24.992678,0.011253,0.000059,0.000138,1.571157,-0.000211,-0.000000,-0.000006,0.000000,-0.000005,-0.000000,0.001920,-0.000209,0.109850,-0.006201,0.289643,0.289643,0.300003,1.007646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104548,3,0
200000,0.000217,5.060708,-0.053982,0.002882,24.993992,0.011769,0.000062,0.000154,1.571181,-0.000277,-0.000001,-0.000007,0.000000,-0.000007,-0.000000,0.002032,-0.000227,0.113054,0.001839,0.278297,0.278297,0.287598,1.007296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107810,3,0
210000,0.000235,5.316725,-0.053180,0.002928,24.995867,0.012469,0.000060,0.000178,1.571209,-0.000364,-0.000001,-0.000016,0.000000,-0.000010,-0.000000,0.002987,-0.000246,0.136182,0.014746,0.268056,0.268056,0.276421,1.006818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130099,3,0
