time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000004,0.150004,0.000003,0.000706,25.000681,0.000832,-0.000009,-0.000022,1.570774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000007,-0.250009,-0.000008,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229520,1,0
10000,0.000012,0.280038,0.010052,0.001213,25.000660,0.001611,-0.000015,-0.000041,1.570744,0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.021064,-0.000016,-0.419897,0.026753,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101128,3,0
20000,0.000024,0.390144,0.013447,0.001972,24.999393,0.002498,-0.000015,-0.000068,1.570733,0.000007,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.051375,-0.000031,-0.629444,0.012356,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047192,3,0
30000,0.000042,0.512853,0.015573,0.002645,24.997318,0.003223,-0.000022,-0.000095,1.570720,0.000019,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.066782,-0.000051,-0.699779,0.009772,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182909,3,0
40000,0.000064,0.636197,0.011326,0.003403,24.994112,0.004196,-0.000019,-0.000124,1.570702,0.000043,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.095465,-0.000076,-0.822468,-0.024298,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317991,3,0
50000,0.000087,0.754571,0.007404,0.003679,24.989681,0.004933,-0.000024,-0.000155,1.570688,0.000085,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.140369,-0.000101,-0.985541,-0.026462,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458043,3,0
60000,0.000114,0.883724,0.005101,0.004136,24.983820,0.005777,-0.000028,-0.000180,1.570685,0.000147,-0.000000,0.000002,-0.000000,0.000001,0.000000,0.154315,-0.000129,-1.024352,-0.018079,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.587316,3,0
70000,0.000146,1.009712,0.003900,0.005017,24.976425,0.006654,-0.000032,-0.000230,1.570667,0.000240,-0.000000,0.000003,-0.000000,0.000002,0.000000,0.205247,-0.000164,-1.173329,-0.010967,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.719753,3,0
80000,0.000184,1.127658,0.001001,0.005751,24.966272,0.007328,-0.000046,-0.000283,1.570652,0.000381,-0.000000,0.000006,-0.000000,0.000003,0.000000,0.286659,-0.000204,-1.378758,-0.028663,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860233,3,0
90000,0.000226,1.274305,-0.002711,0.006327,24.956486,0.008082,-0.000054,-0.000343,1.570630,0.000531,-0.000000,0.000011,-0.000000,0.000005,0.000000,0.211501,-0.000248,-1.178537,-0.040320,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972013,3,0
100000,0.000272,1.441161,-0.006598,0.007020,24.947536,0.008788,-0.000061,-0.000417,1.570614,0.000691,-0.000000,0.000018,-0.000000,0.000007,0.000000,0.161923,-0.000296,-1.026906,-0.046169,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.063583,3,0
110000,0.000320,1.614815,-0.008739,0.007299,24.937603,0.009517,-0.000058,-0.000497,1.570598,0.000880,-0.000000,0.000023,-0.000000,0.000010,0.000000,0.158920,-0.000345,-1.014760,-0.028151,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.148355,3,0
120000,0.000372,1.804901,-0.011628,0.007976,24.928385,0.010089,-0.000055,-0.000574,1.570575,0.001067,-0.000000,0.000032,0.000000,0.000013,0.000000,0.112372,-0.000399,-0.850370,-0.040544,0.418359,0.418359,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.216694,3,0
130000,0.000427,1.993957,-0.013080,0.008504,24.917830,0.010895,-0.000062,-0.000664,1.570556,0.001303,-0.000000,0.000037,0.000000,0.000017,0.000000,0.132235,-0.000457,-0.921094,-0.022669,0.392370,0.392370,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.286065,3,0
140000,0.000487,2.191898,-0.015166,0.009154,24.907669,0.011441,-0.000070,-0.000763,1.570540,0.001548,-0.000000,0.000047,0.000000,0.000022,0.000000,0.108376,-0.000518,-0.831739,-0.034058,0.369667,0.369667,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.346550,3,0
150000,0.000550,2.401828,-0.015863,0.009740,24.898897,0.011861,-0.000076,-0.000852,1.570517,0.001774,-0.000001,0.000051,0.000000,0.000026,0.000000,0.070854,-0.000584,-0.671756,-0.013404,0.349696,0.349696,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.395045,3,0
160000,0.000615,2.614137,-0.016033,0.010139,24.889587,0.012728,-0.000078,-0.000943,1.570495,0.002026,-0.000001,0.000053,0.000000,0.000032,0.000000,0.069197,-0.000651,-0.662930,-0.005161,0.332022,0.332022,0.346600,1.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.441162,3,0
170000,0.000684,2.827387,-0.013668,0.010617,24.879953,0.014222,-0.000075,-0.001055,1.570459,0.002315,-0.000001,0.000036,0.000000,0.000039,0.000000,0.072485,-0.000722,-0.676362,0.040612,0.316299,0.316299,0.329260,1.007991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.486338,3,0
180000,0.000756,3.045403,-0.013184,0.011188,24.870447,0.015124,-0.000084,-0.001166,1.570444,0.002606,-0.000001,0.000033,0.000000,0.000046,0.000000,0.059132,-0.000796,-0.611207,0.006390,0.302248,0.302248,0.313817,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.526748,3,0
190000,0.000831,3.266562,-0.014843,0.011735,24.861044,0.015207,-0.000084,-0.001277,1.570439,0.002908,-0.000002,0.000052,0.000000,0.000054,0.000000,0.051872,-0.000873,-0.570701,-0.036335,0.289644,0.289644,0.300003,1.007645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.564015,3,0
200000,0.000897,3.468590,-0.017166,0.012198,24.852911,0.015173,-0.000091,-0.001383,1.570418,0.003177,-0.000002,0.000081,0.000000,0.000062,0.000000,0.035341,-0.000941,-0.468720,-0.051524,0.278090,0.278090,0.287401,1.007176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.620413,3,0
210000,0.000979,3.695838,-0.018319,0.012688,24.844515,0.015629,-0.000106,-0.001503,1.570395,0.003479,-0.000003,0.000099,0.000000,0.000071,0.000000,0.036338,-0.001024,-0.476862,-0.028558,0.267849,0.267849,0.276224,1.006727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.651591,3,0
220000,0.001063,3.928511,-0.018533,0.013226,24.837807,0.016348,-0.000109,-0.001594,1.570385,0.003732,-0.000004,0.000104,0.000000,0.000079,0.000000,0.021385,-0.001111,-0.366083,-0.008549,0.258583,0.258583,0.266125,1.006142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.677343,3,0
230000,0.001152,4.162705,-0.019569,0.013889,24.831194,0.016793,-0.000113,-0.001695,1.570380,0.003988,-0.000005,0.000125,0.000000,0.000087,0.000001,0.018619,-0.001202,-0.340262,-0.028224,0.250183,0.250183,0.256976,1.005416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.701575,3,0
240000,0.001244,4.399051,-0.018669,0.014409,24.825151,0.018118,-0.000108,-0.001796,1.570372,0.004230,-0.000006,0.000111,0.000000,0.000095,0.000001,0.014069,-0.001297,-0.296085,0.017408,0.242554,0.242554,0.248671,1.004539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.723655,3,0
250000,0.001341,4.632646,-0.017632,0.015090,24.817205,0.019408,-0.000116,-0.001922,1.570350,0.004560,-0.000007,0.000092,0.000000,0.000107,0.000001,0.022390,-0.001395,-0.373340,0.021084,0.235618,0.235618,0.241120,1.003508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.748486,3,0
260000,0.001441,4.870545,-0.018367,0.015701,24.811386,0.019822,-0.000109,-0.002035,1.570335,0.004816,-0.000008,0.000115,0.000000,0.000116,0.000001,0.011685,-0.001498,-0.268914,-0.024024,0.229306,0.229306,0.234243,1.002314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.769014,3,0
270000,0.001544,5.109410,-0.017994,0.016312,24.805752,0.020675,-0.000115,-0.002131,1.570310,0.005070,-0.000010,0.000110,0.000000,0.000126,0.000001,0.009898,-0.001604,-0.248328,0.004393,0.223558,0.223558,0.227973,1.000953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.788574,3,0
280000,0.001650,5.349152,-0.019556,0.016743,24.800697,0.020350,-0.000112,-0.002230,1.570300,0.005320,-0.000012,0.000162,0.000000,0.000136,0.000001,0.008771,-0.001712,-0.228714,-0.047960,0.218322,0.218322,0.222252,0.999419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.807259,3,0
