time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000004,0.149996,0.000003,-0.000708,24.999319,0.000805,-0.000013,-0.000013,1.570796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000007,-0.249996,-0.000008,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,-0.000013,0.370897,0.001318,-0.001365,24.998793,0.001792,-0.000016,-0.000016,1.570796,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.001235,0.000018,-0.101802,0.003458,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072713,3,0
20000,-0.000027,0.606596,0.001863,-0.002148,24.998217,0.002800,-0.000029,-0.000024,1.570801,0.000001,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000536,0.000034,-0.064271,0.001898,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049986,3,0
30000,-0.000046,0.841787,0.008640,-0.002908,24.997576,0.003924,-0.000030,-0.000025,1.570802,0.000002,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.001031,0.000056,-0.081297,0.031435,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066509,3,0
40000,-0.000070,1.098124,0.014192,-0.003681,24.997389,0.004778,-0.000042,-0.000034,1.570799,0.000001,0.000000,-0.000001,-0.000000,-0.000000,0.000000,0.000374,0.000082,0.041340,0.031185,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034975,3,0
50000,-0.000098,1.351238,0.014583,-0.004379,24.997072,0.005831,-0.000058,-0.000028,1.570794,0.000000,0.000000,-0.000001,-0.000000,-0.000000,0.000000,0.000081,0.000114,0.023552,0.002213,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020408,3,0
60000,-0.000132,1.609294,0.017075,-0.005123,24.997147,0.006959,-0.000074,-0.000040,1.570798,-0.000004,0.000000,-0.000003,-0.000000,-0.000000,0.000000,0.000742,0.000150,0.068624,0.018555,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060535,3,0
70000,-0.000171,1.860249,0.015778,-0.005866,24.996830,0.007648,-0.000090,-0.000045,1.570799,-0.000005,0.000000,-0.000002,-0.000000,-0.000000,0.000000,0.000034,0.000191,0.009356,-0.011883,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008371,3,0
80000,-0.000213,2.115625,0.018382,-0.006535,24.996948,0.008785,-0.000098,-0.000048,1.570806,-0.000011,0.000000,-0.000004,-0.000000,-0.000000,0.000000,0.000571,0.000236,0.056587,0.024262,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051177,3,0
90000,-0.000261,2.360378,0.019762,-0.007295,24.996056,0.009964,-0.000098,-0.000050,1.570814,-0.000003,0.000000,-0.000006,-0.000000,-0.000000,0.000000,0.000569,0.000286,-0.059636,0.013611,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054424,3,0
100000,-0.000314,2.606632,0.018625,-0.008034,24.995178,0.010896,-0.000100,-0.000053,1.570817,0.000004,0.000000,-0.000003,-0.000000,0.000000,-0.000000,0.000356,0.000342,-0.045954,-0.014469,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042253,3,0
110000,-0.000372,2.862969,0.018829,-0.008796,24.995729,0.011678,-0.000110,-0.000045,1.570811,-0.000012,0.000000,-0.000004,-0.000000,-0.000000,0.000000,0.001128,0.000402,0.085499,0.001102,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079111,3,0
120000,-0.000435,3.110713,0.015515,-0.009550,24.995007,0.012208,-0.000120,-0.000044,1.570822,-0.000005,0.000000,0.000006,-0.000000,-0.000000,0.000000,0.000491,0.000468,-0.031691,-0.046594,0.418359,0.418359,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029485,3,0
130000,-0.000503,3.368385,0.013513,-0.010323,24.995979,0.012669,-0.000119,-0.000029,1.570832,-0.000035,0.000000,0.000014,-0.000000,-0.000001,0.000000,0.002323,0.000538,0.118151,-0.030922,0.392370,0.392370,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110426,3,0
140000,-0.000575,3.618318,0.016644,-0.010955,24.995554,0.014078,-0.000125,-0.000036,1.570842,-0.000035,0.000001,0.000001,-0.000000,-0.000001,0.000000,0.000334,0.000613,-0.000378,0.046278,0.369667,0.369667,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000676,3,0
150000,-0.000651,3.871059,0.017385,-0.011670,24.995741,0.015155,-0.000141,-0.000033,1.570851,-0.000051,0.000001,-0.000003,-0.000000,-0.000001,0.000000,0.000375,0.000692,0.047878,0.009683,0.349696,0.349696,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045092,3,0
160000,-0.000732,4.126177,0.020086,-0.012315,24.996740,0.016633,-0.000144,-0.000031,1.570862,-0.000087,0.000001,-0.000019,-0.000000,-0.000002,0.000000,0.001675,0.000775,0.093318,0.043978,0.332022,0.332022,0.346600,1.008003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088156,3,0
170000,-0.000816,4.375995,0.019073,-0.012950,24.996382,0.017199,-0.000148,-0.000026,1.570866,-0.000085,0.000002,-0.000010,-0.000000,-0.000002,0.000000,0.000075,0.000861,-0.002779,-0.021644,0.316299,0.316299,0.329260,1.007992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002757,3,0
180000,-0.000905,4.628252,0.020202,-0.013638,24.996778,0.018299,-0.000162,-0.000028,1.570860,-0.000107,0.000002,-0.000018,-0.000000,-0.000002,0.000000,0.000381,0.000953,0.045590,0.018148,0.302248,0.302248,0.313817,1.007876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043303,3,0
190000,-0.000998,4.885513,0.022204,-0.014341,24.999077,0.019829,-0.000166,-0.000011,1.570868,-0.000187,0.000003,-0.000037,-0.000000,-0.000004,0.000000,0.003831,0.001048,0.151150,0.036183,0.289644,0.289644,0.300003,1.007647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143857,3,0
200000,-0.001095,5.137953,0.020486,-0.015046,24.999636,0.019838,-0.000169,-0.000012,1.570874,-0.000218,0.000003,-0.000014,-0.000000,-0.000005,0.000000,0.000700,0.001148,0.052897,-0.040128,0.278298,0.278298,0.287598,1.007296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050456,3,0
210000,-0.001197,5.387910,0.019613,-0.015816,24.999126,0.020240,-0.000185,-0.000019,1.570885,-0.000217,0.000004,0.000001,-0.000000,-0.000005,0.000000,0.000088,0.001253,-0.000758,-0.023429,0.268058,0.268058,0.276421,1.006818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001399,3,0
220000,-0.001305,5.638229,0.018738,-0.016579,24.998793,0.020707,-0.000199,-0.000029,1.570886,-0.000223,0.000005,0.000017,-0.000000,-0.000005,0.000000,0.000105,0.001363,0.007716,-0.024472,0.258792,0.258792,0.266321,1.006204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007497,3,0
230000,-0.001417,5.893022,0.017995,-0.017346,25.000774,0.021283,-0.000206,0.000003,1.570895,-0.000310,0.000006,0.000034,-0.000000,-0.000008,0.000000,0.002201,0.001478,0.115220,-0.022419,0.250391,0.250391,0.257172,1.005449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110420,3,0
240000,-0.001533,6.149443,0.019623,-0.018042,25.003845,0.022880,-0.000216,0.000039,1.570887,-0.000441,0.000007,0.000007,-0.000000,-0.000013,0.000000,0.004206,0.001598,0.158591,0.033908,0.242762,0.242762,0.248866,1.004544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152182,3,0
250000,-0.001652,6.403443,0.020638,-0.018676,25.005651,0.024017,-0.000218,0.000063,1.570890,-0.000531,0.000009,-0.000010,-0.000000,-0.000016,0.000000,0.001692,0.001720,0.100929,0.019371,0.235826,0.235826,0.241314,1.003483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096977,3,0
260000,-0.001776,6.658286,0.020719,-0.019392,25.008232,0.024701,-0.000218,0.000105,1.570882,-0.000651,0.000011,-0.000006,-0.000000,-0.000020,0.000000,0.002517,0.001847,0.125214,-0.004277,0.229513,0.229513,0.234436,1.002261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120437,3,0
270000,-0.001904,6.911683,0.020586,-0.020069,25.009905,0.025505,-0.000233,0.000124,1.570889,-0.000743,0.000013,0.000004,-0.000000,-0.000024,0.000000,0.001289,0.001977,0.089015,-0.010257,0.223764,0.223764,0.228165,1.000872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085717,3,0
280000,-0.002034,7.163031,0.019742,-0.020702,25.010355,0.025728,-0.000245,0.000135,1.570893,-0.000781,0.000015,0.000037,-0.000000,-0.000025,0.000000,0.000334,0.002111,0.034389,-0.029901,0.218528,0.218528,0.222443,0.999310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033199,3,0
290000,-0.002168,7.415315,0.021125,-0.021359,25.011528,0.027544,-0.000250,0.000153,1.570897,-0.000853,0.000018,0.000001,-0.000001,-0.000028,0.000000,0.000758,0.002248,0.061343,0.030781,0.213757,0.213758,0.217219,0.997571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059198,3,0
300000,-0.002307,7.668476,0.022779,-0.022132,25.013489,0.029531,-0.000260,0.000184,1.570897,-0.000963,0.000021,-0.000047,-0.000001,-0.000033,0.000000,0.001468,0.002390,0.087351,0.038647,0.209414,0.209414,0.212446,0.995649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084334,3,0
310000,-0.002449,7.925180,0.022185,-0.022826,25.018343,0.029729,-0.000258,0.000274,1.570901,-0.001219,0.000024,-0.000013,-0.000001,-0.000045,0.000000,0.006042,0.002536,0.191992,-0.025875,0.205461,0.205461,0.208087,0.993540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185433,3,0
320000,-0.002595,8.179869,0.021846,-0.023564,25.021713,0.030231,-0.000258,0.000326,1.570895,-0.001409,0.000028,0.000014,-0.000001,-0.000053,0.000000,0.002953,0.002685,0.134027,-0.019012,0.201867,0.201867,0.204105,0.991241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129544,3,0
330000,-0.002745,8.433326,0.023192,-0.024321,25.024294,0.031866,-0.000272,0.000362,1.570888,-0.001556,0.000032,-0.000032,-0.000001,-0.000061,0.000000,0.001703,0.002839,0.097972,0.031013,0.198604,0.198604,0.200469,0.988748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094769,3,0
340000,-0.002898,8.690162,0.022931,-0.024955,25.030079,0.032094,-0.000284,0.000465,1.570895,-0.001876,0.000037,-0.000004,-0.000002,-0.000076,0.000001,0.006652,0.002996,0.202311,-0.017891,0.195646,0.195646,0.197151,0.986058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195735,3,0
350000,-0.003054,8.945736,0.022700,-0.025653,25.034782,0.032516,-0.000288,0.000553,1.570888,-0.002150,0.000042,0.000025,-0.000002,-0.000090,0.000001,0.004393,0.003155,0.164085,-0.017338,0.192971,0.192971,0.194125,0.983169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158837,3,0
360000,-0.003212,9.201380,0.024185,-0.026284,25.039686,0.034351,-0.000288,0.000655,1.570887,-0.002443,0.000048,-0.000038,-0.000002,-0.000106,0.000001,0.004707,0.003318,0.166890,0.036117,0.190557,0.190557,0.191370,0.980079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161622,3,0
370000,-0.003374,9.458972,0.023141,-0.026938,25.046898,0.034102,-0.000296,0.000794,1.570882,-0.002865,0.000055,0.000043,-0.000002,-0.000128,0.000001,0.008806,0.003483,0.229259,-0.044434,0.188386,0.188386,0.188863,0.976785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222086,3,0
380000,-0.003537,9.714733,0.024742,-0.027605,25.052349,0.036277,-0.000294,0.000896,1.570876,-0.003195,0.000062,-0.000034,-0.000003,-0.000147,0.000001,0.004951,0.003651,0.170382,0.040222,0.186441,0.186441,0.186586,0.973288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165126,3,0
390000,-0.003703,9.971803,0.023896,-0.028219,25.059277,0.035775,-0.000296,0.001043,1.570864,-0.003625,0.000069,0.000045,-0.000003,-0.000171,0.000001,0.007567,0.003821,0.212752,-0.039568,0.184705,0.184705,0.184523,0.969587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206236,3,0
400000,-0.003872,10.224678,0.023067,-0.028915,25.061550,0.035500,-0.000300,0.001100,1.570870,-0.003784,0.000078,0.000128,-0.000004,-0.000181,0.000001,0.001158,0.003994,0.074886,-0.039295,0.183164,0.183164,0.182656,0.965682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072704,3,0
410000,-0.004043,10.481944,0.024437,-0.029567,25.069223,0.037642,-0.000299,0.001267,1.570862,-0.004269,0.000087,0.000055,-0.000004,-0.000210,0.000002,0.007973,0.004169,0.219565,0.033276,0.181805,0.181805,0.180971,0.961574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212951,3,0
420000,-0.004215,10.739276,0.025520,-0.030117,25.077023,0.039498,-0.000300,0.001441,1.570858,-0.004777,0.000097,0.000001,-0.000005,-0.000241,0.000002,0.007961,0.004346,0.220649,0.023266,0.180615,0.180615,0.179456,0.957263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214048,3,0
430000,-0.004389,10.994893,0.025149,-0.030756,25.082779,0.039694,-0.000296,0.001571,1.570851,-0.005166,0.000108,0.000064,-0.000006,-0.000266,0.000002,0.004359,0.004524,0.162028,-0.026178,0.179583,0.179583,0.178097,0.952751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157240,3,0
440000,-0.004563,11.252401,0.023961,-0.031268,25.091063,0.038689,-0.000306,0.001761,1.570841,-0.005726,0.000120,0.000199,-0.000006,-0.000302,0.000002,0.008620,0.004703,0.224417,-0.054075,0.178697,0.178697,0.176883,0.948041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217781,3,0
450000,-0.004739,11.506454,0.024555,-0.031847,25.095087,0.040000,-0.000314,0.001849,1.570835,-0.006000,0.000132,0.000182,-0.000007,-0.000321,0.000002,0.001827,0.004884,0.105976,0.006687,0.177948,0.177949,0.175803,0.943135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102942,3,0
460000,-0.004915,11.764777,0.024148,-0.032346,25.104860,0.040049,-0.000310,0.002074,1.570822,-0.006670,0.000146,0.000257,-0.000008,-0.000367,0.000003,0.010197,0.005064,0.249461,-0.028053,0.177326,0.177327,0.174847,0.938036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242138,3,0
470000,-0.005091,12.022003,0.024308,-0.032897,25.113108,0.040749,-0.000312,0.002275,1.570812,-0.007254,0.000161,0.000281,-0.000009,-0.000407,0.000003,0.007130,0.005246,0.209710,-0.008674,0.176823,0.176823,0.174006,0.932748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203594,3,0
480000,-0.005269,12.276994,0.023720,-0.033502,25.118322,0.040540,-0.000316,0.002405,1.570807,-0.007632,0.000176,0.000382,-0.000010,-0.000434,0.000003,0.002991,0.005428,0.131311,-0.034850,0.176430,0.176430,0.173272,0.927275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127559,3,0
490000,-0.005446,12.534464,0.024855,-0.033994,25.127102,0.042498,-0.000326,0.002627,1.570802,-0.008270,0.000193,0.000307,-0.000011,-0.000481,0.000004,0.007529,0.005611,0.214211,0.024997,0.176138,0.176139,0.172634,0.921622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207993,3,0
500000,-0.005625,12.789710,0.025163,-0.034563,25.132853,0.043067,-0.000328,0.002777,1.570795,-0.008686,0.000211,0.000321,-0.000013,-0.000512,0.000004,0.002981,0.005795,0.135560,-0.004375,0.175942,0.175942,0.172087,0.915793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131705,3,0
510000,-0.005803,13.046850,0.024041,-0.035012,25.141394,0.041817,-0.000329,0.003007,1.570794,-0.009315,0.000230,0.000495,-0.000014,-0.000560,0.000004,0.006851,0.005977,0.198319,-0.054563,0.175832,0.175833,0.171623,0.909793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192595,3,0
520000,-0.005979,13.302362,0.022780,-0.035407,25.147490,0.040365,-0.000334,0.003174,1.570794,-0.009773,0.000250,0.000689,-0.000016,-0.000596,0.000004,0.003739,0.006159,0.139885,-0.059160,0.175804,0.175805,0.171234,0.903630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135918,3,0
530000,-0.006155,13.558602,0.022495,-0.035892,25.154617,0.040171,-0.000335,0.003367,1.570793,-0.010320,0.000271,0.000772,-0.000017,-0.000640,0.000005,0.004381,0.006341,0.162615,-0.024436,0.175850,0.175851,0.170915,0.897308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157969,3,0
540000,-0.006330,13.817312,0.022565,-0.036298,25.165655,0.040590,-0.000341,0.003668,1.570785,-0.011165,0.000294,0.000814,-0.000019,-0.000709,0.000005,0.009681,0.006521,0.244245,-0.012030,0.175965,0.175966,0.170659,0.890834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237166,3,0
550000,-0.006504,14.073793,0.023798,-0.036828,25.173119,0.042713,-0.000348,0.003889,1.570782,-0.011750,0.000318,0.000710,-0.000021,-0.000758,0.000006,0.004510,0.006701,0.164335,0.028763,0.176143,0.176144,0.170460,0.884216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159643,3,0
560000,-0.006678,14.328658,0.023627,-0.037262,25.178129,0.042620,-0.000344,0.004023,1.570779,-0.012139,0.000343,0.000789,-0.000023,-0.000791,0.000006,0.001919,0.006880,0.106567,-0.021355,0.176378,0.176379,0.170314,0.877459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103650,3,0
570000,-0.006851,14.586609,0.023022,-0.037743,25.188074,0.042198,-0.000339,0.004316,1.570778,-0.012924,0.000369,0.000929,-0.000025,-0.000859,0.000006,0.007325,0.007059,0.209473,-0.036759,0.176666,0.176667,0.170215,0.870571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203421,3,0
