time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000001,0.150000,-0.000001,0.000181,24.999941,-0.000348,-0.000002,-0.000006,1.570789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000002,-0.250002,0.000003,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,1,0
10000,0.000003,0.353868,0.027441,0.000278,24.999863,-0.000669,-0.000011,-0.000021,1.570792,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.003661,-0.000004,-0.161454,0.073199,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115321,3,0
20000,0.000005,0.597782,0.018630,0.000400,24.999899,-0.001225,-0.000012,-0.000032,1.570788,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000223,-0.000007,-0.027379,-0.032261,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021294,3,0
30000,0.000009,0.827362,0.021618,0.000623,24.999605,-0.001666,-0.000024,-0.000040,1.570795,0.000003,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.001744,-0.000011,-0.112262,0.014017,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091842,3,0
40000,0.000014,1.070638,0.023854,0.000720,24.999525,-0.001835,-0.000027,-0.000049,1.570790,0.000004,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000291,-0.000017,-0.043655,0.012772,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036934,3,0
50000,0.000020,1.316829,0.020471,0.000862,24.999496,-0.002358,-0.000035,-0.000064,1.570786,0.000005,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000188,-0.000023,-0.028505,-0.022382,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024699,3,0
60000,0.000027,1.574280,0.026260,0.001091,25.000008,-0.002539,-0.000037,-0.000068,1.570786,0.000001,-0.000000,-0.000002,0.000000,-0.000000,-0.000000,0.000875,-0.000031,0.063246,0.044529,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055791,3,0
70000,0.000036,1.822666,0.020165,0.001315,25.000013,-0.003311,-0.000051,-0.000077,1.570787,0.000003,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000440,-0.000040,-0.015300,-0.052445,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013685,3,0
80000,0.000045,2.075967,0.015953,0.001408,25.000513,-0.004098,-0.000068,-0.000074,1.570787,-0.000001,-0.000000,0.000006,0.000000,-0.000000,-0.000000,0.000421,-0.000050,0.034496,-0.040227,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031198,3,0
90000,0.000055,2.332913,0.016809,0.001544,25.001461,-0.004486,-0.000088,-0.000075,1.570792,-0.000011,-0.000000,0.000005,0.000000,-0.000000,-0.000000,0.000972,-0.000061,0.079374,0.009577,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072436,3,0
