time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000000,0.149996,0.000003,0.000047,24.999323,0.000801,0.000004,-0.000013,1.570800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000000,-0.249996,-0.000008,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,0.000002,0.376578,-0.025391,0.000241,24.998888,0.001566,0.000010,-0.000027,1.570800,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001277,-0.000003,-0.081924,-0.067760,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058515,3,0
20000,0.000004,0.611015,-0.037247,0.000283,24.998352,0.002144,0.000011,-0.000027,1.570812,0.000001,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000864,-0.000005,-0.069954,-0.043550,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054405,3,0
30000,0.000007,0.834555,-0.037204,0.000495,24.997505,0.003065,0.000012,-0.000041,1.570824,0.000003,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.002881,-0.000009,-0.145354,0.000059,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118914,3,0
40000,0.000011,1.076701,-0.028446,0.000575,24.996868,0.003895,0.000013,-0.000042,1.570819,0.000005,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000699,-0.000013,-0.050823,0.049396,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042997,3,0
50000,0.000015,1.324710,-0.024644,0.000693,24.996449,0.004820,0.000008,-0.000049,1.570833,0.000005,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.000120,-0.000018,-0.014658,0.025007,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012701,3,0
60000,0.000020,1.567141,-0.019080,0.000749,24.995689,0.005872,0.000014,-0.000051,1.570833,0.000009,-0.000000,-0.000004,0.000000,0.000000,0.000000,0.000857,-0.000023,-0.063873,0.042161,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056344,3,0
70000,0.000027,1.812042,-0.025083,0.000956,24.995060,0.006222,0.000028,-0.000058,1.570832,0.000013,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000747,-0.000030,-0.047872,-0.052473,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042818,3,0
80000,0.000034,2.064406,-0.025486,0.001079,24.994791,0.007119,0.000026,-0.000070,1.570828,0.000011,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,-0.000037,0.025299,-0.004577,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022880,3,0
90000,0.000041,2.311879,-0.024025,0.001137,24.994221,0.008135,0.000039,-0.000073,1.570827,0.000014,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.000154,-0.000045,-0.028276,0.014672,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025804,3,0
