time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000004,0.150000,-0.000002,0.000623,25.000053,-0.000401,-0.000019,-0.000012,1.570812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000006,-0.250003,0.000004,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,1,0
10000,0.000011,0.353870,-0.009343,0.001140,25.000139,-0.000829,-0.000028,-0.000036,1.570820,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003168,-0.000015,-0.161458,-0.024889,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115323,3,0
20000,0.000021,0.575696,-0.014483,0.001650,25.000166,-0.001428,-0.000037,-0.000047,1.570836,0.000002,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002126,-0.000027,-0.126781,-0.018792,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098602,3,0
30000,0.000036,0.816529,-0.031666,0.002300,25.000307,-0.002069,-0.000053,-0.000070,1.570836,0.000002,-0.000000,0.000002,-0.000000,0.000000,0.000000,0.001186,-0.000044,-0.050423,-0.080084,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041251,3,0
40000,0.000055,1.064542,-0.041054,0.002922,25.000694,-0.002573,-0.000072,-0.000077,1.570845,0.000003,-0.000000,0.000003,-0.000000,0.000000,0.000000,0.000410,-0.000065,-0.012954,-0.053033,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010960,3,0
50000,0.000078,1.314213,-0.045870,0.003471,25.001022,-0.003340,-0.000091,-0.000086,1.570861,0.000003,-0.000000,0.000004,-0.000000,0.000000,0.000000,0.000145,-0.000090,-0.002544,-0.031871,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002206,3,0
60000,0.000105,1.567301,-0.044350,0.004076,25.001482,-0.003916,-0.000096,-0.000099,1.570873,0.000001,-0.000000,0.000004,0.000000,-0.000000,-0.000000,0.000121,-0.000119,0.026087,0.011942,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023013,3,0
70000,0.000135,1.812243,-0.049181,0.004634,25.001619,-0.004752,-0.000108,-0.000114,1.570889,0.000005,-0.000000,0.000007,-0.000000,0.000000,0.000000,0.000597,-0.000151,-0.048097,-0.041385,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043020,3,0
80000,0.000170,2.062754,-0.048561,0.005267,25.001944,-0.005315,-0.000122,-0.000136,1.570897,0.000005,-0.000000,0.000006,0.000000,0.000000,0.000000,0.000010,-0.000188,0.005145,0.006487,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004656,3,0
90000,0.000208,2.315656,-0.051085,0.005771,25.002621,-0.006061,-0.000135,-0.000149,1.570912,0.000001,-0.000000,0.000009,0.000000,-0.000000,-0.000000,0.000268,-0.000228,0.032934,-0.026183,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030056,3,0
