time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000003,0.149998,-0.000000,0.000432,24.999699,-0.000094,-0.000001,-0.000024,1.570799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000004,-0.249999,0.000001,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149998,1,0
10000,0.000008,0.331144,0.003304,0.000911,24.999353,-0.000329,0.000005,-0.000037,1.570799,0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006920,-0.000012,-0.240965,0.008820,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172112,3,0
20000,0.000017,0.562431,0.001486,0.001351,24.999228,-0.000648,-0.000002,-0.000057,1.570797,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000924,-0.000022,-0.084165,-0.006640,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065458,3,0
30000,0.000029,0.794818,0.000871,0.001814,24.998823,-0.000880,-0.000002,-0.000073,1.570809,0.000003,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001278,-0.000035,-0.096782,-0.002832,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079177,3,0
40000,0.000043,1.030854,0.005070,0.002230,24.998421,-0.001094,-0.000015,-0.000083,1.570814,0.000006,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.001236,-0.000051,-0.090619,0.023854,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076666,3,0
50000,0.000061,1.279693,0.001174,0.002718,24.998495,-0.001434,-0.000015,-0.000105,1.570822,0.000006,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000105,-0.000070,-0.008589,-0.025864,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007443,3,0
60000,0.000080,1.518080,0.000638,0.003013,24.997982,-0.001625,-0.000012,-0.000115,1.570833,0.000012,-0.000000,0.000001,0.000000,0.000000,0.000000,0.001426,-0.000091,-0.098397,-0.003985,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086798,3,0
70000,0.000103,1.761887,0.004814,0.003467,24.997541,-0.001788,-0.000016,-0.000138,1.570831,0.000017,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.000704,-0.000115,-0.058473,0.036290,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052300,3,0
80000,0.000128,2.005769,0.006527,0.003906,24.996992,-0.001700,-0.000011,-0.000146,1.570838,0.000023,-0.000000,-0.000004,0.000000,0.000000,0.000000,0.000654,-0.000142,-0.063729,0.016687,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057635,3,0
90000,0.000156,2.253177,0.009346,0.004275,24.996725,-0.001595,-0.000014,-0.000154,1.570838,0.000027,-0.000000,-0.000007,0.000000,0.000000,0.000000,0.000268,-0.000171,-0.029300,0.030133,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026739,3,0
100000,0.000187,2.506476,0.012028,0.004744,24.997129,-0.001574,-0.000012,-0.000170,1.570848,0.000021,-0.000000,-0.000012,0.000000,0.000000,0.000000,0.000412,-0.000204,0.041357,0.031332,0.483303,0.483303,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038026,3,0
110000,0.000221,2.758435,0.008152,0.005180,24.997381,-0.002200,-0.000013,-0.000188,1.570848,0.000016,-0.000000,-0.000003,0.000000,0.000000,0.000000,0.000470,-0.000239,0.026601,-0.048517,0.448353,0.448353,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024614,3,0
120000,0.000258,3.012100,0.009618,0.005591,24.998001,-0.001998,-0.000020,-0.000204,1.570850,0.000004,-0.000000,-0.000008,0.000000,-0.000000,-0.000000,0.000497,-0.000277,0.052944,0.020150,0.418358,0.418358,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049253,3,0
130000,0.000297,3.263254,0.013111,0.005949,24.998255,-0.001644,-0.000030,-0.000209,1.570848,-0.000001,-0.000000,-0.000020,0.000000,-0.000000,-0.000000,0.000453,-0.000317,0.017941,0.050965,0.392369,0.392369,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016770,3,0
140000,0.000338,3.512341,0.011798,0.006405,24.998152,-0.002227,-0.000044,-0.000227,1.570853,0.000004,-0.000000,-0.000015,0.000000,-0.000000,-0.000000,0.000095,-0.000361,-0.014548,-0.019968,0.369666,0.369666,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013656,3,0
150000,0.000382,3.763179,0.014024,0.006762,24.998461,-0.001929,-0.000052,-0.000234,1.570847,-0.000001,-0.000001,-0.000027,0.000000,-0.000000,-0.000000,0.000247,-0.000406,0.014670,0.036871,0.349695,0.349695,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013821,3,0
160000,0.000428,4.015494,0.012624,0.007083,24.999001,-0.002371,-0.000058,-0.000241,1.570850,-0.000017,-0.000001,-0.000018,0.000000,-0.000001,-0.000000,0.000369,-0.000453,0.042136,-0.023886,0.332020,0.332020,0.346600,1.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039807,3,0
170000,0.000477,4.268027,0.014310,0.007466,24.999718,-0.002221,-0.000064,-0.000248,1.570861,-0.000038,-0.000001,-0.000031,0.000000,-0.000001,-0.000000,0.000521,-0.000503,0.048241,0.031199,0.316297,0.316297,0.329260,1.007991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045700,3,0
180000,0.000527,4.522754,0.015826,0.007863,25.001314,-0.001984,-0.000072,-0.000250,1.570859,-0.000083,-0.000001,-0.000045,0.000000,-0.000002,-0.000000,0.001532,-0.000555,0.093884,0.029456,0.302246,0.302246,0.313817,1.007875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089157,3,0
190000,0.000581,4.772679,0.016743,0.008272,25.001335,-0.001820,-0.000069,-0.000272,1.570856,-0.000082,-0.000001,-0.000054,0.000000,-0.000002,-0.000000,0.000056,-0.000610,-0.001828,0.018771,0.289641,0.289641,0.300003,1.007645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001834,3,0
200000,0.000636,5.024847,0.016025,0.008601,25.002251,-0.002378,-0.000082,-0.000276,1.570862,-0.000109,-0.000002,-0.000046,0.000000,-0.000003,-0.000000,0.000376,-0.000667,0.046430,-0.014544,0.278295,0.278295,0.287598,1.007295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044281,3,0
210000,0.000694,5.277223,0.016086,0.009021,25.003233,-0.002643,-0.000081,-0.000279,1.570869,-0.000142,-0.000002,-0.000047,0.000000,-0.000004,-0.000000,0.000443,-0.000726,0.052680,0.001914,0.268053,0.268054,0.276421,1.006816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050331,3,0
220000,0.000754,5.531503,0.015317,0.009381,25.005226,-0.003296,-0.000086,-0.000273,1.570866,-0.000211,-0.000003,-0.000036,0.000000,-0.000006,-0.000000,0.001591,-0.000788,0.098478,-0.016647,0.258787,0.258787,0.266321,1.006202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094233,3,0
230000,0.000815,5.786667,0.013659,0.009661,25.007820,-0.004202,-0.000095,-0.000249,1.570860,-0.000305,-0.000004,-0.000007,0.000000,-0.000009,-0.000000,0.002625,-0.000851,0.122482,-0.037873,0.250385,0.250385,0.257172,1.005446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117374,3,0
240000,0.000878,6.041832,0.014631,0.009962,25.010603,-0.003758,-0.000109,-0.000229,1.570871,-0.000408,-0.000004,-0.000027,0.000000,-0.000013,-0.000000,0.002623,-0.000915,0.125718,0.024462,0.242755,0.242755,0.248866,1.004541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120635,3,0
250000,0.000942,6.294662,0.013977,0.010295,25.012104,-0.004196,-0.000108,-0.000222,1.570875,-0.000470,-0.000005,-0.000014,0.000000,-0.000015,-0.000000,0.000807,-0.000981,0.069315,-0.015318,0.235818,0.235818,0.241314,1.003481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066598,3,0
260000,0.001009,6.549169,0.015445,0.010600,25.014845,-0.003639,-0.000107,-0.000193,1.570872,-0.000580,-0.000006,-0.000050,0.000000,-0.000019,-0.000000,0.002348,-0.001049,0.114654,0.038729,0.229504,0.229504,0.234436,1.002258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110273,3,0
270000,0.001077,6.805962,0.015596,0.010998,25.019131,-0.003600,-0.000109,-0.000152,1.570867,-0.000764,-0.000007,-0.000055,0.000000,-0.000026,-0.000000,0.005098,-0.001119,0.178183,0.004955,0.223754,0.223754,0.228165,1.000869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171541,3,0
280000,0.001147,7.061254,0.015727,0.011288,25.022743,-0.003515,-0.000107,-0.000117,1.570871,-0.000918,-0.000009,-0.000060,0.000000,-0.000032,-0.000000,0.003152,-0.001190,0.140013,0.004514,0.218516,0.218516,0.222443,0.999307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134919,3,0
290000,0.001218,7.318704,0.014994,0.011573,25.028063,-0.004176,-0.000107,-0.000058,1.570869,-0.001158,-0.000010,-0.000038,0.000000,-0.000042,-0.000000,0.006667,-0.001263,0.202749,-0.019225,0.213744,0.213744,0.217219,0.997567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195530,3,0
300000,0.001291,7.571930,0.016263,0.011941,25.030300,-0.003438,-0.000119,-0.000039,1.570876,-0.001264,-0.000012,-0.000084,0.000000,-0.000046,-0.000000,0.001367,-0.001338,0.084398,0.037049,0.209398,0.209398,0.212446,0.995645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081463,3,0
310000,0.001366,7.827343,0.017394,0.012324,25.034430,-0.002803,-0.000121,0.000020,1.570877,-0.001463,-0.000014,-0.000128,0.000001,-0.000055,-0.000000,0.003767,-0.001415,0.149212,0.033693,0.205443,0.205443,0.208087,0.993536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144110,3,0
320000,0.001443,8.080131,0.015557,0.012685,25.036459,-0.004372,-0.000119,0.000034,1.570877,-0.001566,-0.000016,-0.000054,0.000001,-0.000060,-0.000000,0.001306,-0.001494,0.072670,-0.053144,0.201847,0.201847,0.204105,0.991237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070241,3,0
330000,0.001523,8.335718,0.014220,0.013094,25.041143,-0.005695,-0.000116,0.000101,1.570875,-0.001802,-0.000018,0.000004,0.000001,-0.000071,-0.000000,0.004254,-0.001575,0.157802,-0.038639,0.198581,0.198581,0.200469,0.988743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152587,3,0
340000,0.001604,8.592662,0.014708,0.013484,25.047287,-0.005581,-0.000115,0.000189,1.570884,-0.002119,-0.000021,-0.000023,0.000001,-0.000087,-0.000000,0.006517,-0.001658,0.200351,0.016700,0.195621,0.195621,0.197151,0.986053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193826,3,0
350000,0.001687,8.845149,0.014064,0.013838,25.049343,-0.006255,-0.000120,0.000216,1.570884,-0.002223,-0.000024,0.000007,0.000001,-0.000092,-0.000000,0.000686,-0.001743,0.062619,-0.018133,0.192943,0.192943,0.194125,0.983164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060629,3,0
360000,0.001770,9.099713,0.012773,0.014069,25.053501,-0.007541,-0.000126,0.000283,1.570882,-0.002448,-0.000027,0.000075,0.000001,-0.000103,-0.000000,0.002890,-0.001828,0.128175,-0.038445,0.190526,0.190526,0.191370,0.980073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124117,3,0
370000,0.001854,9.356264,0.011202,0.014346,25.059746,-0.009036,-0.000129,0.000376,1.570880,-0.002802,-0.000030,0.000162,0.000001,-0.000122,-0.000000,0.006293,-0.001914,0.191631,-0.047492,0.188352,0.188352,0.188863,0.976779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185625,3,0
380000,0.001939,9.609166,0.009725,0.014679,25.062233,-0.010647,-0.000137,0.000412,1.570884,-0.002945,-0.000034,0.000247,0.000001,-0.000130,-0.000001,0.001209,-0.002002,0.074170,-0.044523,0.186403,0.186403,0.186586,0.973282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071892,3,0
390000,0.002025,9.864689,0.008954,0.014906,25.067795,-0.011386,-0.000145,0.000506,1.570884,-0.003267,-0.000038,0.000291,0.000002,-0.000148,-0.000001,0.004169,-0.002089,0.159184,-0.021593,0.184664,0.184664,0.184522,0.969581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154298,3,0
400000,0.002111,10.122133,0.008383,0.015227,25.075628,-0.011977,-0.000149,0.000654,1.570880,-0.003736,-0.000043,0.000323,0.000002,-0.000176,-0.000001,0.007977,-0.002178,0.221668,-0.014971,0.183119,0.183119,0.182656,0.965675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214913,3,0
410000,0.002198,10.379633,0.009247,0.015443,25.083647,-0.011064,-0.000155,0.000795,1.570895,-0.004228,-0.000048,0.000251,0.000002,-0.000205,-0.000001,0.008179,-0.002267,0.222572,0.032649,0.181756,0.181756,0.180971,0.961566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.215841,3,0
420000,0.002285,10.635998,0.010450,0.015750,25.090551,-0.009616,-0.000169,0.000915,1.570895,-0.004651,-0.000053,0.000150,0.000003,-0.000231,-0.000001,0.005766,-0.002356,0.183660,0.043933,0.180562,0.180562,0.179456,0.957255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178148,3,0
430000,0.002374,10.893649,0.011074,0.016062,25.099117,-0.009118,-0.000166,0.001077,1.570898,-0.005192,-0.000059,0.000091,0.000003,-0.000265,-0.000001,0.008312,-0.002447,0.225410,0.024381,0.179525,0.179525,0.178097,0.952743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218678,3,0
440000,0.002463,11.149006,0.010689,0.016354,25.104900,-0.009719,-0.000167,0.001187,1.570912,-0.005558,-0.000066,0.000116,0.000003,-0.000288,-0.000001,0.003491,-0.002538,0.146583,-0.009886,0.178634,0.178635,0.176883,0.948033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142240,3,0
450000,0.002552,11.404490,0.011431,0.016668,25.110832,-0.009096,-0.000175,0.001299,1.570921,-0.005945,-0.000072,0.000042,0.000004,-0.000314,-0.000001,0.003754,-0.002630,0.149594,0.028766,0.177880,0.177881,0.175803,0.943126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145182,3,0
460000,0.002642,11.658932,0.012169,0.016963,25.115513,-0.008268,-0.000185,0.001389,1.570933,-0.006248,-0.000080,-0.000035,0.000004,-0.000334,-0.000001,0.002188,-0.002723,0.112717,0.028533,0.177253,0.177254,0.174847,0.938027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109418,3,0
470000,0.002734,11.915281,0.013295,0.017298,25.122782,-0.007067,-0.000193,0.001549,1.570937,-0.006739,-0.000087,-0.000152,0.000005,-0.000368,-0.000001,0.005311,-0.002817,0.176291,0.041767,0.176744,0.176745,0.174006,0.932739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171121,3,0
480000,0.002824,12.173505,0.013569,0.017497,25.132757,-0.006688,-0.000198,0.001766,1.570943,-0.007424,-0.000096,-0.000186,0.000006,-0.000417,-0.000002,0.009183,-0.002910,0.237932,0.011964,0.176345,0.176345,0.173271,0.927266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230956,3,0
490000,0.002914,12.430069,0.013416,0.017659,25.140388,-0.006829,-0.000203,0.001945,1.570946,-0.007955,-0.000105,-0.000177,0.000006,-0.000455,-0.000002,0.005152,-0.003002,0.178399,-0.002991,0.176048,0.176048,0.172634,0.921612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173189,3,0
500000,0.003004,12.686173,0.014421,0.017987,25.147436,-0.005512,-0.000203,0.002103,1.570954,-0.008448,-0.000114,-0.000293,0.000007,-0.000492,-0.000002,0.004386,-0.003095,0.160304,0.037443,0.175845,0.175845,0.172087,0.915783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.155635,3,0
510000,0.003095,12.942411,0.013782,0.018269,25.154697,-0.006508,-0.000201,0.002263,1.570968,-0.008964,-0.000124,-0.000228,0.000008,-0.000531,-0.000002,0.004344,-0.003188,0.162555,-0.020322,0.175729,0.175729,0.171622,0.909784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157824,3,0
520000,0.003185,13.201694,0.013500,0.018508,25.166601,-0.006941,-0.000214,0.002563,1.570968,-0.009827,-0.000135,-0.000203,0.000009,-0.000598,-0.000002,0.011292,-0.003282,0.264064,-0.007558,0.175694,0.175695,0.171234,0.903620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.256351,3,0
