time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000001,0.149996,-0.000002,-0.000143,24.999428,-0.000551,-0.000010,-0.000001,1.570791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000001,-0.249997,0.000006,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,-0.000002,0.359538,-0.011242,-0.000137,24.998875,-0.001088,-0.000021,0.000003,1.570789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002479,0.000002,-0.141562,-0.029945,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101113,3,0
20000,-0.000003,0.606600,-0.021639,-0.000237,24.998531,-0.001629,-0.000031,-0.000008,1.570789,0.000001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000198,0.000004,-0.013157,-0.038059,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010232,3,0
30000,-0.000006,0.838178,-0.013734,-0.000387,24.997917,-0.002056,-0.000045,-0.000013,1.570781,0.000002,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.001575,0.000007,-0.101184,0.036980,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082779,3,0
40000,-0.000009,1.085891,-0.007953,-0.000478,24.997545,-0.002476,-0.000046,-0.000017,1.570777,0.000003,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000179,0.000010,-0.014692,0.032887,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012430,3,0
50000,-0.000013,1.335333,-0.006089,-0.000563,24.997192,-0.002731,-0.000051,-0.000022,1.570766,0.000003,0.000000,-0.000002,-0.000000,0.000000,-0.000000,0.000025,0.000014,-0.003976,0.012603,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003445,3,0
60000,-0.000016,1.576520,-0.010565,-0.000531,24.996527,-0.003188,-0.000066,-0.000039,1.570752,0.000007,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000984,0.000018,-0.074505,-0.034039,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065723,3,0
70000,-0.000019,1.830931,-0.006174,-0.000556,24.996595,-0.003402,-0.000067,-0.000048,1.570739,0.000004,0.000000,-0.000003,-0.000000,0.000000,-0.000000,0.000481,0.000021,0.042135,0.038288,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037687,3,0
80000,-0.000023,2.075803,-0.003287,-0.000639,24.995892,-0.003645,-0.000087,-0.000060,1.570740,0.000009,0.000000,-0.000005,-0.000000,0.000000,-0.000000,0.000546,0.000025,-0.053245,0.028200,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048154,3,0
90000,-0.000027,2.330979,-0.008775,-0.000708,24.996077,-0.004710,-0.000098,-0.000059,1.570735,0.000002,0.000000,0.000002,-0.000000,-0.000000,0.000000,0.001048,0.000030,0.059711,-0.057848,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054491,3,0
