time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000003,0.150001,0.000003,0.000511,25.000153,0.000738,-0.000005,0.000009,1.570802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000005,-0.250004,-0.000007,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150001,1,0
10000,0.000009,0.359552,0.007178,0.000914,25.000296,0.001498,-0.000008,0.000011,1.570806,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002424,-0.000012,-0.141581,0.019093,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101126,3,0
20000,0.000018,0.584535,-0.000878,0.001445,25.000418,0.002020,-0.000016,0.000003,1.570808,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.001749,-0.000023,-0.112586,-0.029610,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087562,3,0
30000,0.000031,0.805683,-0.002196,0.001949,25.000269,0.002767,-0.000020,0.000012,1.570818,0.000004,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.003438,-0.000038,-0.158660,-0.006279,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129800,3,0
40000,0.000047,1.046184,0.003806,0.002467,25.000462,0.003393,-0.000026,0.000011,1.570825,0.000006,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000694,-0.000055,-0.061745,0.033809,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052238,3,0
50000,0.000066,1.292996,0.003881,0.002882,25.000736,0.003922,-0.000018,0.000012,1.570834,0.000007,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000083,-0.000076,-0.023942,0.000238,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020746,3,0
60000,0.000088,1.541554,-0.000943,0.003375,25.001064,0.004307,-0.000022,0.000015,1.570840,0.000008,-0.000000,0.000001,0.000000,0.000000,0.000000,0.000224,-0.000099,-0.012331,-0.037279,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010878,3,0
70000,0.000113,1.797605,0.002889,0.003880,25.001972,0.005248,-0.000026,0.000023,1.570850,0.000003,-0.000000,-0.000001,0.000000,-0.000000,-0.000000,0.000645,-0.000126,0.057169,0.032706,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051135,3,0
80000,0.000142,2.053322,-0.002109,0.004419,25.002951,0.005516,-0.000033,0.000034,1.570862,-0.000003,-0.000000,0.000004,0.000000,-0.000000,-0.000000,0.000889,-0.000157,0.059536,-0.048738,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053843,3,0
90000,0.000175,2.296631,0.001663,0.004934,25.002607,0.006389,-0.000033,0.000030,1.570869,0.000007,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.001134,-0.000192,-0.076916,0.039425,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070193,3,0
