time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000001,0.149996,-0.000002,-0.000139,24.999321,-0.000557,0.000020,-0.000010,1.570775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000001,-0.249996,0.000006,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,-0.000002,0.399297,0.008159,-0.000215,24.998867,-0.000886,0.000030,-0.000023,1.570769,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000050,0.000003,-0.002406,0.021787,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001719,3,0
20000,-0.000003,0.650775,0.018704,-0.000217,24.998377,-0.001163,0.000048,-0.000022,1.570758,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000187,0.000004,0.006724,0.038707,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005229,3,0
30000,-0.000006,0.899627,0.024252,-0.000355,24.998001,-0.001327,0.000066,-0.000029,1.570737,0.000000,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000093,0.000007,-0.006204,0.025951,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005076,3,0
40000,-0.000009,1.140939,0.019680,-0.000469,24.997238,-0.001629,0.000085,-0.000027,1.570731,0.000002,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000538,0.000010,-0.056261,-0.025810,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047599,3,0
50000,-0.000013,1.383029,0.017926,-0.000624,24.996559,-0.002251,0.000089,-0.000035,1.570720,0.000004,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000522,0.000015,-0.059021,-0.011535,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051141,3,0
60000,-0.000018,1.642019,0.023689,-0.000740,24.996559,-0.002183,0.000106,-0.000039,1.570715,-0.000000,0.000000,-0.000002,-0.000000,-0.000000,0.000000,0.001147,0.000020,0.076597,0.044305,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067568,3,0
70000,-0.000024,1.897907,0.024710,-0.000830,24.996487,-0.002425,0.000126,-0.000042,1.570707,-0.000005,0.000000,-0.000003,-0.000000,-0.000000,0.000000,0.000482,0.000026,0.056154,0.009039,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050227,3,0
80000,-0.000029,2.149679,0.021229,-0.000874,24.996284,-0.003137,0.000137,-0.000052,1.570698,-0.000007,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000219,0.000032,0.018933,-0.033261,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017123,3,0
90000,-0.000036,2.394923,0.022605,-0.000992,24.995338,-0.003337,0.000149,-0.000064,1.570677,0.000000,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000476,0.000039,-0.053925,0.014982,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049211,3,0
