time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000003,0.149996,-0.000003,0.000443,24.999266,-0.000727,-0.000005,-0.000002,1.570784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000004,-0.249995,0.000007,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149996,1,0
10000,0.000009,0.359536,0.031657,0.000938,24.998652,-0.001176,-0.000005,0.000002,1.570771,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.003129,-0.000012,-0.141559,0.084458,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101110,3,0
20000,0.000018,0.571248,0.023618,0.001438,24.997829,-0.001809,0.000009,0.000003,1.570763,0.000002,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.003948,-0.000023,-0.172183,-0.029408,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133912,3,0
30000,0.000031,0.798401,0.019948,0.001974,24.996975,-0.002558,0.000005,-0.000003,1.570754,0.000004,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002184,-0.000038,-0.125461,-0.017007,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102639,3,0
40000,0.000048,1.039987,0.017600,0.002546,24.996256,-0.003170,0.000004,0.000003,1.570737,0.000006,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000441,-0.000056,-0.054421,-0.013122,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046042,3,0
50000,0.000067,1.287584,0.023015,0.003018,24.995806,-0.003512,0.000015,0.000007,1.570727,0.000006,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000232,-0.000078,-0.017696,0.036311,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015333,3,0
60000,0.000091,1.532043,0.026177,0.003562,24.995152,-0.003877,0.000024,0.000008,1.570715,0.000009,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.000407,-0.000103,-0.046620,0.024518,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041124,3,0
70000,0.000117,1.778545,0.029644,0.004046,24.994591,-0.004227,0.000019,0.000003,1.570705,0.000012,-0.000000,-0.000005,0.000000,0.000000,0.000000,0.000295,-0.000131,-0.032646,0.030361,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029200,3,0
80000,0.000148,2.030307,0.030013,0.004576,24.994284,-0.004756,0.000021,0.000008,1.570687,0.000010,-0.000000,-0.000005,0.000000,0.000000,0.000000,0.000057,-0.000163,0.019042,0.004020,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017222,3,0
90000,0.000181,2.275543,0.034397,0.005035,24.993469,-0.005131,0.000027,0.000005,1.570674,0.000017,-0.000000,-0.000011,0.000000,0.000000,0.000000,0.000776,-0.000198,-0.053807,0.047149,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049104,3,0
100000,0.000217,2.530209,0.033270,0.005530,24.993647,-0.005841,0.000033,0.000020,1.570668,0.000008,-0.000000,-0.000009,0.000000,0.000000,0.000000,0.000553,-0.000236,0.058785,-0.012404,0.483303,0.483303,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054051,3,0
110000,0.000256,2.778874,0.033833,0.005955,24.993170,-0.006471,0.000038,0.000026,1.570650,0.000011,-0.000000,-0.000010,0.000000,0.000000,0.000000,0.000054,-0.000277,-0.016973,0.007899,0.448353,0.448353,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015707,3,0
120000,0.000298,3.031072,0.032691,0.006424,24.993229,-0.007199,0.000041,0.000035,1.570636,0.000004,-0.000000,-0.000007,0.000000,-0.000000,-0.000000,0.000197,-0.000320,0.032550,-0.014509,0.418358,0.418358,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030282,3,0
