time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000004,0.149999,-0.000001,-0.000597,24.999920,-0.000201,0.000011,0.000013,1.570812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000006,-0.250002,0.000002,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149999,1,0
10000,-0.000011,0.365228,0.006282,-0.001123,24.999922,-0.000494,0.000019,0.000008,1.570820,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.001792,0.000015,-0.121696,0.016767,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086923,3,0
20000,-0.000021,0.584526,0.009409,-0.001634,24.999754,-0.000749,0.000024,0.000013,1.570833,0.000002,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.002489,0.000027,-0.138135,0.011495,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107432,3,0
30000,-0.000035,0.820132,-0.002928,-0.002167,24.999563,-0.001011,0.000019,0.000019,1.570833,0.000003,0.000000,0.000001,0.000000,0.000000,-0.000000,0.001287,0.000043,-0.079126,-0.057519,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064733,3,0
40000,-0.000053,1.070642,-0.010640,-0.002746,24.999701,-0.001545,0.000021,0.000014,1.570852,0.000003,0.000000,0.000002,0.000000,0.000000,-0.000000,0.000262,0.000062,0.003333,-0.043602,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002820,3,0
50000,-0.000074,1.308872,-0.018703,-0.003285,24.999321,-0.001873,0.000020,0.000022,1.570852,0.000007,0.000000,0.000004,0.000000,0.000000,-0.000000,0.001529,0.000086,-0.088147,-0.053597,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076379,3,0
60000,-0.000099,1.564917,-0.025654,-0.003821,24.999830,-0.002522,0.000026,0.000030,1.570867,0.000004,0.000000,0.000007,0.000000,0.000000,-0.000000,0.000795,0.000112,0.051325,-0.053046,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045275,3,0
70000,-0.000128,1.807996,-0.022106,-0.004398,24.999634,-0.002346,0.000023,0.000029,1.570877,0.000009,0.000000,0.000005,-0.000000,0.000000,-0.000000,0.000782,0.000143,-0.065573,0.030907,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058651,3,0
80000,-0.000161,2.062695,-0.025016,-0.004997,25.000124,-0.002723,0.000024,0.000031,1.570889,0.000004,0.000000,0.000008,-0.000000,-0.000000,0.000000,0.000480,0.000178,0.049172,-0.027804,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044471,3,0
90000,-0.000198,2.312109,-0.027431,-0.005545,25.000330,-0.003305,0.000028,0.000040,1.570905,0.000005,0.000000,0.000011,-0.000000,0.000000,-0.000000,0.000104,0.000216,-0.006744,-0.025318,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006157,3,0
100000,-0.000238,2.568702,-0.025705,-0.006115,25.001314,-0.003458,0.000041,0.000046,1.570917,-0.000008,0.000000,0.000008,-0.000000,-0.000000,0.000000,0.001089,0.000259,0.081782,0.020447,0.483303,0.483303,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075195,3,0
110000,-0.000282,2.821993,-0.024795,-0.006717,25.001966,-0.003634,0.000037,0.000045,1.570926,-0.000016,0.000000,0.000005,-0.000000,-0.000000,0.000000,0.000318,0.000305,0.043847,0.011918,0.448353,0.448353,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040572,3,0
