time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,-0.000003,0.149998,0.000002,-0.000425,24.999681,0.000433,-0.000010,0.000000,1.570781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.000004,-0.249999,-0.000004,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149998,1,0
10000,-0.000008,0.359543,-0.013728,-0.000930,24.999365,0.001015,-0.000010,-0.000002,1.570776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002526,0.000012,-0.141568,-0.036641,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101117,3,0
20000,-0.000016,0.580099,-0.016182,-0.001258,24.998976,0.001730,-0.000011,-0.000002,1.570769,0.000002,0.000000,0.000000,0.000000,0.000000,-0.000000,0.002284,0.000021,-0.132443,-0.009060,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103005,3,0
30000,-0.000027,0.816501,-0.013816,-0.001717,24.998566,0.002256,-0.000025,-0.000011,1.570753,0.000003,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000776,0.000034,-0.074688,0.010938,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061103,3,0
40000,-0.000041,1.055318,-0.007655,-0.002123,24.998234,0.002948,-0.000020,-0.000018,1.570738,0.000005,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000908,0.000049,-0.072541,0.034732,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061372,3,0
50000,-0.000058,1.298233,0.001738,-0.002544,24.997799,0.004019,-0.000026,-0.000027,1.570721,0.000007,0.000000,-0.000003,-0.000000,0.000000,-0.000000,0.000955,0.000067,-0.052927,0.062313,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045861,3,0
60000,-0.000077,1.548486,0.006702,-0.002979,24.997717,0.004970,-0.000034,-0.000039,1.570706,0.000007,0.000000,-0.000006,-0.000000,0.000000,-0.000000,0.000206,0.000088,0.002346,0.037642,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002071,3,0
70000,-0.000099,1.797475,0.003729,-0.003350,24.997585,0.005364,-0.000031,-0.000048,1.570692,0.000008,0.000000,-0.000004,-0.000000,0.000000,-0.000000,0.000114,0.000111,-0.009360,-0.026195,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008373,3,0
80000,-0.000123,2.043656,0.001372,-0.003677,24.997232,0.005738,-0.000036,-0.000050,1.570679,0.000012,0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000318,0.000136,-0.039680,-0.023275,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035886,3,0
90000,-0.000149,2.294705,-0.001318,-0.004008,24.997276,0.005993,-0.000049,-0.000046,1.570666,0.000010,0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000152,0.000163,0.012327,-0.029242,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011250,3,0
100000,-0.000177,2.547865,0.003611,-0.004392,24.997492,0.007305,-0.000051,-0.000055,1.570668,0.000004,0.000000,-0.000006,-0.000000,-0.000000,0.000000,0.000725,0.000193,0.039582,0.056396,0.483304,0.483304,0.517162,1.006301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036395,3,0
110000,-0.000208,2.799705,0.008063,-0.004778,24.997650,0.008465,-0.000046,-0.000064,1.570665,-0.000000,0.000000,-0.000016,-0.000000,-0.000000,0.000000,0.000560,0.000225,0.024967,0.054986,0.448354,0.448354,0.477121,1.006754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023103,3,0
120000,-0.000243,3.049109,0.010128,-0.005266,24.997536,0.009427,-0.000045,-0.000077,1.570657,0.000001,0.000000,-0.000022,-0.000000,-0.000000,0.000000,0.000121,0.000261,-0.008207,0.026737,0.418359,0.418359,0.443071,1.007150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007638,3,0
130000,-0.000281,3.303036,0.011703,-0.005764,24.998152,0.010219,-0.000054,-0.000079,1.570646,-0.000014,0.000000,-0.000027,-0.000000,-0.000000,0.000000,0.000640,0.000300,0.060454,0.021379,0.392369,0.392369,0.413797,1.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056501,3,0
140000,-0.000321,3.558244,0.008707,-0.006142,24.999239,0.010400,-0.000057,-0.000068,1.570635,-0.000039,0.000000,-0.000013,-0.000000,-0.000001,0.000000,0.001484,0.000342,0.084824,-0.047978,0.369667,0.369667,0.388393,1.007739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079598,3,0
150000,-0.000364,3.805256,0.006194,-0.006562,24.998461,0.010400,-0.000061,-0.000070,1.570630,-0.000022,0.000000,0.000001,-0.000000,-0.000000,0.000000,0.000699,0.000387,-0.051121,-0.042975,0.349696,0.349696,0.366172,1.007915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048142,3,0
