time_us,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bias_ax,bias_ay,bias_az,bias_gx,bias_gy,bias_gz,nis,innov_x,innov_y,innov_z,cov_pos_x,cov_pos_y,cov_pos_z,cov_yaw,des_speed,des_heading,des_climb,pid_speed,pid_yaw,pid_alt,speed_meas,yaw_meas,climb_meas,fwd_accel,yaw_rate,vert_accel,drift_m,nav_mode,mission_state
0,0.000003,0.150001,0.000002,0.000428,25.000179,0.000377,-0.000004,0.000005,1.570796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,-0.000004,-0.250004,-0.000004,2.400038,2.400038,3.600017,1.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150001,1,0
10000,0.000008,0.393632,-0.001355,0.000870,25.000378,0.000790,-0.000027,0.000006,1.570812,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,-0.000011,-0.022306,-0.003637,1.714420,1.714420,2.250079,1.001073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015932,3,0
20000,0.000017,0.637550,-0.020090,0.001375,25.000610,0.001237,-0.000039,0.000003,1.570819,0.000000,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000670,-0.000022,-0.027392,-0.068741,1.333616,1.333616,1.636554,1.001655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021304,3,0
30000,0.000029,0.870751,-0.017033,0.001904,25.000553,0.001658,-0.000048,0.000005,1.570821,0.000002,-0.000000,0.000000,0.000000,0.000000,0.000000,0.001191,-0.000036,-0.092402,0.014187,1.091392,1.091392,1.286065,1.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075594,3,0
40000,0.000046,1.131842,-0.024996,0.002476,25.001238,0.001960,-0.000055,0.000002,1.570824,-0.000000,-0.000000,0.000002,-0.000000,-0.000000,-0.000000,0.001011,-0.000054,0.071975,-0.045220,0.923811,0.923811,1.059385,1.002869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060893,3,0
50000,0.000066,1.369879,-0.030982,0.003042,25.001190,0.002363,-0.000073,0.000002,1.570831,0.000004,-0.000000,0.000003,-0.000000,0.000000,0.000000,0.001390,-0.000076,-0.089729,-0.040041,0.801036,0.801036,0.900822,1.003484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077750,3,0
60000,0.000089,1.614065,-0.030275,0.003500,25.001244,0.002743,-0.000083,0.000004,1.570840,0.000007,-0.000000,0.000003,0.000000,0.000000,0.000000,0.000364,-0.000101,-0.049461,0.005207,0.707270,0.707270,0.783741,1.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043630,3,0
70000,0.000116,1.864559,-0.033091,0.004020,25.001516,0.003175,-0.000105,0.000011,1.570846,0.000006,-0.000000,0.000005,0.000000,0.000000,0.000000,0.000093,-0.000129,0.004539,-0.024643,0.633370,0.633370,0.693801,1.004688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004061,3,0
80000,0.000145,2.113868,-0.033595,0.004416,25.001728,0.003535,-0.000125,0.000009,1.570851,0.000007,-0.000000,0.000005,0.000000,0.000000,0.000000,0.000012,-0.000160,-0.007411,-0.005195,0.573673,0.573673,0.622594,1.005260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006704,3,0
90000,0.000177,2.360562,-0.028985,0.004978,25.001720,0.004390,-0.000137,0.000016,1.570850,0.000012,-0.000000,-0.000001,0.000000,0.000000,0.000000,0.000576,-0.000194,-0.038055,0.048537,0.524488,0.524488,0.564865,1.005801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034729,3,0
